"",BBK01.PQ3037,BBK01.PQ3037_FLAGS
"","Lending to manufacture of food products, beverages and tobacco / Total / All categories of banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:31:00,
1968-10,3.546,
1969-01,3.601,
1969-04,3.594,
1969-07,3.568,
1969-10,4.350,
1970-01,4.210,
1970-04,4.239,
1970-07,4.149,
1970-10,4.499,
1971-01,4.502,
1971-04,4.575,
1971-07,4.746,
1971-10,5.132,
1972-01,5.110,
1972-04,5.297,
1972-07,5.403,
1972-10,5.827,
1973-01,5.920,
1973-04,5.996,
1973-07,5.887,
1973-10,6.376,
1974-01,6.434,
1974-04,6.556,
1974-07,6.434,
1974-10,6.529,
1975-01,6.467,
1975-04,6.112,
1975-07,5.888,
1975-10,6.315,
1976-01,6.195,
1976-04,6.207,
1976-07,6.252,
1976-10,6.961,
1977-01,6.878,
1977-04,7.138,
1977-07,6.962,
1977-10,7.583,
1978-01,7.201,
1978-04,7.148,
1978-07,7.207,
1978-10,7.826,
1979-01,7.842,
1979-04,7.970,
1979-07,8.080,
1979-10,9.227,
1980-01,8.898,
1980-04,8.995,
1980-07,8.691,
1980-10,11.656,
1981-01,11.791,
1981-04,11.796,
1981-07,11.734,
1981-10,12.365,
1982-01,12.132,
1982-04,12.132,
1982-07,12.217,
1982-10,12.876,
1983-01,12.419,
1983-04,12.691,
1983-07,12.903,
1983-10,13.744,
1984-01,13.543,
1984-04,13.785,
1984-07,13.837,
1984-10,14.328,
1985-01,14.416,
1985-04,14.327,
1985-07,14.108,
1985-10,15.265,
1986-01,15.039,
1986-04,14.891,
1986-07,14.615,
1986-10,15.269,
1987-01,14.708,
1987-04,14.516,
1987-07,14.404,
1987-10,15.142,
1988-01,15.071,
1988-04,15.368,
1988-07,15.532,
1988-10,16.334,
1989-01,16.339,
1989-04,16.327,
1989-07,16.639,
1989-10,17.309,
1990-01,17.531,
1990-04,18.647,
1990-07,18.561,
1990-10,19.560,
1991-01,19.484,
1991-04,20.040,
1991-07,20.513,
1991-10,22.094,
1992-01,22.535,
1992-04,22.700,
1992-07,22.610,
1992-10,23.696,
1993-01,23.381,
1993-04,23.686,
1993-07,23.815,
1993-10,24.580,
1994-01,24.359,
1994-04,24.966,
1994-07,24.932,
1994-10,26.200,
1995-01,25.796,
1995-04,25.902,
1995-07,25.919,
1995-10,26.547,
1996-01,26.400,
1996-04,26.527,
1996-07,26.536,
1996-10,27.212,
1997-01,26.973,
1997-04,26.582,
1997-07,26.387,
1997-10,27.060,
1998-01,26.870,
1998-04,26.553,
1998-07,26.370,
1998-10,27.289,
1999-01,25.611,
1999-04,25.071,
1999-07,25.166,
1999-10,25.338,
2000-01,24.979,
2000-04,25.013,
2000-07,24.967,
2000-10,25.310,
2001-01,24.594,
2001-04,24.485,
2001-07,24.294,
2001-10,24.281,
2002-01,24.086,
2002-04,23.537,
2002-07,23.189,
2002-10,23.306,
2003-01,22.690,
2003-04,22.196,
2003-07,21.841,
2003-10,21.975,
2004-01,22.038,
2004-04,21.200,
2004-07,21.153,
2004-10,20.511,
2005-01,19.992,
2005-04,19.555,
2005-07,19.601,
2005-10,19.351,
2006-01,19.363,
2006-04,19.368,
2006-07,19.173,
2006-10,19.063,
2007-01,18.696,
2007-04,18.653,
2007-07,18.777,
2007-10,19.309,
2008-01,19.158,
2008-04,19.182,
2008-07,18.730,
2008-10,18.955,
2009-01,19.139,
2009-04,19.289,
2009-07,19.223,
2009-10,19.157,
2010-01,17.369,
2010-04,17.300,
2010-07,17.251,
2010-10,17.331,
2011-01,17.442,
2011-04,17.418,
2011-07,17.379,
2011-10,17.285,
2012-01,17.114,
2012-04,17.043,
2012-07,17.116,
2012-10,17.091,
2013-01,16.902,
2013-04,16.916,
2013-07,16.824,
2013-10,16.627,
2014-01,16.502,
2014-04,16.027,
2014-07,15.975,
2014-10,15.948,
