"",BBK01.QUX809,BBK01.QUX809_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Kazakhstan / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:38,
2002-03,0.352,
2002-04,0.341,
2002-05,0.348,
2002-06,0.314,
2002-07,0.351,
2002-08,0.351,
2002-09,0.361,
2002-10,0.368,
2002-11,0.371,
2002-12,0.323,
2003-01,0.336,
2003-02,0.366,
2003-03,0.348,
2003-04,0.372,
2003-05,0.375,
2003-06,0.338,
2003-07,0.474,
2003-08,0.718,
2003-09,0.581,
2003-10,0.674,
2003-11,0.591,
2003-12,0.704,
2004-01,0.673,
2004-02,0.645,
2004-03,0.614,
2004-04,0.755,
2004-05,0.995,
2004-06,0.777,
2004-07,0.860,
2004-08,0.944,
2004-09,0.737,
2004-10,0.620,
2004-11,0.642,
2004-12,0.616,
2005-01,0.668,
2005-02,0.659,
2005-03,0.709,
2005-04,0.756,
2005-05,0.792,
2005-06,0.884,
2005-07,0.939,
2005-08,1.208,
2005-09,1.244,
2005-10,1.162,
2005-11,1.354,
2005-12,1.274,
2006-01,1.238,
2006-02,1.315,
2006-03,1.488,
2006-04,1.508,
2006-05,1.687,
2006-06,1.614,
2006-07,1.523,
2006-08,1.601,
2006-09,1.766,
2006-10,1.679,
2006-11,1.685,
2006-12,2.590,
2007-01,2.641,
2007-02,3.104,
2007-03,2.987,
2007-04,2.503,
2007-05,2.944,
2007-06,3.314,
2007-07,3.167,
2007-08,2.831,
2007-09,2.437,
2007-10,2.550,
2007-11,2.106,
2007-12,2.162,
2008-01,2.115,
2008-02,2.160,
2008-03,2.071,
2008-04,2.120,
2008-05,2.358,
2008-06,2.314,
2008-07,2.235,
2008-08,2.307,
2008-09,2.140,
2008-10,2.134,
2008-11,2.105,
2008-12,1.678,
2009-01,1.741,
2009-02,1.657,
2009-03,1.500,
2009-04,1.424,
2009-05,1.322,
2009-06,1.336,
2009-07,1.348,
2009-08,1.324,
2009-09,1.273,
2009-10,1.332,
2009-11,1.299,
2009-12,1.183,
2010-01,1.505,
2010-02,1.466,
2010-03,1.601,
2010-04,1.391,
2010-05,1.309,
2010-06,1.281,
2010-07,1.346,
2010-08,1.170,
2010-09,1.141,
2010-10,1.126,
2010-11,1.057,
2010-12,1.125,
2011-01,1.205,
2011-02,1.160,
2011-03,1.451,
2011-04,1.561,
2011-05,1.790,
2011-06,1.434,
2011-07,1.117,
2011-08,1.097,
2011-09,0.903,
2011-10,0.756,
2011-11,0.639,
2011-12,0.650,
2012-01,0.738,
2012-02,0.588,
2012-03,0.555,
2012-04,0.595,
2012-05,0.671,
2012-06,0.510,
2012-07,0.463,
2012-08,0.611,
2012-09,0.673,
2012-10,0.601,
2012-11,0.557,
2012-12,0.595,
2013-01,0.586,
2013-02,0.589,
2013-03,0.588,
2013-04,0.489,
2013-05,0.445,
2013-06,0.399,
2013-07,0.427,
2013-08,0.406,
2013-09,0.423,
2013-10,0.405,
2013-11,0.426,
2013-12,0.417,
2014-01,0.413,
2014-02,0.395,
2014-03,0.382,
2014-04,0.397,
2014-05,0.421,
2014-06,0.407,
2014-07,0.414,
2014-08,0.400,
2014-09,0.415,
2014-10,0.422,
