"",BBK01.TXI395,BBK01.TXI395_FLAGS
1989-07,90108,
1989-08,90636,
1989-09,96466,
1989-10,98479,
1989-11,99524,
1989-12,92997,
1990-01,94199,
1990-02,94265,
1990-03,96847,
1990-04,91735,
1990-05,91694,
1990-06,116013,
1990-07,122741,
1990-08,122925,
1990-09,132062,
1990-10,132295,
1990-11,134606,
1990-12,130280,
1991-01,127360,
1991-02,126025,
1991-03,134383,
1991-04,130826,
1991-05,133142,
1991-06,140599,
1991-07,147148,
1991-08,143061,
1991-09,150384,
1991-10,155600,
1991-11,155295,
1991-12,149400,
1992-01,151577,
1992-02,147368,
1992-03,154051,
1992-04,148062,
1992-05,147871,
1992-06,155274,
1992-07,155919,
1992-08,158585,
1992-09,165696,
1992-10,171767,
1992-11,173846,
1992-12,167332,
1993-01,170602,
1993-02,169102,
1993-03,172140,
1993-04,168436,
1993-05,165957,
1993-06,175762,
1993-07,180110,
1993-08,182379,
1993-09,191029,
1993-10,192061,
1993-11,192180,
1993-12,196412,
1994-01,193858,
1994-02,190510,
1994-03,189952,
1994-04,177614,
1994-05,174297,
1994-06,180247,
1994-07,183817,
1994-08,180531,
1994-09,191425,
1994-10,194852,
1994-11,198178,
1994-12,195233,
1995-01,198060,
1995-02,204568,
1995-03,205896,
1995-04,202028,
1995-05,192283,
1995-06,198861,
1995-07,207068,
1995-08,206656,
1995-09,214513,
1995-10,218144,
1995-11,223633,
1995-12,211850,
1996-01,213649,
1996-02,210501,
1996-03,221493,
1996-04,216707,
1996-05,215937,
1996-06,226521,
1996-07,227859,
1996-08,232135,
1996-09,243933,
1996-10,244424,
1996-11,249386,
1996-12,235186,
1997-01,238349,
1997-02,241858,
1997-03,251310,
1997-04,244280,
1997-05,238967,
1997-06,252178,
1997-07,387303,
1997-08,389070,
1997-09,403331,
1997-10,405228,
1997-11,407336,
1997-12,398797,
1998-01,404900,
1998-02,400991,
1998-03,409986,
1998-04,422613,
1998-05,421249,
1998-06,437729,
1998-07,435921,
1998-08,445392,
1998-09,447545,
1998-10,449937,
1998-11,442261,
1998-12,430394,
1999-01,427164,
1999-02,396848,
1999-03,419929,
1999-04,405093,
1999-05,393011,
1999-06,400591,
1999-07,405526,
1999-08,408549,
1999-09,415836,
1999-10,422380,
1999-11,421599,
1999-12,423921,
2000-01,414861,
2000-02,410573,
2000-03,416523,
2000-04,420964,
2000-05,424799,
2000-06,430102,
2000-07,434329,
2000-08,432772,
2000-09,452988,
2000-10,454213,
2000-11,461729,
2000-12,460375,
2001-01,449423,
2001-02,451850,
2001-03,457847,
2001-04,458788,
2001-05,450377,
2001-06,442622,
2001-07,430735,
2001-08,429701,
2001-09,435065,
2001-10,431534,
2001-11,426133,
2001-12,385702,
2002-01,384026,
2002-02,381762,
2002-03,382545,
2002-04,383978,
2002-05,391611,
2002-06,399881,
2002-07,404979,
2002-08,410342,
2002-09,425750,
2002-10,430079,
2002-11,437801,
2002-12,444276,
2003-01,436595,
2003-02,440480,
2003-03,437582,
2003-04,444900,
2003-05,447034,
2003-06,451836,
2003-07,451482,
2003-08,450437,
2003-09,459332,
2003-10,457634,
2003-11,465177,
2003-12,464286,
2004-01,446750,
2004-02,452573,
2004-03,460745,
2004-04,472194,
2004-05,471877,
2004-06,474324,
2004-07,478312,
2004-08,480194,
2004-09,493060,
2004-10,502538,
2004-11,510876,
2004-12,516241,
2005-01,505982,
2005-02,501771,
2005-03,510306,
2005-04,516493,
2005-05,517326,
2005-06,522282,
2005-07,526896,
2005-08,531308,
2005-09,545104,
2005-10,553994,
2005-11,565630,
2005-12,554360,
2006-01,552795,
2006-02,551384,
2006-03,561821,
2006-04,571113,
2006-05,576734,
2006-06,568329,
2006-07,569018,
2006-08,570188,
2006-09,588874,
2006-10,594833,
2006-11,607040,
2006-12,610926,
2007-01,610684,
2007-02,616302,
2007-03,627657,
2007-04,636158,
2007-05,636878,
2007-06,647114,
2007-07,647641,
2007-08,656592,
2007-09,676906,
2007-10,670769,
2007-11,680407,
2007-12,682774,
2008-01,668165,
2008-02,674833,
2008-03,676153,
2008-04,692043,
2008-05,693003,
2008-06,698797,
2008-07,702692,
2008-08,724660,
2008-09,747649,
2008-10,776773,
2008-11,786241,
2008-12,785368,
2009-01,770337,
2009-02,778191,
2009-03,813555,
2009-04,797761,
2009-05,767145,
2009-06,747450,
2009-07,751492,
2009-08,762571,
2009-09,769777,
2009-10,773575,
2009-11,773667,
2009-12,766700,
2010-01,754987,
2010-02,737420,
2010-03,761134,
2010-04,753116,
2010-05,764646,
2010-06,790184,
2010-07,765689,
2010-08,776123,
2010-09,770915,
2010-10,771538,
2010-11,766942,
2010-12,1660689,
2011-01,1554644,
2011-02,1513613,
2011-03,1442861,
2011-04,1448805,
2011-05,1498445,
2011-06,1424652,
2011-07,1550930,
2011-08,1720850,
2011-09,1871388,
2011-10,1751426,
2011-11,1744509,
2011-12,1835901,
2012-01,1825354,
2012-02,1783272,
2012-03,1730797,
2012-04,1772531,
2012-05,2029916,
2012-06,1868092,
2012-07,1953805,
2012-08,1918397,
2012-09,1872897,
2012-10,1820278,
2012-11,1801635,
2012-12,1784733,
2013-01,1678511,
2013-02,1668600,
2013-03,1681036,
2013-04,1689741,
2013-05,1591476,
2013-06,1503616,
2013-07,1490675,
2013-08,1422041,
2013-09,1465362,
2013-10,1472813,
2013-11,1472479,
2013-12,1422002,
2014-01,1439407,
2014-02,1409216,
2014-03,1398836,
2014-04,1400651,
2014-05,1433692,
2014-06,1438125,
2014-07,1465795,
2014-08,1553081,
2014-09,1546918,
2014-10,1557560,
2014-11,1607956,
2014-12,1648560,
2015-01,1780362,
