"",BBK01.OUB047,BBK01.OUB047_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:32:50,
1968-12,1.680,
1969-01,1.696,
1969-02,1.680,
1969-03,1.649,
1969-04,1.706,
1969-05,1.944,
1969-06,1.800,
1969-07,1.772,
1969-08,1.756,
1969-09,1.973,
1969-10,2.028,
1969-11,1.894,
1969-12,1.927,
1970-01,1.804,
1970-02,1.818,
1970-03,1.738,
1970-04,1.832,
1970-05,1.860,
1970-06,1.940,
1970-07,2.087,
1970-08,2.072,
1970-09,1.930,
1970-10,2.007,
1970-11,2.072,
1970-12,2.109,
1971-01,2.107,
1971-02,2.104,
1971-03,2.099,
1971-04,2.104,
1971-05,2.057,
1971-06,2.018,
1971-07,2.074,
1971-08,2.119,
1971-09,2.137,
1971-10,2.184,
1971-11,2.271,
1971-12,2.415,
1972-01,2.480,
1972-02,2.442,
1972-03,2.247,
1972-04,2.169,
1972-05,2.166,
1972-06,2.234,
1972-07,2.311,
1972-08,2.335,
1972-09,2.245,
1972-10,2.315,
1972-11,2.426,
1972-12,2.742,
1973-01,2.816,
1973-02,2.880,
1973-03,2.843,
1973-04,2.953,
1973-05,3.315,
1973-06,3.541,
1973-07,3.918,
1973-08,4.178,
1973-09,4.243,
1973-10,4.578,
1973-11,4.616,
1973-12,4.636,
1974-01,4.610,
1974-02,4.693,
1974-03,4.582,
1974-04,4.671,
1974-05,4.544,
1974-06,4.397,
1974-07,4.313,
1974-08,4.268,
1974-09,4.111,
1974-10,4.179,
1974-11,4.179,
1974-12,4.217,
1975-01,3.952,
1975-02,3.832,
1975-03,3.457,
1975-04,3.176,
1975-05,2.978,
1975-06,2.722,
1975-07,2.701,
1975-08,2.681,
1975-09,2.493,
1975-10,2.586,
1975-11,2.561,
1975-12,2.610,
1976-01,2.552,
1976-02,2.551,
1976-03,2.329,
1976-04,2.280,
1976-05,2.230,
1976-06,2.188,
1976-07,2.231,
1976-08,2.353,
1976-09,2.326,
1976-10,2.392,
1976-11,2.430,
1976-12,2.522,
1977-01,2.500,
1977-02,2.501,
1977-03,2.516,
1977-04,2.514,
1977-05,2.517,
1977-06,2.453,
1977-07,2.542,
1977-08,2.603,
1977-09,2.580,
1977-10,2.647,
1977-11,2.747,
1977-12,3.011,
1978-01,2.822,
1978-02,2.815,
1978-03,2.752,
1978-04,2.767,
1978-05,2.797,
1978-06,2.773,
1978-07,2.822,
1978-08,2.928,
1978-09,2.929,
1978-10,3.099,
1978-11,3.232,
1978-12,3.474,
1979-01,3.309,
1979-02,3.420,
1979-03,3.386,
1979-04,3.502,
1979-05,3.715,
1979-06,3.798,
1979-07,4.156,
1979-08,4.334,
1979-09,4.374,
1979-10,4.697,
1979-11,4.945,
1979-12,5.268,
1980-01,5.361,
1980-02,5.480,
1980-03,5.493,
1980-04,5.516,
1980-05,5.545,
1980-06,5.530,
1980-07,5.722,
1980-08,5.740,
1980-09,5.566,
1980-10,5.651,
1980-11,5.718,
1980-12,5.968,
