"",BBK01.TU2006,BBK01.TU2006_FLAGS
"",Foreign branches: Lending to german banks (MFIs) (Credit balances and loans),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:05,
1973-06,0.003,
1973-07,0.007,
1973-08,0.010,
1973-09,0.008,
1973-10,0.010,
1973-11,0.004,
1973-12,0.003,
1974-01,0.003,
1974-02,0.016,
1974-03,0.006,
1974-04,0.003,
1974-05,0.003,
1974-06,0.002,
1974-07,0.016,
1974-08,0.017,
1974-09,0.021,
1974-10,0.033,
1974-11,0.031,
1974-12,0.043,
1975-01,0.036,
1975-02,0.037,
1975-03,0.041,
1975-04,0.018,
1975-05,0.019,
1975-06,0.028,
1975-07,0.021,
1975-08,0.022,
1975-09,0.021,
1975-10,0.017,
1975-11,0.036,
1975-12,0.056,
1976-01,0.033,
1976-02,0.025,
1976-03,0.016,
1976-04,0.065,
1976-05,0.018,
1976-06,0.028,
1976-07,0.017,
1976-08,0.021,
1976-09,0.011,
1976-10,0.011,
1976-11,0.016,
1976-12,0.016,
1977-01,0.014,
1977-02,0.008,
1977-03,0.025,
1977-04,0.008,
1977-05,0.008,
1977-06,0.014,
1977-07,0.005,
1977-08,0.015,
1977-09,0.013,
1977-10,0.021,
1977-11,0.025,
1977-12,0.030,
1978-01,0.015,
1978-02,0.021,
1978-03,0.005,
1978-04,0.005,
1978-05,0.046,
1978-06,0.017,
1978-07,0.011,
1978-08,0.011,
1978-09,0.009,
1978-10,0.012,
1978-11,0.092,
1978-12,0.022,
1979-01,0.110,
1979-02,0.129,
1979-03,0.036,
1979-04,0.045,
1979-05,0.040,
1979-06,0.053,
1979-07,0.095,
1979-08,0.142,
1979-09,1.890,
1979-10,0.536,
1979-11,0.776,
1979-12,0.416,
1980-01,0.401,
1980-02,0.410,
1980-03,0.420,
1980-04,0.446,
1980-05,0.454,
1980-06,0.405,
1980-07,0.418,
1980-08,0.401,
1980-09,0.414,
1980-10,0.403,
1980-11,0.435,
1980-12,0.411,
1981-01,0.427,
1981-02,0.466,
1981-03,0.497,
1981-04,0.512,
1981-05,0.513,
1981-06,0.499,
1981-07,0.572,
1981-08,0.482,
1981-09,0.500,
1981-10,0.566,
1981-11,0.510,
1981-12,0.514,
1982-01,0.515,
1982-02,0.438,
1982-03,0.383,
1982-04,0.505,
1982-05,0.418,
1982-06,0.459,
1982-07,0.571,
1982-08,0.598,
1982-09,0.621,
1982-10,0.736,
1982-11,0.558,
1982-12,0.730,
1983-01,0.570,
1983-02,0.554,
1983-03,0.648,
1983-04,0.663,
1983-05,0.659,
1983-06,0.765,
1983-07,0.710,
1983-08,0.624,
1983-09,0.736,
1983-10,0.762,
1983-11,0.614,
1983-12,0.087,
1984-01,0.103,
1984-02,0.089,
1984-03,0.080,
1984-04,0.081,
1984-05,0.073,
1984-06,0.074,
1984-07,0.089,
1984-08,0.316,
1984-09,0.544,
1984-10,0.566,
1984-11,0.578,
1984-12,0.589,
