"",BBK01.SU0535,BBK01.SU0535_FLAGS
"","Deposit rates of banks / Savings deposits with higher rates of return, with agreed notice of 3 months and a duration of contract of more than 4 years / Highest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:36,
1996-11,6.25,
1996-12,6.22,
1997-01,6.31,
1997-02,6.25,
1997-03,6.22,
1997-04,6.22,
1997-05,6.22,
1997-06,6.00,
1997-07,6.00,
1997-08,5.81,
1997-09,6.00,
1997-10,6.00,
1997-11,6.22,
1997-12,6.22,
1998-01,6.22,
1998-02,6.22,
1998-03,6.22,
1998-04,6.00,
1998-05,5.75,
1998-06,5.60,
1998-07,5.60,
1998-08,5.60,
1998-09,5.60,
1998-10,5.60,
1998-11,5.60,
1998-12,5.40,
1999-01,5.40,
1999-02,5.40,
1999-03,5.32,
1999-04,5.32,
1999-05,5.40,
1999-06,5.40,
1999-07,5.15,
1999-08,5.15,
1999-09,5.09,
1999-10,5.15,
1999-11,5.15,
1999-12,5.15,
2000-01,5.53,
2000-02,5.40,
2000-03,5.50,
2000-04,5.50,
2000-05,5.49,
2000-06,5.75,
2000-07,5.83,
2000-08,5.83,
2000-09,5.83,
2000-10,5.83,
2000-11,5.83,
2000-12,5.62,
2001-01,5.30,
2001-02,5.30,
2001-03,5.30,
2001-04,5.25,
2001-05,5.22,
2001-06,5.22,
2001-07,5.25,
2001-08,5.40,
2001-09,5.42,
2001-10,5.40,
2001-11,5.40,
2001-12,5.40,
2002-01,5.08,
2002-02,5.13,
2002-03,5.13,
2002-04,5.13,
2002-05,5.13,
2002-06,5.15,
2002-07,5.08,
2002-08,5.02,
2002-09,5.02,
2002-10,5.08,
2002-11,5.08,
2002-12,4.82,
2003-01,4.82,
2003-02,4.82,
2003-03,4.82,
2003-04,4.86,
2003-05,4.80,
2003-06,4.43,
"","General: Up to December 2001, savings deposits of DM 20,000 and more but less than DM 50,000; from January 2002, EUR 10,000 and more but less than EUR 25,000. Total rate of return: rate of return which is paid when savings plans are held until maturity or when savings objektives have been achieved. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
