"",BBK01.OUB322,BBK01.OUB322_FLAGS
"",Time deposits of foreign non-banks / for more than one year up to and including two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:30,
1999-01,0.793,
1999-02,0.667,
1999-03,0.678,
1999-04,0.684,
1999-05,0.814,
1999-06,0.835,
1999-07,0.954,
1999-08,0.973,
1999-09,0.974,
1999-10,1.237,
1999-11,1.311,
1999-12,1.271,
2000-01,1.112,
2000-02,1.074,
2000-03,1.061,
2000-04,1.224,
2000-05,1.158,
2000-06,1.072,
2000-07,0.941,
2000-08,0.969,
2000-09,0.903,
2000-10,0.747,
2000-11,0.748,
2000-12,0.734,
2001-01,0.727,
2001-02,0.686,
2001-03,0.679,
2001-04,0.614,
2001-05,0.744,
2001-06,0.726,
2001-07,0.724,
2001-08,0.719,
2001-09,0.658,
2001-10,0.695,
2001-11,0.727,
2001-12,0.669,
2002-01,0.628,
2002-02,0.705,
2002-03,0.662,
2002-04,0.551,
2002-05,0.563,
2002-06,0.577,
2002-07,0.553,
2002-08,0.536,
2002-09,0.515,
2002-10,0.558,
2002-11,0.782,
2002-12,0.723,
2003-01,0.741,
2003-02,0.906,
2003-03,0.918,
2003-04,0.890,
2003-05,0.769,
2003-06,0.669,
2003-07,0.533,
2003-08,0.801,
2003-09,0.941,
2003-10,0.921,
2003-11,0.893,
2003-12,0.914,
2004-01,0.856,
2004-02,0.861,
2004-03,0.916,
2004-04,0.880,
2004-05,1.220,
2004-06,1.433,
2004-07,1.408,
2004-08,1.888,
2004-09,1.911,
2004-10,2.029,
2004-11,1.749,
2004-12,1.208,
2005-01,1.219,
2005-02,1.179,
2005-03,1.209,
2005-04,1.290,
2005-05,1.301,
2005-06,1.611,
2005-07,1.539,
2005-08,0.812,
2005-09,0.662,
2005-10,0.519,
2005-11,0.443,
2005-12,0.198,
2006-01,0.234,
2006-02,0.230,
2006-03,0.393,
2006-04,0.296,
2006-05,0.327,
2006-06,0.944,
2006-07,0.887,
2006-08,0.897,
2006-09,0.907,
2006-10,1.099,
2006-11,1.127,
2006-12,1.242,
2007-01,1.306,
2007-02,1.322,
2007-03,1.251,
2007-04,1.451,
2007-05,1.535,
2007-06,1.562,
2007-07,1.476,
2007-08,1.340,
2007-09,1.410,
2007-10,1.446,
2007-11,1.665,
2007-12,2.140,
2008-01,1.901,
2008-02,1.958,
2008-03,1.896,
2008-04,2.189,
2008-05,2.369,
2008-06,2.029,
2008-07,2.117,
2008-08,2.231,
2008-09,2.284,
2008-10,2.450,
2008-11,3.401,
2008-12,2.857,
2009-01,1.964,
2009-02,1.923,
2009-03,1.974,
2009-04,1.830,
2009-05,2.219,
2009-06,2.211,
2009-07,2.193,
2009-08,2.182,
2009-09,2.149,
2009-10,2.146,
2009-11,2.102,
2009-12,1.859,
2010-01,1.762,
2010-02,1.568,
2010-03,1.424,
2010-04,0.881,
2010-05,0.851,
2010-06,0.765,
2010-07,0.737,
2010-08,0.819,
2010-09,0.800,
2010-10,0.802,
2010-11,0.787,
2010-12,0.776,
2011-01,0.920,
2011-02,0.950,
2011-03,0.941,
2011-04,0.875,
2011-05,0.916,
2011-06,0.928,
2011-07,0.960,
2011-08,1.632,
2011-09,1.657,
2011-10,1.661,
2011-11,1.661,
2011-12,1.646,
2012-01,1.738,
2012-02,1.736,
2012-03,1.549,
2012-04,1.426,
2012-05,1.272,
2012-06,1.158,
2012-07,1.130,
2012-08,1.122,
2012-09,1.108,
2012-10,1.086,
2012-11,1.066,
2012-12,1.042,
2013-01,1.018,
2013-02,1.012,
2013-03,1.000,
2013-04,0.887,
2013-05,0.922,
2013-06,0.900,
2013-07,0.620,
2013-08,0.616,
2013-09,0.611,
2013-10,0.853,
2013-11,1.075,
2013-12,1.514,
2014-01,1.499,
2014-02,1.519,
2014-03,1.556,
2014-04,1.662,
2014-05,2.037,
2014-06,2.038,
2014-07,2.076,
2014-08,2.232,
2014-09,3.698,
2014-10,3.768,
2014-11,4.236,
2014-12,4.318,Provisional value
