"",BBK01.SU0531,BBK01.SU0531_FLAGS
"","Deposit rates of banks / Savings deposits with higher rates of return, with agreed notice of 3 months and a duration of contract of more than 1 year and up to and incuding 4 years / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:34,
1996-11,2.71,
1996-12,2.75,
1997-01,2.55,
1997-02,2.75,
1997-03,2.88,
1997-04,2.85,
1997-05,2.85,
1997-06,2.90,
1997-07,2.81,
1997-08,2.81,
1997-09,3.00,
1997-10,3.00,
1997-11,3.00,
1997-12,3.00,
1998-01,3.00,
1998-02,3.00,
1998-03,3.00,
1998-04,3.00,
1998-05,3.00,
1998-06,3.00,
1998-07,3.00,
1998-08,2.80,
1998-09,3.00,
1998-10,2.77,
1998-11,2.77,
1998-12,2.53,
1999-01,2.50,
1999-02,2.43,
1999-03,2.50,
1999-04,2.43,
1999-05,2.30,
1999-06,2.30,
1999-07,2.33,
1999-08,2.50,
1999-09,2.50,
1999-10,2.29,
1999-11,2.50,
1999-12,2.50,
2000-01,3.05,
2000-02,3.25,
2000-03,3.00,
2000-04,3.30,
2000-05,2.35,
2000-06,2.80,
2000-07,3.25,
2000-08,3.25,
2000-09,3.25,
2000-10,3.25,
2000-11,3.25,
2000-12,3.25,
2001-01,3.25,
2001-02,3.25,
2001-03,3.30,
2001-04,3.25,
2001-05,3.25,
2001-06,3.25,
2001-07,3.25,
2001-08,3.20,
2001-09,2.61,
2001-10,2.60,
2001-11,2.48,
2001-12,2.48,
2002-01,2.50,
2002-02,2.60,
2002-03,2.50,
2002-04,2.25,
2002-05,2.50,
2002-06,2.25,
2002-07,2.25,
2002-08,2.25,
2002-09,2.42,
2002-10,2.12,
2002-11,2.08,
2002-12,2.08,
2003-01,2.00,
2003-02,1.78,
2003-03,1.50,
2003-04,1.50,
2003-05,1.50,
2003-06,1.25,
"","General: Up to December 2001, savings deposits of DM 20,000 and more but less than DM 50,000; from January 2002, EUR 10,000 and more but less than EUR 25,000. Total rate of return: rate of return which is paid when savings plans are held until maturity or when savings objektives have been achieved. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
