"",BBK01.TU2016,BBK01.TU2016_FLAGS
"",Foreign branches: Deposits / total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:15,
1973-06,3.521,
1973-07,4.202,
1973-08,5.392,
1973-09,5.721,
1973-10,6.241,
1973-11,6.345,
1973-12,7.354,
1974-01,7.437,
1974-02,7.127,
1974-03,7.656,
1974-04,7.467,
1974-05,7.834,
1974-06,8.445,
1974-07,8.959,
1974-08,9.282,
1974-09,9.197,
1974-10,8.809,
1974-11,8.803,
1974-12,8.152,
1975-01,8.016,
1975-02,8.451,
1975-03,8.051,
1975-04,8.662,
1975-05,8.283,
1975-06,8.588,
1975-07,9.400,
1975-08,10.031,
1975-09,10.640,
1975-10,9.717,
1975-11,10.405,
1975-12,11.419,
1976-01,11.034,
1976-02,11.601,
1976-03,11.933,
1976-04,12.385,
1976-05,13.048,
1976-06,12.645,
1976-07,13.001,
1976-08,13.303,
1976-09,14.053,
1976-10,14.265,
1976-11,14.676,
1976-12,15.905,
1977-01,16.281,
1977-02,16.579,
1977-03,17.438,
1977-04,18.209,
1977-05,18.651,
1977-06,19.614,
1977-07,19.920,
1977-08,19.670,
1977-09,20.937,
1977-10,21.349,
1977-11,21.213,
1977-12,23.085,
1978-01,22.191,
1978-02,23.187,
1978-03,23.366,
1978-04,24.283,
1978-05,23.867,
1978-06,25.528,
1978-07,26.537,
1978-08,27.369,
1978-09,27.984,
1978-10,26.633,
1978-11,30.167,
1978-12,30.437,
1979-01,32.141,
1979-02,31.564,
1979-03,33.854,
1979-04,35.039,
1979-05,35.072,
1979-06,33.921,
1979-07,32.881,
1979-08,35.659,
1979-09,36.652,
1979-10,35.804,
1979-11,36.086,
1979-12,37.779,
1980-01,39.556,
1980-02,41.908,
1980-03,45.959,
1980-04,41.479,
1980-05,41.381,
1980-06,42.688,
1980-07,43.141,
1980-08,44.485,
1980-09,44.538,
1980-10,46.757,
1980-11,46.670,
1980-12,45.497,
1981-01,49.331,
1981-02,49.252,
1981-03,52.267,
1981-04,51.712,
1981-05,54.089,
1981-06,54.799,
1981-07,56.229,
1981-08,55.700,
1981-09,55.385,
1981-10,55.164,
1981-11,55.264,
1981-12,55.439,
1982-01,57.806,
1982-02,59.232,
1982-03,62.498,
1982-04,59.588,
1982-05,62.195,
1982-06,63.546,
1982-07,65.587,
1982-08,66.390,
1982-09,66.915,
1982-10,68.098,
1982-11,66.640,
1982-12,65.071,
1983-01,64.287,
1983-02,63.891,
1983-03,67.014,
1983-04,65.124,
1983-05,66.701,
1983-06,69.635,
1983-07,73.274,
1983-08,73.788,
1983-09,74.260,
1983-10,71.726,
1983-11,74.713,
1983-12,71.828,
1984-01,73.115,
1984-02,71.130,
1984-03,74.205,
1984-04,75.385,
1984-05,76.497,
1984-06,77.839,
1984-07,78.995,
1984-08,78.350,
1984-09,80.502,
1984-10,79.990,
1984-11,81.216,
1984-12,84.290,
1985-01,83.053,
1985-02,84.846,
1985-03,84.814,
1985-04,82.828,
1985-05,82.391,
1985-06,88.792,
1985-07,83.720,
1985-08,86.296,
1985-09,83.054,
1985-10,82.413,
1985-11,82.465,
1985-12,82.483,
1986-01,81.549,
1986-02,78.645,
1986-03,87.254,
1986-04,86.086,
1986-05,84.974,
1986-06,82.308,
1986-07,81.853,
1986-08,81.382,
1986-09,85.890,
1986-10,85.587,
1986-11,82.121,
1986-12,85.660,
1987-01,87.407,
1987-02,85.987,
1987-03,89.369,
1987-04,89.545,
1987-05,90.752,
1987-06,91.024,
1987-07,95.109,
1987-08,93.918,
1987-09,98.383,
1987-10,101.047,
1987-11,96.555,
1987-12,94.240,
1988-01,102.506,
1988-02,101.237,
1988-03,103.255,
1988-04,103.095,
1988-05,108.317,
1988-06,113.168,
1988-07,119.826,
1988-08,118.706,
1988-09,121.211,
1988-10,117.159,
1988-11,116.724,
1988-12,121.244,
1989-01,132.595,
1989-02,130.381,
1989-03,138.956,
1989-04,136.006,
1989-05,140.551,
1989-06,136.589,
1989-07,132.229,
1989-08,134.330,
1989-09,135.705,
1989-10,135.300,
1989-11,130.899,
1989-12,128.696,
1990-01,134.601,
1990-02,139.228,
1990-03,145.710,
1990-04,144.649,
1990-05,148.952,
1990-06,149.315,
1990-07,152.563,
1990-08,150.942,
1990-09,157.956,
1990-10,158.033,
1990-11,159.846,
1990-12,156.158,
1991-01,160.083,
1991-02,162.252,
1991-03,175.170,
1991-04,171.376,
1991-05,171.148,
1991-06,175.578,
1991-07,174.067,
1991-08,176.716,
1991-09,174.292,
1991-10,179.398,
1991-11,181.026,
1991-12,178.912,
1992-01,186.777,
1992-02,184.976,
1992-03,191.004,
1992-04,192.488,
1992-05,193.469,
1992-06,193.473,
1992-07,191.559,
1992-08,188.977,
1992-09,205.925,
1992-10,216.101,
1992-11,217.963,
1992-12,220.709,
1993-01,228.933,
1993-02,234.317,
1993-03,242.673,
1993-04,237.000,
1993-05,239.832,
1993-06,245.720,
1993-07,257.328,
1993-08,254.183,
1993-09,252.153,
1993-10,255.113,
