"",BBK01.WU0015,BBK01.WU0015_FLAGS
1983-02,278021,
1983-03,280065,
1983-04,282186,
1983-05,286283,
1983-06,289408,
1983-07,290511,
1983-08,291374,
1983-09,293280,
1983-10,295851,
1983-11,298532,
1983-12,298829,
1984-01,303790,
1984-02,305562,
1984-03,306707,
1984-04,307017,
1984-05,308804,
1984-06,308101,
1984-07,309748,
1984-08,312043,
1984-09,314371,
1984-10,316076,
1984-11,318947,
1984-12,316878,
1985-01,322134,
1985-02,324319,
1985-03,326535,
1985-04,324031,
1985-05,326212,
1985-06,327219,
1985-07,330253,
1985-08,331388,
1985-09,332294,
1985-10,332365,
1985-11,335547,
1985-12,334706,
1986-01,340168,
1986-02,343052,
1986-03,345094,
1986-04,344942,
1986-05,346064,
1986-06,345762,
1986-07,348249,
1986-08,351275,
1986-09,351916,
1986-10,351214,
1986-11,352797,
1986-12,350502,
1987-01,356404,
1987-02,357447,
1987-03,358564,
1987-04,357578,
1987-05,362406,
1987-06,362378,
1987-07,362706,
1987-08,364696,
1987-09,366653,
1987-10,365873,
1987-11,368413,
1987-12,366019,
1988-01,368194,
1988-02,367417,
1988-03,365735,
1988-04,364920,
1988-05,366554,
1988-06,365677,
1988-07,364450,
1988-08,365479,
1988-09,365190,
1988-10,367297,
1988-11,368079,
1988-12,361911,
1989-01,363819,
1989-02,364707,
1989-03,365159,
1989-04,365524,
1989-05,369128,
1989-06,371258,
1989-07,374577,
1989-08,375461,
1989-09,377895,
1989-10,383631,
1989-11,389300,
1989-12,388914,
1990-01,399322,
1990-02,405079,
1990-03,410144,
1990-04,413096,
1990-05,416438,
1990-06,416176,
1990-07,419006,
1990-08,424158,
1990-09,433442,
1990-10,447977,
1990-11,457315,
1990-12,460662,
1991-01,471862,
1991-02,479893,
1991-03,484153,
1991-04,491323,
1991-05,497262,
1991-06,501231,
1991-07,506915,
1991-08,512119,
1991-09,516799,
1991-10,523098,
1991-11,530369,
1991-12,531935,
1992-01,543864,
1992-02,549134,
1992-03,553772,
1992-04,556795,
1992-05,560028,
1992-06,562447,
1992-07,567504,
1992-08,573724,
1992-09,580499,
1992-10,589103,
1992-11,596034,
1992-12,591136,
1993-01,601178,
1993-02,608723,
1993-03,616565,
1993-04,617730,
1993-05,623835,
1993-06,628854,
1993-07,638826,
1993-08,648088,
1993-09,651670,
1993-10,663413,
1993-11,672537,
1993-12,672933,
1994-01,683697,
1994-02,688887,
1994-03,688312,
1994-04,689917,
1994-05,694665,
1994-06,699732,
1994-07,708154,
1994-08,715130,
1994-09,717134,
1994-10,722478,
1994-11,727355,
1994-12,732508,
1995-01,739436,
1995-02,743405,
1995-03,747633,
1995-04,752452,
1995-05,760163,
1995-06,766496,
1995-07,774246,
1995-08,784688,
1995-09,794562,
1995-10,804377,
1995-11,816328,
1995-12,821369,
1996-01,841968,
1996-02,852158,
1996-03,858582,
1996-04,864613,
1996-05,874234,
1996-06,877978,
1996-07,884053,
1996-08,890327,
1996-09,901480,
1996-10,909345,
1996-11,922000,
1996-12,921101,
1997-01,933249,
1997-02,946701,
1997-03,962523,
1997-04,967831,
1997-05,974773,
1997-06,983593,
1997-07,997786,
1997-08,1004527,
1997-09,1011175,
1997-10,1015776,
1997-11,1023221,
1997-12,1017492,
1998-01,1030491,
1998-02,1047864,
1998-03,1055922,
1998-04,1070921,
1998-05,1080324,
1998-06,1090912,
1998-07,1114334,
1998-08,1127207,
1998-09,1137753,
1998-10,1141281,
1998-11,1154241,
1998-12,1152793,
1999-01,1173681,
1999-02,1190060,
1999-03,1203874,
1999-04,1226401,
1999-05,1243882,
1999-06,1251248,
1999-07,1257747,
1999-08,1272252,
1999-09,1300928,
1999-10,1312264,
1999-11,1327771,
1999-12,1322863,
2000-01,1328183,
2000-02,1344186,
2000-03,1359413,
2000-04,1376989,
2000-05,1398070,
2000-06,1407738,
2000-07,1430743,
2000-08,1436997,
2000-09,1441435,
2000-10,1452108,
2000-11,1445436,
2000-12,1445736,
2001-01,1460301,
2001-02,1476749,
2001-03,1481121,
2001-04,1482418,
2001-05,1484312,
2001-06,1485606,
2001-07,1498255,
2001-08,1497160,
2001-09,1501069,
2001-10,1507656,
2001-11,1512798,
2001-12,1506640,
2002-01,1511212,
2002-02,1527111,
2002-03,1540959,
2002-04,1545245,
2002-05,1554715,
2002-06,1556315,
2002-07,1559051,
2002-08,1558628,
2002-09,1582403,
2002-10,1576848,
2002-11,1587523,
2002-12,1563034,
2003-01,1566378,
2003-02,1579507,
2003-03,1582500,
2003-04,1580872,
2003-05,1586698,
2003-06,1589140,
2003-07,1600894,
2003-08,1591710,
2003-09,1601436,
2003-10,1609289,
2003-11,1618854,
2003-12,1603906,
2004-01,1608790,
2004-02,1621014,
2004-03,1642611,
2004-04,1658369,
2004-05,1676893,
2004-06,1675796,
2004-07,1682598,
2004-08,1687114,
2004-09,1698592,
2004-10,1696164,
2004-11,1697337,
2004-12,1685766,
2005-01,1690945,
2005-02,1705145,
2005-03,1722825,
2005-04,1748949,
2005-05,1754945,
2005-06,1781176,
2005-07,1788038,
2005-08,1789906,
2005-09,1783365,
2005-10,1783584,
2005-11,1775531,
2005-12,1751563,
2006-01,1764457,
2006-02,1774310,
2006-03,1785154,
2006-04,1784918,
2006-05,1798252,
2006-06,1801837,
2006-07,1801613,
2006-08,1799901,
2006-09,1804290,
2006-10,1813324,
2006-11,1819534,
2006-12,1809899,
2007-01,1833627,
2007-02,1845588,
2007-03,1853112,
2007-04,1859590,
2007-05,1874791,
2007-06,1863591,
2007-07,1869985,
2007-08,1866378,
2007-09,1866534,
2007-10,1891223,
2007-11,1895618,
2007-12,1868066,
2008-01,1880603,
2008-02,1865850,
2008-03,1869916,
2008-04,1872967,
2008-05,1877750,
2008-06,1886136,
2008-07,1896653,
2008-08,1900732,
2008-09,1881726,
2008-10,1887301,
2008-11,1908975,
2008-12,1876583,
2009-01,1885205,
2009-02,1881681,
2009-03,1886476,
2009-04,1877262,
2009-05,1885485,
2009-06,1870826,
2009-07,1859909,
2009-08,1866708,
2009-09,1865310,
2009-10,1832019,
2009-11,1821360,
2009-12,1801029,
2010-01,1791793,
2010-02,1780073,
2010-03,1781705,
2010-04,1789008,
2010-05,1776684,
2010-06,1753187,
2010-07,1725681,
2010-08,1722628,
2010-09,1732546,
2010-10,1591766,comment
2010-11,1591196,
2010-12,1570490,
2011-01,1577837,
2011-02,1594496,
2011-03,1573863,
2011-04,1565583,
2011-05,1560246,
2011-06,1535042,
2011-07,1528843,
2011-08,1542396,
2011-09,1529509,
2011-10,1528411,
2011-11,1534446,
2011-12,1515911,
2012-01,1484115,
2012-02,1497567,
2012-03,1487756,
2012-04,1481610,
2012-05,1472906,
2012-06,1464811,
2012-07,1462674,
2012-08,1457071,
2012-09,1443698,
2012-10,1439003,
2012-11,1439244,
2012-12,1414349,
2013-01,1402672,
2013-02,1402833,
2013-03,1381812,
2013-04,1375729,
2013-05,1367366,
2013-06,1354878,
2013-07,1342959,
2013-08,1331248,
2013-09,1328110,
2013-10,1321353,
2013-11,1315085,
2013-12,1288340,
2014-01,1289009,
2014-02,1280256,
2014-03,1265480,
2014-04,1253164,
2014-05,1265558,
2014-06,1260119,
2014-07,1252508,
2014-08,1257088,
2014-09,1254343,
2014-10,1246703,
2014-11,1243609,
2014-12,1231445,
