"",BBK01.WX0023,BBK01.WX0023_FLAGS
"",Disount interest rates pursuant to section 253 (2) of the German Commercial Code including spread / residual maturity of 1.0 year / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:02,
2008-12,3.93,
2009-01,3.94,
2009-02,3.94,
2009-03,3.95,
2009-04,3.95,
2009-05,3.93,
2009-06,3.92,
2009-07,3.90,
2009-08,3.88,
2009-09,3.87,Corrected value
2009-10,3.85,
2009-11,3.83,
2009-12,3.82,
2010-01,3.81,
2010-02,3.80,
2010-03,3.78,
2010-04,3.77,
2010-05,3.77,
2010-06,3.77,
2010-07,3.77,
2010-08,3.76,
2010-09,3.76,
2010-10,3.75,
2010-11,3.75,
2010-12,3.75,
2011-01,3.75,
2011-02,3.75,
2011-03,3.76,
2011-04,3.76,
2011-05,3.76,
2011-06,3.77,
2011-07,3.77,
2011-08,3.78,
2011-09,3.79,
2011-10,3.80,
2011-11,3.81,
2011-12,3.82,
2012-01,3.82,
2012-02,3.82,
2012-03,3.81,
2012-04,3.81,
2012-05,3.80,
2012-06,3.79,
2012-07,3.78,
2012-08,3.77,
2012-09,3.75,
2012-10,3.74,
2012-11,3.71,
2012-12,3.69,
2013-01,3.67,
2013-02,3.65,
2013-03,3.62,
2013-04,3.59,
2013-05,3.56,
2013-06,3.53,
2013-07,3.50,
2013-08,3.47,
2013-09,3.44,
2013-10,3.41,
2013-11,3.37,
2013-12,3.34,
2014-01,3.30,
2014-02,3.27,
2014-03,3.23,
2014-04,3.19,
2014-05,3.15,
2014-06,3.10,
2014-07,3.06,
2014-08,3.01,
2014-09,2.96,
2014-10,2.91,
2014-11,2.85,
2014-12,2.80,
2015-01,2.74,
