"",BBK01.QUW606,BBK01.QUW606_FLAGS
"",Foreign branches: Long-term loans and advances to non- residents / Singapore / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:52:06,
2001-12,2.533,
2002-01,2.696,
2002-02,2.659,
2002-03,2.656,
2002-04,2.585,
2002-05,2.486,
2002-06,2.426,
2002-07,2.645,
2002-08,2.613,
2002-09,2.577,
2002-10,2.425,
2002-11,2.522,
2002-12,2.499,
2003-01,2.379,
2003-02,2.434,
2003-03,2.343,
2003-04,2.347,
2003-05,2.276,
2003-06,2.363,
2003-07,2.280,
2003-08,2.305,
2003-09,2.193,
2003-10,2.292,
2003-11,2.227,
2003-12,2.158,
2004-01,2.224,
2004-02,2.226,
2004-03,2.348,
2004-04,2.321,
2004-05,2.298,
2004-06,2.137,
2004-07,2.212,
2004-08,2.061,
2004-09,2.011,
2004-10,1.869,
2004-11,1.778,
2004-12,1.731,
2005-01,1.790,
2005-02,1.891,
2005-03,1.945,
2005-04,2.022,
2005-05,1.982,
2005-06,2.049,
2005-07,2.180,
2005-08,2.152,
2005-09,2.260,
2005-10,2.279,
2005-11,2.044,
2005-12,2.539,
2006-01,2.857,
2006-02,3.064,
2006-03,2.936,
2006-04,2.945,
2006-05,2.944,
2006-06,2.410,
2006-07,2.461,
2006-08,3.320,
2006-09,4.098,
2006-10,4.111,
2006-11,3.859,
2006-12,3.376,
2007-01,3.717,
2007-02,3.728,
2007-03,3.298,
2007-04,3.409,
2007-05,3.435,
2007-06,3.543,
2007-07,4.408,
2007-08,3.863,
2007-09,3.641,
2007-10,3.882,
2007-11,3.508,
2007-12,4.595,
2008-01,4.403,
2008-02,4.524,
2008-03,4.660,
2008-04,5.181,
2008-05,5.144,
2008-06,4.818,
2008-07,5.049,
2008-08,5.370,
2008-09,5.815,
2008-10,5.832,
2008-11,5.799,
2008-12,5.180,
2009-01,5.511,
2009-02,5.454,
2009-03,5.285,
2009-04,5.470,
2009-05,5.242,
2009-06,5.327,
2009-07,5.335,
2009-08,5.243,
2009-09,4.927,
2009-10,4.818,
2009-11,4.824,
2009-12,4.911,
2010-01,7.229,
2010-02,7.800,
2010-03,9.037,
2010-04,8.682,
2010-05,8.190,
2010-06,8.103,
2010-07,7.522,
2010-08,7.543,
2010-09,7.121,
2010-10,7.296,
2010-11,7.160,
2010-12,7.376,
2011-01,7.037,
2011-02,6.800,
2011-03,6.561,
2011-04,6.113,
2011-05,6.474,
2011-06,5.892,
2011-07,6.007,
2011-08,6.392,
2011-09,8.202,
2011-10,7.659,
2011-11,8.410,
2011-12,8.696,
2012-01,8.354,
2012-02,8.026,
2012-03,8.517,
2012-04,8.357,
2012-05,8.699,
2012-06,8.651,
2012-07,8.700,
2012-08,8.477,
2012-09,8.066,
2012-10,7.844,
2012-11,7.796,
2012-12,8.672,
2013-01,8.994,
2013-02,7.817,
2013-03,9.050,
2013-04,9.443,
2013-05,9.578,
2013-06,9.323,
2013-07,10.041,
2013-08,10.317,
2013-09,9.523,
2013-10,9.828,
2013-11,11.200,
2013-12,11.203,
2014-01,11.599,
2014-02,11.812,
2014-03,12.471,
2014-04,13.640,
2014-05,14.500,
2014-06,14.506,
2014-07,14.580,
2014-08,14.279,
2014-09,14.809,
2014-10,15.052,
2014-11,15.271,
