"",BBK01.OUD244,BBK01.OUD244_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for more than 2 years / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:16,
1999-01,0.612,
1999-02,0.636,
1999-03,0.544,
1999-04,0.556,
1999-05,0.591,
1999-06,0.622,
1999-07,0.624,
1999-08,0.337,
1999-09,0.392,
1999-10,0.392,
1999-11,0.410,
1999-12,0.418,
2000-01,0.417,
2000-02,0.406,
2000-03,0.440,
2000-04,0.446,
2000-05,0.445,
2000-06,0.440,
2000-07,0.429,
2000-08,0.431,
2000-09,0.428,
2000-10,0.459,
2000-11,0.497,
2000-12,0.510,
2001-01,0.528,
2001-02,0.526,
2001-03,0.524,
2001-04,0.538,
2001-05,0.389,
2001-06,0.397,
2001-07,0.414,
2001-08,0.410,
2001-09,0.445,
2001-10,0.458,
2001-11,0.469,
2001-12,0.461,
2002-01,0.527,
2002-02,0.311,
2002-03,0.209,
2002-04,0.207,
2002-05,0.209,
2002-06,0.213,
2002-07,0.214,
2002-08,0.212,
2002-09,0.215,
2002-10,0.219,
2002-11,0.174,
2002-12,0.168,
2003-01,0.172,
2003-02,0.248,
2003-03,0.169,
2003-04,0.171,
2003-05,0.168,
2003-06,0.173,
2003-07,0.167,
2003-08,0.172,
2003-09,0.171,
2003-10,0.200,
2003-11,0.173,
2003-12,0.177,
2004-01,0.175,
2004-02,0.158,
2004-03,0.153,
2004-04,0.170,
2004-05,0.176,
2004-06,0.177,
2004-07,0.192,
2004-08,0.199,
2004-09,0.199,
2004-10,0.202,
2004-11,0.207,
2004-12,0.142,
2005-01,0.181,
2005-02,0.183,
2005-03,0.141,
2005-04,0.126,
2005-05,0.131,
2005-06,0.127,
2005-07,0.127,
2005-08,0.124,
2005-09,0.116,
2005-10,0.116,
2005-11,0.113,
2005-12,0.116,
2006-01,0.116,
2006-02,0.122,
2006-03,0.122,
2006-04,0.125,
2006-05,0.128,
2006-06,0.130,
2006-07,0.116,
2006-08,0.119,
2006-09,0.154,
2006-10,0.127,
2006-11,0.120,
2006-12,0.124,
2007-01,0.118,
2007-02,0.116,
2007-03,0.118,
2007-04,0.125,
2007-05,0.125,
2007-06,0.124,
2007-07,0.122,
2007-08,0.123,
2007-09,0.140,
2007-10,0.142,
2007-11,0.144,
2007-12,0.145,
2008-01,0.152,
2008-02,0.148,
2008-03,0.156,
2008-04,0.152,
2008-05,0.150,
2008-06,0.153,
2008-07,0.151,
2008-08,0.156,
2008-09,0.156,
2008-10,0.157,
2008-11,0.157,
2008-12,0.211,
2009-01,0.226,
2009-02,0.227,
2009-03,0.270,
2009-04,0.283,
2009-05,0.293,
2009-06,0.306,
2009-07,0.306,
2009-08,0.310,
2009-09,0.315,
2009-10,0.316,
2009-11,0.326,
2009-12,0.328,
2010-01,0.334,
2010-02,0.341,
2010-03,0.347,
2010-04,0.351,
2010-05,0.354,
2010-06,0.355,
2010-07,0.359,
2010-08,0.360,
2010-09,0.363,
2010-10,0.362,
2010-11,0.358,
2010-12,0.365,
2011-01,0.368,
2011-02,0.384,
2011-03,0.396,
2011-04,0.396,
2011-05,0.397,
2011-06,0.406,
2011-07,0.408,
2011-08,0.414,
2011-09,0.411,
2011-10,0.415,
2011-11,0.426,
2011-12,0.432,
2012-01,0.445,
2012-02,0.458,
2012-03,0.440,
2012-04,0.433,
2012-05,0.445,
2012-06,0.445,
2012-07,0.449,
2012-08,0.452,
2012-09,0.455,
2012-10,0.460,
2012-11,0.456,
2012-12,0.464,
2013-01,0.460,
2013-02,0.459,
2013-03,0.459,
2013-04,0.457,
2013-05,0.457,
2013-06,0.453,
2013-07,0.456,
2013-08,0.462,
2013-09,0.460,
2013-10,0.460,
2013-11,0.465,
2013-12,0.441,
2014-01,0.432,
2014-02,0.428,
2014-03,0.431,
2014-04,0.418,
2014-05,0.425,
2014-06,0.425,
2014-07,0.428,
2014-08,0.426,
2014-09,0.426,
2014-10,0.427,
2014-11,0.425,
2014-12,0.426,Provisional value
