"",BBK01.OUZ337,BBK01.OUZ337_FLAGS
"","Unsecuritised lending to banks (MFIs)(incl. Postal giro account balances, total, Special purpose banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:04,
1999-01,179.753,
1999-02,175.528,
1999-03,175.735,
1999-04,179.647,
1999-05,180.886,
1999-06,179.738,
1999-07,182.508,
1999-08,189.603,
1999-09,195.130,
1999-10,201.877,
1999-11,202.769,
1999-12,200.671,
2000-01,202.825,
2000-02,198.804,
2000-03,206.467,
2000-04,207.486,
2000-05,193.902,
2000-06,197.408,
2000-07,200.446,
2000-08,204.000,
2000-09,207.289,
2000-10,208.261,
2000-11,211.374,
2000-12,202.151,
2001-01,206.328,
2001-02,205.090,
2001-03,213.006,
2001-04,211.119,
2001-05,211.818,
2001-06,220.916,
2001-07,220.079,
2001-08,221.548,
2001-09,225.017,
2001-10,228.286,
2001-11,227.254,
2001-12,223.416,
2002-01,230.335,
2002-02,231.518,
2002-03,232.845,
2002-04,238.886,
2002-05,242.892,
2002-06,242.463,
2002-07,243.952,
2002-08,248.343,
2002-09,243.212,
2002-10,249.893,
2002-11,250.986,
2002-12,243.755,
2003-01,250.895,
2003-02,264.607,
2003-03,263.596,
2003-04,259.361,
2003-05,260.719,
2003-06,273.060,
2003-07,269.447,
2003-08,258.858,
2003-09,261.668,
2003-10,261.937,
2003-11,257.686,
2003-12,246.247,
2004-01,256.031,
2004-02,258.945,
2004-03,265.413,
2004-04,271.354,
2004-05,270.796,
2004-06,278.426,
2004-07,279.475,
2004-08,280.311,
2004-09,284.704,
2004-10,288.616,
2004-11,286.284,
2004-12,298.099,
2005-01,315.485,
2005-02,323.459,
2005-03,326.197,
2005-04,321.681,
2005-05,320.939,
2005-06,329.579,
2005-07,323.554,
2005-08,323.473,
2005-09,325.724,
2005-10,321.993,
2005-11,313.955,
2005-12,303.871,
2006-01,326.787,
2006-02,331.824,
2006-03,342.406,
2006-04,341.270,
2006-05,341.258,
2006-06,348.482,
2006-07,345.957,
2006-08,344.418,
2006-09,339.301,
2006-10,347.595,
2006-11,344.312,
2006-12,328.498,
2007-01,352.338,
2007-02,355.831,
2007-03,359.320,
2007-04,364.362,
2007-05,370.929,
2007-06,374.540,
2007-07,375.040,
2007-08,376.683,
2007-09,374.456,
2007-10,375.219,
2007-11,367.351,
2007-12,352.660,
2008-01,377.521,
2008-02,379.277,
2008-03,388.978,
2008-04,382.616,
2008-05,385.352,
2008-06,394.838,
2008-07,395.538,
2008-08,392.675,
2008-09,395.653,
2008-10,400.334,
2008-11,401.202,
2008-12,383.560,
2009-01,393.460,
2009-02,397.332,
2009-03,389.976,
2009-04,391.206,
2009-05,385.445,
2009-06,383.352,
2009-07,383.764,
2009-08,385.221,
2009-09,378.888,
2009-10,375.716,
2009-11,380.693,
2009-12,374.085,
2010-01,382.649,
2010-02,390.457,
2010-03,391.101,
2010-04,392.308,
2010-05,411.330,
2010-06,399.861,
2010-07,394.977,
2010-08,401.071,
2010-09,397.185,
2010-10,395.570,
2010-11,397.612,
2010-12,398.189,
2011-01,397.213,
2011-02,406.240,
2011-03,395.948,
2011-04,398.618,
2011-05,407.782,
2011-06,404.504,
2011-07,404.691,
2011-08,416.493,
2011-09,420.910,
2011-10,413.579,
2011-11,430.364,
2011-12,423.102,
2012-01,426.656,
2012-02,424.280,
2012-03,430.190,
2012-04,428.877,
2012-05,437.835,
2012-06,453.924,
2012-07,430.293,
2012-08,428.187,
2012-09,428.346,
2012-10,431.099,
2012-11,429.610,
2012-12,418.280,
2013-01,422.874,
2013-02,433.972,
2013-03,429.112,
2013-04,434.827,
2013-05,433.754,
2013-06,424.851,
2013-07,422.060,
2013-08,459.276,
2013-09,466.874,
2013-10,468.762,
2013-11,470.556,
2013-12,453.679,
2014-01,455.418,
2014-02,450.476,
2014-03,451.199,
2014-04,447.113,
2014-05,454.560,
2014-06,452.797,
2014-07,450.988,
2014-08,453.424,
2014-09,455.012,
2014-10,452.527,
2014-11,453.465,
