"",BBK01.WU3122,BBK01.WU3122_FLAGS
"",Gross sales of foreign DM/EURO bonds issued by German- managed syndicates / Maturities of more than four years,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:33,
1981-01,5,
1981-02,-,Nothing exists
1981-03,215,
1981-04,230,
1981-05,107,
1981-06,89,
1981-07,220,
1981-08,123,
1981-09,307,
1981-10,307,
1981-11,332,
1981-12,1000,
1982-01,376,
1982-02,409,
1982-03,833,
1982-04,435,
1982-05,562,
1982-06,611,
1982-07,601,
1982-08,486,
1982-09,460,
1982-10,565,
1982-11,641,
1982-12,514,
1983-01,831,
1983-02,711,
1983-03,1117,
1983-04,787,
1983-05,1053,
1983-06,767,
1983-07,670,
1983-08,358,
1983-09,734,
1983-10,332,
1983-11,562,
1983-12,757,
1984-01,639,
1984-02,946,
1984-03,746,
1984-04,959,
1984-05,644,
1984-06,573,
1984-07,764,
1984-08,366,
1984-09,522,
1984-10,1439,
1984-11,903,
1984-12,1148,
1985-01,1048,
1985-02,1707,
1985-03,373,
1985-04,849,
1985-05,2016,
1985-06,1110,
1985-07,1286,
1985-08,573,
1985-09,769,
1985-10,1636,
1985-11,2508,
1985-12,2014,
1986-01,1125,
1986-02,2058,
1986-03,2048,
1986-04,2006,
1986-05,2625,
1986-06,1171,
1986-07,2020,
1986-08,843,
1986-09,2186,
1986-10,1134,
1986-11,1237,
1986-12,593,
1987-01,1858,
1987-02,1620,
1987-03,2431,
1987-04,984,
1987-05,537,
1987-06,915,
1987-07,1498,
1987-08,138,
1987-09,476,
1987-10,1296,
1987-11,793,
1987-12,281,
1988-01,2109,
1988-02,1672,
1988-03,2793,
1988-04,1696,
1988-05,1332,
1988-06,1078,
1988-07,2051,
1988-08,1023,
1988-09,1717,
1988-10,2051,
1988-11,1667,
1988-12,1145,
1989-01,2498,
1989-02,1023,
1989-03,1767,
1989-04,1900,
1989-05,690,
1989-06,1738,
1989-07,1562,
1989-08,532,
1989-09,800,
1989-10,805,
1989-11,722,
1989-12,1097,
1990-01,1138,
1990-02,1893,
1990-03,2857,
1990-04,1712,
1990-05,1059,
1990-06,643,
1990-07,1143,
1990-08,1230,
1990-09,271,
1990-10,1061,
1990-11,772,
1990-12,1453,
1991-01,97,
1991-02,717,
1991-03,1026,
1991-04,1094,
1991-05,951,
1991-06,857,
1991-07,405,
1991-08,701,
1991-09,512,
1991-10,1543,
1991-11,1923,
1991-12,1817,
1992-01,1472,
1992-02,3285,
1992-03,1209,
1992-04,1621,
1992-05,517,
1992-06,3434,
1992-07,1776,
1992-08,1144,
1992-09,818,
1992-10,4165,
1992-11,3866,
1992-12,3250,
1993-01,2482,
1993-02,7115,
1993-03,6947,
1993-04,4686,
1993-05,3485,
1993-06,551,
1993-07,1940,
1993-08,1391,
1993-09,3699,
1993-10,4128,
1993-11,4395,
1993-12,1131,
1994-01,5287,
1994-02,4489,
1994-03,1461,
1994-04,1224,
1994-05,2150,
1994-06,335,
1994-07,2920,
1994-08,1035,
1994-09,1222,
1994-10,3107,
1994-11,1269,
1994-12,2780,
1995-01,3822,
1995-02,3498,
1995-03,2497,
1995-04,3496,
1995-05,3547,
1995-06,4537,
1995-07,3708,
1995-08,3246,
1995-09,3897,
1995-10,2624,
1995-11,5596,
1995-12,3104,
1996-01,3565,
1996-02,8881,
1996-03,3163,
1996-04,1497,
1996-05,6003,
1996-06,1695,
1996-07,3815,
1996-08,2197,
1996-09,3992,
1996-10,6189,
1996-11,2886,
1996-12,3454,
1997-01,4228,
1997-02,3454,
1997-03,6138,
1997-04,3719,
1997-05,2767,
1997-06,3510,
1997-07,7850,
1997-08,2725,
1997-09,3308,
