"",BBK01.QX8650,BBK01.QX8650_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to foreign banks / Other EU member states / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:16:56,
1994-12,5.819,
1995-01,.,No value available
1995-02,.,No value available
1995-03,.,No value available
1995-04,.,No value available
1995-05,.,No value available
1995-06,.,No value available
1995-07,.,No value available
1995-08,.,No value available
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,.,No value available
1996-01,.,No value available
1996-02,.,No value available
1996-03,.,No value available
1996-04,.,No value available
1996-05,.,No value available
1996-06,.,No value available
1996-07,.,No value available
1996-08,.,No value available
1996-09,.,No value available
1996-10,.,No value available
1996-11,.,No value available
1996-12,6.968,
1997-01,7.391,
1997-02,7.858,
1997-03,8.047,
1997-04,8.879,
1997-05,8.804,
1997-06,9.423,
1997-07,9.699,
1997-08,9.377,
1997-09,9.372,
1997-10,8.728,
1997-11,8.906,
1997-12,8.160,
1998-01,7.612,
1998-02,7.650,
1998-03,7.954,
1998-04,7.614,
1998-05,7.580,
1998-06,6.995,
1998-07,6.719,
1998-08,6.541,
1998-09,6.319,
1998-10,6.165,
1998-11,6.092,
1998-12,5.758,
1999-01,4.901,
1999-02,4.934,
1999-03,4.973,
1999-04,5.417,
1999-05,5.493,
1999-06,5.195,
1999-07,5.002,
1999-08,5.097,
1999-09,5.007,
1999-10,5.075,
1999-11,4.842,
1999-12,4.903,
2000-01,4.069,
2000-02,4.064,
2000-03,3.980,
2000-04,4.083,
2000-05,3.968,
2000-06,4.392,
2000-07,4.870,
2000-08,5.199,
2000-09,5.244,
2000-10,5.847,
2000-11,5.639,
2000-12,5.895,
2001-01,5.747,
2001-02,5.329,
2001-03,5.578,
2001-04,5.659,
2001-05,6.025,
2001-06,10.418,
2001-07,10.130,
2001-08,9.397,
2001-09,9.241,
2001-10,9.424,
2001-11,9.501,
2001-12,9.607,
2002-01,10.815,
2002-02,10.472,
2002-03,10.695,
2002-04,9.944,
2002-05,9.795,
2002-06,9.370,
2002-07,9.573,
2002-08,9.404,
2002-09,9.289,
2002-10,9.206,
2002-11,8.977,
2002-12,8.716,
2003-01,8.159,
2003-02,9.180,
2003-03,9.119,
2003-04,8.910,
2003-05,9.188,
2003-06,9.476,
2003-07,9.468,
2003-08,10.421,
2003-09,10.090,
2003-10,9.800,
2003-11,9.647,
2003-12,9.232,
2004-01,9.440,
2004-02,9.476,
2004-03,9.647,
2004-04,10.604,
2004-05,12.969,
2004-06,13.247,
2004-07,12.779,
2004-08,12.116,
2004-09,12.241,
2004-10,12.240,
2004-11,13.784,
2004-12,14.186,
2005-01,12.961,
2005-02,13.912,
2005-03,13.879,
2005-04,12.756,
2005-05,11.760,
2005-06,11.385,
2005-07,11.132,
2005-08,11.299,
2005-09,11.287,
2005-10,11.453,
2005-11,9.738,
2005-12,9.915,
2006-01,8.737,
2006-02,8.778,
2006-03,8.741,
2006-04,8.907,
2006-05,10.196,
2006-06,9.062,
2006-07,9.165,
2006-08,9.166,
2006-09,9.150,
2006-10,9.175,
2006-11,8.304,
2006-12,8.547,
2007-01,4.887,
2007-02,4.913,
2007-03,4.950,
2007-04,5.052,
2007-05,5.073,
2007-06,5.191,
2007-07,5.324,
2007-08,4.330,
2007-09,4.427,
2007-10,4.666,
2007-11,4.681,
2007-12,4.352,
2008-01,4.328,
2008-02,4.329,
2008-03,4.534,
2008-04,4.357,
2008-05,4.114,
2008-06,4.164,
2008-07,5.965,
2008-08,5.924,
2008-09,5.969,
2008-10,7.703,
2008-11,7.628,
2008-12,7.558,
2009-01,7.631,
2009-02,7.544,
2009-03,7.492,
2009-04,7.952,
2009-05,7.376,
2009-06,7.358,
2009-07,7.240,
2009-08,7.174,
2009-09,7.009,
2009-10,7.024,
2009-11,7.004,
2009-12,6.804,
2010-01,7.045,
2010-02,7.037,
2010-03,7.037,
2010-04,7.003,
2010-05,7.131,
2010-06,6.978,
2010-07,6.872,
2010-08,6.866,
2010-09,6.673,
2010-10,6.615,
2010-11,6.626,
2010-12,6.741,
2011-01,6.635,
2011-02,6.629,
2011-03,6.508,
2011-04,6.134,
2011-05,6.586,
2011-06,6.195,
2011-07,5.212,
2011-08,5.565,
2011-09,5.676,
2011-10,5.644,
2011-11,5.538,
2011-12,5.495,
2012-01,5.389,
2012-02,6.331,
2012-03,6.905,
2012-04,7.004,
2012-05,6.581,
2012-06,6.545,
2012-07,6.521,
2012-08,6.511,
2012-09,5.019,
2012-10,2.740,
2012-11,2.930,
2012-12,3.138,
2013-01,3.436,
2013-02,3.488,
2013-03,2.318,
2013-04,2.411,
2013-05,2.188,
2013-06,2.097,
2013-07,2.303,
2013-08,2.200,
2013-09,2.262,
2013-10,2.121,
2013-11,2.220,
2013-12,2.280,
2014-01,1.769,
2014-02,1.615,
2014-03,1.910,
2014-04,1.652,
2014-05,1.685,
2014-06,1.678,
2014-07,1.810,
2014-08,1.859,
2014-09,1.948,
2014-10,2.152,
2014-11,2.164,
