"",BBK01.QUY415,BBK01.QUY415_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Russian Federation / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:33,
2002-03,0.525,
2002-04,0.409,
2002-05,0.439,
2002-06,0.384,
2002-07,0.349,
2002-08,0.363,
2002-09,0.380,
2002-10,0.378,
2002-11,0.387,
2002-12,0.392,
2003-01,0.433,
2003-02,0.458,
2003-03,0.435,
2003-04,0.370,
2003-05,0.354,
2003-06,0.329,
2003-07,0.301,
2003-08,0.390,
2003-09,0.354,
2003-10,0.473,
2003-11,0.446,
2003-12,0.493,
2004-01,0.611,
2004-02,0.889,
2004-03,1.706,
2004-04,1.963,
2004-05,1.723,
2004-06,1.486,
2004-07,1.425,
2004-08,0.886,
2004-09,0.763,
2004-10,1.209,
2004-11,1.202,
2004-12,0.910,
2005-01,0.854,
2005-02,0.867,
2005-03,1.059,
2005-04,0.895,
2005-05,1.189,
2005-06,1.608,
2005-07,1.046,
2005-08,1.154,
2005-09,0.576,
2005-10,0.894,
2005-11,1.066,
2005-12,1.008,
2006-01,1.424,
2006-02,1.213,
2006-03,1.070,
2006-04,0.557,
2006-05,0.673,
2006-06,0.807,
2006-07,0.889,
2006-08,1.133,
2006-09,1.090,
2006-10,0.823,
2006-11,1.654,
2006-12,0.883,
2007-01,0.679,
2007-02,0.678,
2007-03,0.655,
2007-04,0.797,
2007-05,0.714,
2007-06,0.511,
2007-07,0.678,
2007-08,0.616,
2007-09,0.566,
2007-10,0.682,
2007-11,0.550,
2007-12,0.538,
2008-01,0.566,
2008-02,0.395,
2008-03,0.403,
2008-04,0.482,
2008-05,0.403,
2008-06,0.367,
2008-07,0.182,
2008-08,0.201,
2008-09,0.187,
2008-10,0.138,
2008-11,0.109,
2008-12,0.063,
2009-01,0.150,
2009-02,-0.199,
2009-03,-0.094,
2009-04,0.068,
2009-05,0.067,
2009-06,0.060,
2009-07,0.073,
2009-08,0.065,
2009-09,0.083,
2009-10,0.124,
2009-11,0.131,
2009-12,0.134,
2010-01,0.145,
2010-02,0.142,
2010-03,0.138,
2010-04,0.106,
2010-05,0.073,
2010-06,0.050,
2010-07,0.051,
2010-08,0.074,
2010-09,0.074,
2010-10,0.073,
2010-11,-0.067,
2010-12,0.085,
2011-01,0.116,
2011-02,0.122,
2011-03,0.108,
2011-04,0.081,
2011-05,0.116,
2011-06,0.095,
2011-07,0.095,
2011-08,0.079,
2011-09,0.101,
2011-10,-1.020,
2011-11,-0.002,
2011-12,0.057,
2012-01,0.072,
2012-02,0.101,
2012-03,-1.092,
2012-04,0.068,
2012-05,0.051,
2012-06,0.032,
2012-07,0.017,
2012-08,0.034,
2012-09,0.030,
2012-10,0.044,
2012-11,0.001,
2012-12,0.017,
2013-01,0.025,
2013-02,-0.024,
2013-03,-0.115,
2013-04,-0.257,
2013-05,-0.168,
2013-06,-0.191,
2013-07,-0.222,
2013-08,-0.238,
2013-09,-0.052,
2013-10,-0.032,
2013-11,-0.013,
2013-12,0.039,
2014-01,0.112,
2014-02,0.099,
2014-03,0.076,
2014-04,0.064,
2014-05,0.044,
2014-06,0.074,
2014-07,0.141,
2014-08,0.083,
2014-09,0.083,
2014-10,0.056,
