"",BBK01.OUB049,BBK01.OUB049_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:39,
1968-12,0.993,
1969-01,1.001,
1969-02,0.990,
1969-03,0.970,
1969-04,1.008,
1969-05,1.152,
1969-06,1.063,
1969-07,1.049,
1969-08,1.032,
1969-09,1.147,
1969-10,1.185,
1969-11,1.106,
1969-12,1.129,
1970-01,1.059,
1970-02,1.072,
1970-03,1.023,
1970-04,1.080,
1970-05,1.094,
1970-06,1.136,
1970-07,1.214,
1970-08,1.205,
1970-09,1.126,
1970-10,1.175,
1970-11,1.216,
1970-12,1.227,
1971-01,1.224,
1971-02,1.216,
1971-03,1.208,
1971-04,1.206,
1971-05,1.172,
1971-06,1.148,
1971-07,1.180,
1971-08,1.211,
1971-09,1.218,
1971-10,1.244,
1971-11,1.298,
1971-12,1.381,
1972-01,1.440,
1972-02,1.413,
1972-03,1.292,
1972-04,1.254,
1972-05,1.268,
1972-06,1.305,
1972-07,1.346,
1972-08,1.354,
1972-09,1.297,
1972-10,1.330,
1972-11,1.388,
1972-12,1.571,
1973-01,1.621,
1973-02,1.649,
1973-03,1.624,
1973-04,1.699,
1973-05,1.906,
1973-06,2.072,
1973-07,2.303,
1973-08,2.454,
1973-09,2.484,
1973-10,2.674,
1973-11,2.698,
1973-12,2.719,
1974-01,2.802,
1974-02,2.665,
1974-03,2.563,
1974-04,2.536,
1974-05,2.446,
1974-06,2.373,
1974-07,2.353,
1974-08,2.281,
1974-09,2.243,
1974-10,2.214,
1974-11,2.177,
1974-12,2.146,
1975-01,2.096,
1975-02,1.968,
1975-03,1.725,
1975-04,1.413,
1975-05,1.284,
1975-06,1.186,
1975-07,1.176,
1975-08,1.199,
1975-09,1.308,
1975-10,1.304,
1975-11,1.286,
1975-12,1.133,
1976-01,1.079,
1976-02,0.980,
1976-03,0.949,
1976-04,0.910,
1976-05,0.908,
1976-06,0.889,
1976-07,0.936,
1976-08,0.971,
1976-09,0.934,
1976-10,0.970,
1976-11,0.961,
