"",BBK01.OUP192,BBK01.OUP192_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for up and including 1 year / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:12,
1985-12,2.378,
1986-01,2.523,
1986-02,2.534,
1986-03,2.416,
1986-04,2.395,
1986-05,2.399,
1986-06,2.351,
1986-07,2.475,
1986-08,2.685,
1986-09,2.544,
1986-10,2.727,
1986-11,2.667,
1986-12,2.943,
1987-01,2.897,
1987-02,2.831,
1987-03,2.634,
1987-04,2.625,
1987-05,2.733,
1987-06,2.630,
1987-07,2.802,
1987-08,2.792,
1987-09,2.734,
1987-10,2.825,
1987-11,2.815,
1987-12,3.025,
1988-01,3.089,
1988-02,3.011,
1988-03,3.068,
1988-04,3.103,
1988-05,2.910,
1988-06,2.737,
1988-07,3.015,
1988-08,3.187,
1988-09,2.890,
1988-10,3.142,
1988-11,3.202,
1988-12,3.218,
1989-01,3.178,
1989-02,3.175,
1989-03,3.113,
1989-04,3.178,
1989-05,3.303,
1989-06,3.210,
1989-07,3.250,
1989-08,3.385,
1989-09,3.388,
1989-10,3.441,
1989-11,3.538,
1989-12,3.982,
1990-01,4.312,
1990-02,4.025,
1990-03,3.851,
1990-04,3.823,
1990-05,3.802,
1990-06,3.752,
1990-07,3.909,
1990-08,3.907,
1990-09,3.754,
1990-10,3.984,
1990-11,3.902,
1990-12,4.344,
1991-01,4.289,
1991-02,4.107,
1991-03,3.974,
1991-04,3.957,
1991-05,4.036,
1991-06,3.932,
1991-07,4.075,
1991-08,4.026,
1991-09,4.000,
1991-10,4.155,
1991-11,4.329,
1991-12,4.512,
1992-01,4.210,
1992-02,4.126,
1992-03,4.037,
1992-04,4.263,
1992-05,4.515,
1992-06,4.436,
1992-07,4.820,
1992-08,4.770,
1992-09,4.854,
1992-10,4.901,
1992-11,4.874,
1992-12,7.319,
1993-01,7.488,
1993-02,7.410,
1993-03,7.775,
1993-04,7.611,
1993-05,8.200,
1993-06,7.742,
1993-07,8.313,
1993-08,8.453,
1993-09,7.933,
1993-10,8.452,
1993-11,8.329,
1993-12,8.842,
1994-01,9.025,
1994-02,8.719,
1994-03,9.616,
1994-04,9.241,
1994-05,9.610,
1994-06,8.947,
1994-07,9.810,
1994-08,9.705,
1994-09,8.804,
1994-10,8.732,
1994-11,8.393,
1994-12,8.270,
1995-01,8.622,
1995-02,7.892,
1995-03,8.097,
1995-04,7.417,
1995-05,7.725,
1995-06,7.052,
1995-07,7.057,
1995-08,7.330,
1995-09,6.839,
1995-10,6.764,
1995-11,6.426,
1995-12,6.619,
1996-01,6.684,
1996-02,6.330,
1996-03,6.341,
1996-04,6.238,
1996-05,6.285,
1996-06,5.939,
1996-07,5.957,
1996-08,5.799,
1996-09,5.478,
1996-10,5.471,
1996-11,5.328,
1996-12,5.843,
1997-01,5.707,
1997-02,5.759,
1997-03,5.490,
1997-04,5.417,
1997-05,5.386,
1997-06,5.060,
1997-07,5.287,
1997-08,5.271,
1997-09,4.943,
1997-10,5.040,
1997-11,5.280,
1997-12,5.527,
1998-01,5.607,
1998-02,6.025,
1998-03,5.700,
1998-04,5.783,
1998-05,5.824,
1998-06,5.673,
1998-07,5.970,
1998-08,6.102,
1998-09,5.506,
1998-10,6.398,
1998-11,6.543,
1998-12,7.191,
1999-01,8.845,
1999-02,9.889,
1999-03,9.920,
1999-04,9.595,
1999-05,9.790,
1999-06,9.093,
1999-07,9.372,
1999-08,9.713,
1999-09,8.995,
1999-10,9.340,
1999-11,9.014,
1999-12,9.168,
2000-01,9.219,
2000-02,11.553,
2000-03,11.271,
2000-04,11.416,
2000-05,12.232,
2000-06,12.272,
2000-07,11.413,
2000-08,11.990,
2000-09,11.416,
2000-10,12.404,
2000-11,12.611,
2000-12,13.481,
2001-01,13.893,
2001-02,15.073,
2001-03,14.492,
2001-04,14.635,
2001-05,14.589,
2001-06,14.297,
2001-07,13.778,
2001-08,14.512,
2001-09,13.471,
2001-10,13.961,
2001-11,13.747,
2001-12,13.408,
2002-01,11.969,
2002-02,12.480,
2002-03,12.200,
2002-04,11.999,
2002-05,12.976,
2002-06,11.349,
2002-07,11.230,
2002-08,11.972,
2002-09,11.810,
2002-10,11.377,
2002-11,10.257,
2002-12,10.969,
2003-01,10.643,
2003-02,10.651,
2003-03,10.711,
2003-04,10.950,
2003-05,11.214,
2003-06,10.559,
2003-07,10.329,
2003-08,9.621,
2003-09,8.635,
2003-10,9.016,
2003-11,9.392,
2003-12,9.866,
2004-01,9.166,
2004-02,10.142,
2004-03,9.658,
2004-04,9.216,
2004-05,9.764,
2004-06,9.584,
2004-07,9.520,
2004-08,12.221,
2004-09,11.617,
2004-10,12.252,
2004-11,11.204,
2004-12,11.496,
2005-01,11.836,
2005-02,12.383,
2005-03,11.705,
2005-04,12.884,
2005-05,13.284,
2005-06,13.227,
2005-07,16.870,
2005-08,16.805,
2005-09,18.404,
2005-10,17.400,
2005-11,15.754,
2005-12,21.527,
2006-01,23.986,
2006-02,22.967,
2006-03,23.189,
2006-04,24.353,
2006-05,24.113,
2006-06,24.790,
2006-07,28.459,
2006-08,33.137,
2006-09,35.357,
2006-10,35.921,
2006-11,36.802,
2006-12,36.583,
2007-01,41.706,
2007-02,42.438,
2007-03,43.223,
2007-04,44.845,
2007-05,48.807,
2007-06,49.552,
2007-07,48.652,
2007-08,55.614,
2007-09,58.008,
2007-10,58.197,
2007-11,61.309,
2007-12,67.870,
2008-01,69.013,
2008-02,70.702,
2008-03,72.398,
2008-04,75.306,
2008-05,78.680,
2008-06,79.787,
2008-07,81.495,
2008-08,83.845,
2008-09,85.205,
2008-10,83.475,
2008-11,82.069,
2008-12,86.750,
2009-01,76.679,
2009-02,70.821,
2009-03,70.572,
2009-04,87.016,
2009-05,85.010,
2009-06,84.288,
2009-07,81.831,
2009-08,73.226,
2009-09,62.803,
2009-10,60.109,
2009-11,54.404,
2009-12,58.877,
2010-01,53.196,
2010-02,54.137,
2010-03,55.074,
2010-04,56.318,
2010-05,56.665,
2010-06,57.862,
2010-07,62.328,
2010-08,56.649,
2010-09,55.708,
2010-10,55.449,
2010-11,52.539,
2010-12,54.898,
2011-01,54.244,
2011-02,55.998,
2011-03,55.094,
2011-04,57.932,
2011-05,61.925,
2011-06,62.974,
2011-07,64.148,
2011-08,69.238,
2011-09,72.081,
2011-10,71.530,
2011-11,76.364,
2011-12,79.111,
2012-01,73.554,
2012-02,74.113,
2012-03,75.112,
2012-04,77.625,
2012-05,79.204,
2012-06,79.185,
2012-07,80.137,
2012-08,81.418,
2012-09,84.169,
2012-10,80.150,
2012-11,79.081,
2012-12,70.444,
2013-01,69.627,
2013-02,73.751,
2013-03,77.878,
2013-04,78.041,
2013-05,78.769,
2013-06,79.044,
2013-07,74.025,
2013-08,57.989,
2013-09,57.274,
2013-10,56.135,
2013-11,57.222,
2013-12,57.625,
2014-01,58.151,
2014-02,58.937,
2014-03,59.573,
2014-04,58.478,
2014-05,60.396,
2014-06,61.146,
2014-07,62.009,
2014-08,62.925,
2014-09,60.342,
2014-10,57.560,
2014-11,56.711,
2014-12,54.854,Provisional value
