"",BBK01.OUL174,BBK01.OUL174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:28,
1999-01,17.421,
1999-02,17.412,
1999-03,17.465,
1999-04,17.325,
1999-05,17.329,
1999-06,17.421,
1999-07,17.334,
1999-08,17.264,
1999-09,17.368,
1999-10,17.348,
1999-11,17.380,
1999-12,17.621,
2000-01,17.157,
2000-02,17.199,
2000-03,17.213,
2000-04,17.185,
2000-05,17.288,
2000-06,17.347,
2000-07,17.459,
2000-08,17.499,
2000-09,17.554,
2000-10,17.617,
2000-11,17.649,
2000-12,17.876,
2001-01,17.883,
2001-02,17.951,
2001-03,18.062,
2001-04,18.035,
2001-05,18.069,
2001-06,18.143,
2001-07,18.133,
2001-08,18.223,
2001-09,18.185,
2001-10,18.477,
2001-11,18.537,
2001-12,18.672,
2002-01,18.625,
2002-02,18.784,
2002-03,18.870,
2002-04,18.950,
2002-05,19.132,
2002-06,19.244,
2002-07,19.451,
2002-08,19.555,
2002-09,19.545,
2002-10,19.601,
2002-11,19.762,
2002-12,19.849,
2003-01,19.787,
2003-02,19.863,
2003-03,19.877,
2003-04,19.837,
2003-05,19.847,
2003-06,19.725,
2003-07,19.578,
2003-08,19.563,
2003-09,19.496,
2003-10,19.519,
2003-11,19.632,
2003-12,19.530,
2004-01,19.637,
2004-02,19.617,
2004-03,19.575,
2004-04,19.560,
2004-05,19.680,
2004-06,19.701,
2004-07,19.779,
2004-08,19.786,
2004-09,19.831,
2004-10,20.084,
2004-11,20.231,
2004-12,20.588,
2005-01,20.849,
2005-02,20.767,
2005-03,20.750,
2005-04,20.835,
2005-05,20.758,
2005-06,20.858,
2005-07,20.849,
2005-08,20.742,
2005-09,20.673,
2005-10,20.665,
2005-11,20.822,
2005-12,20.845,
2006-01,20.773,
2006-02,20.891,
2006-03,20.960,
2006-04,20.963,
2006-05,21.029,
2006-06,21.031,
2006-07,21.119,
2006-08,21.253,
2006-09,21.278,
2006-10,21.307,
2006-11,21.181,
2006-12,21.384,
2007-01,21.214,
2007-02,21.189,
2007-03,21.011,
2007-04,20.953,
2007-05,20.926,
2007-06,20.881,
2007-07,20.953,
2007-08,20.898,
2007-09,21.041,
2007-10,21.059,
2007-11,21.043,
2007-12,20.997,
2008-01,20.883,
2008-02,20.658,
2008-03,20.618,
2008-04,20.375,
2008-05,20.646,
2008-06,20.604,
2008-07,20.566,
2008-08,20.789,
2008-09,20.774,
2008-10,20.422,
2008-11,20.343,
2008-12,20.264,
2009-01,20.246,
2009-02,20.123,
2009-03,20.164,
2009-04,20.138,
2009-05,20.182,
2009-06,20.072,
2009-07,20.216,
2009-08,20.291,
2009-09,20.474,
2009-10,20.960,
2009-11,21.119,
2009-12,21.224,
2010-01,21.326,
2010-02,21.491,
2010-03,21.614,
2010-04,21.667,
2010-05,21.689,
2010-06,21.666,
2010-07,21.624,
2010-08,21.519,
2010-09,21.469,
2010-10,21.394,
2010-11,21.427,
2010-12,21.558,
2011-01,21.444,
2011-02,21.521,
2011-03,21.688,
2011-04,21.710,
2011-05,21.914,
2011-06,21.983,
2011-07,22.031,
2011-08,21.977,
2011-09,21.906,
2011-10,21.768,
2011-11,21.769,
2011-12,21.636,
2012-01,21.383,
2012-02,21.144,
2012-03,20.907,
2012-04,20.798,
2012-05,20.644,
2012-06,20.538,
2012-07,20.340,
2012-08,20.141,
2012-09,19.934,
2012-10,19.715,
2012-11,19.472,
2012-12,19.203,
2013-01,18.929,
2013-02,18.637,
2013-03,18.425,
2013-04,18.217,
2013-05,18.185,
2013-06,18.049,
2013-07,17.831,
2013-08,17.743,
2013-09,17.634,
2013-10,17.463,
2013-11,17.456,
2013-12,17.309,
2014-01,17.151,
2014-02,17.090,
2014-03,16.860,
2014-04,16.685,
2014-05,16.615,
2014-06,16.466,
2014-07,16.405,
2014-08,16.272,
2014-09,16.023,
2014-10,15.873,
2014-11,15.793,
2014-12,15.583,Provisional value
