"",BBK01.QUV760,BBK01.QUV760_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Netherlands / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:48,
2001-12,18.024,
2002-01,18.392,
2002-02,18.541,
2002-03,18.531,
2002-04,18.569,
2002-05,18.943,
2002-06,18.608,
2002-07,18.892,
2002-08,19.151,
2002-09,19.218,
2002-10,19.702,
2002-11,19.881,
2002-12,19.857,
2003-01,20.072,
2003-02,20.047,
2003-03,20.252,
2003-04,20.022,
2003-05,19.931,
2003-06,20.219,
2003-07,20.231,
2003-08,20.640,
2003-09,20.313,
2003-10,20.325,
2003-11,19.634,
2003-12,19.928,
2004-01,19.895,
2004-02,20.394,
2004-03,20.491,
2004-04,20.672,
2004-05,20.809,
2004-06,20.702,
2004-07,21.165,
2004-08,21.308,
2004-09,21.523,
2004-10,21.750,
2004-11,21.662,
2004-12,21.320,
2005-01,21.545,
2005-02,21.104,
2005-03,21.463,
2005-04,21.582,
2005-05,21.867,
2005-06,21.843,
2005-07,21.506,
2005-08,21.705,
2005-09,21.575,
2005-10,21.466,
2005-11,21.567,
2005-12,21.584,
2006-01,21.127,
2006-02,21.875,
2006-03,22.073,
2006-04,21.781,
2006-05,21.558,
2006-06,21.921,
2006-07,22.082,
2006-08,21.666,
2006-09,23.422,
2006-10,24.107,
2006-11,24.512,
2006-12,24.267,
2007-01,24.660,
2007-02,24.785,
2007-03,25.500,
2007-04,25.888,
2007-05,26.156,
2007-06,26.793,
2007-07,26.628,
2007-08,28.094,
2007-09,28.899,
2007-10,28.731,
2007-11,28.619,
2007-12,29.079,
2008-01,29.817,
2008-02,31.219,
2008-03,31.240,
2008-04,32.024,
2008-05,32.612,
2008-06,33.783,
2008-07,34.055,
2008-08,35.062,
2008-09,35.966,
2008-10,36.819,
2008-11,36.967,
2008-12,36.852,
2009-01,36.927,
2009-02,37.113,
2009-03,36.737,
2009-04,36.849,
2009-05,36.511,
2009-06,37.179,
2009-07,37.537,
2009-08,37.631,
2009-09,37.011,
2009-10,37.253,
2009-11,37.037,
2009-12,36.535,
2010-01,36.447,
2010-02,37.812,
2010-03,37.619,
2010-04,37.516,
2010-05,37.225,
2010-06,37.066,
2010-07,36.109,
2010-08,36.231,
2010-09,36.047,
2010-10,35.857,
2010-11,36.685,
2010-12,36.053,
2011-01,34.933,
2011-02,35.888,
2011-03,35.926,
2011-04,35.783,
2011-05,35.679,
2011-06,36.147,
2011-07,35.565,
2011-08,36.008,
2011-09,37.089,
2011-10,37.048,
2011-11,35.012,
2011-12,34.715,
2012-01,34.475,
2012-02,34.555,
2012-03,34.273,
2012-04,33.468,
2012-05,33.768,
2012-06,33.809,
2012-07,34.034,
2012-08,33.912,
2012-09,32.655,
2012-10,32.049,
2012-11,32.432,
2012-12,32.175,
2013-01,32.052,
2013-02,32.275,
2013-03,31.938,
2013-04,30.600,
2013-05,30.587,
2013-06,31.219,
2013-07,30.520,
2013-08,29.702,
2013-09,29.218,
2013-10,28.953,
2013-11,28.604,
2013-12,27.820,
2014-01,28.161,
2014-02,28.072,
2014-03,27.986,
2014-04,27.760,
2014-05,27.707,
2014-06,27.596,
2014-07,27.778,
2014-08,28.355,
2014-09,28.716,
2014-10,29.154,
2014-11,28.919,
2014-12,29.174,
