"",BBK01.OUA211,BBK01.OUA211_FLAGS
"",Time deposits of the federal government and its special funds / for up and including 1 year / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:23:26,
1968-12,0.322,
1969-01,0.236,
1969-02,0.235,
1969-03,0.278,
1969-04,0.344,
1969-05,0.346,
1969-06,0.301,
1969-07,0.277,
1969-08,0.318,
1969-09,0.321,
1969-10,0.345,
1969-11,0.353,
1969-12,0.418,
1970-01,0.286,
1970-02,0.288,
1970-03,0.280,
1970-04,0.303,
1970-05,0.324,
1970-06,0.440,
1970-07,0.294,
1970-08,0.299,
1970-09,0.301,
1970-10,0.316,
1970-11,0.322,
1970-12,0.415,
1971-01,0.290,
1971-02,0.306,
1971-03,0.303,
1971-04,0.306,
1971-05,0.314,
1971-06,0.529,
1971-07,0.377,
1971-08,0.389,
1971-09,0.366,
1971-10,0.469,
1971-11,0.435,
1971-12,0.572,
1972-01,0.300,
1972-02,0.298,
1972-03,0.312,
1972-04,0.317,
1972-05,0.331,
1972-06,0.440,
1972-07,0.356,
1972-08,0.436,
1972-09,0.442,
1972-10,0.407,
1972-11,0.421,
1972-12,0.726,
1973-01,0.353,
1973-02,0.387,
1973-03,0.318,
1973-04,0.366,
1973-05,0.374,
1973-06,0.587,
1973-07,0.404,
1973-08,0.413,
1973-09,0.434,
1973-10,0.444,
1973-11,0.465,
1973-12,0.683,
1974-01,0.318,
1974-02,0.321,
1974-03,0.321,
1974-04,0.349,
1974-05,0.353,
1974-06,0.607,
1974-07,0.424,
1974-08,0.440,
1974-09,0.466,
1974-10,0.489,
1974-11,0.479,
1974-12,0.663,
1975-01,0.318,
1975-02,0.373,
1975-03,0.418,
1975-04,0.379,
1975-05,0.374,
1975-06,0.592,
1975-07,0.484,
1975-08,0.402,
1975-09,0.452,
1975-10,0.449,
1975-11,0.464,
1975-12,1.367,
1976-01,1.352,
1976-02,0.340,
1976-03,0.403,
1976-04,0.355,
1976-05,0.374,
1976-06,0.660,
1976-07,0.508,
1976-08,0.441,
1976-09,0.446,
1976-10,0.540,
1976-11,0.523,
1976-12,0.683,
1977-01,0.378,
1977-02,0.378,
1977-03,0.398,
1977-04,0.378,
1977-05,0.371,
1977-06,0.500,
1977-07,0.479,
1977-08,0.488,
1977-09,0.575,
1977-10,0.552,
1977-11,0.612,
1977-12,0.868,
1978-01,0.557,
1978-02,0.582,
1978-03,0.622,
1978-04,0.553,
1978-05,0.547,
1978-06,0.669,
1978-07,0.706,
1978-08,0.605,
1978-09,0.700,
1978-10,0.588,
1978-11,0.644,
1978-12,0.714,
1979-01,0.458,
1979-02,0.422,
1979-03,0.396,
1979-04,0.348,
1979-05,0.378,
1979-06,0.487,
1979-07,0.456,
1979-08,0.463,
1979-09,0.462,
1979-10,0.411,
1979-11,0.409,
1979-12,0.616,
1980-01,0.368,
1980-02,0.376,
1980-03,0.508,
1980-04,0.367,
1980-05,0.349,
1980-06,0.485,
1980-07,0.464,
1980-08,0.455,
1980-09,0.531,
1980-10,0.531,
1980-11,0.623,
1980-12,0.747,
1981-01,0.520,
1981-02,0.523,
1981-03,0.576,
1981-04,0.647,
1981-05,0.630,
1981-06,0.824,
1981-07,0.771,
1981-08,0.769,
1981-09,0.817,
1981-10,0.756,
1981-11,0.744,
1981-12,0.896,
1982-01,0.666,
1982-02,0.675,
1982-03,0.628,
1982-04,0.590,
1982-05,0.559,
1982-06,0.780,
1982-07,0.731,
1982-08,0.709,
1982-09,0.783,
1982-10,0.683,
1982-11,0.653,
1982-12,0.771,
1983-01,0.483,
1983-02,0.461,
1983-03,0.601,
1983-04,0.507,
1983-05,0.484,
1983-06,0.686,
1983-07,0.668,
1983-08,0.626,
1983-09,0.668,
1983-10,0.790,
1983-11,0.645,
1983-12,1.139,
1984-01,0.562,
1984-02,0.615,
1984-03,0.844,
1984-04,0.566,
1984-05,0.550,
1984-06,1.043,
1984-07,0.876,
1984-08,0.892,
1984-09,1.273,
1984-10,1.027,
1984-11,0.961,
1984-12,1.238,
1985-01,0.511,
1985-02,0.515,
1985-03,0.768,
1985-04,0.505,
1985-05,0.760,
1985-06,1.164,
1985-07,0.814,
1985-08,0.746,
1985-09,1.105,
1985-10,0.743,
1985-11,0.747,
1985-12,1.219,
1986-01,0.761,
1986-02,0.786,
1986-03,1.010,
1986-04,0.676,
1986-05,0.692,
1986-06,1.240,
1986-07,0.655,
1986-08,0.650,
1986-09,0.932,
