"",BBK01.OUA113,BBK01.OUA113_FLAGS
1955-04,3.022,Estimated value
1955-05,3.113,
1955-06,3.033,Estimated value
1955-07,2.879,Estimated value
1955-08,2.844,
1955-09,2.635,Estimated value
1955-10,2.542,Estimated value
1955-11,2.346,
1955-12,2.069,Estimated value
1956-01,2.148,Estimated value
1956-02,2.128,
1956-03,2.187,Estimated value
1956-04,2.331,Estimated value
1956-05,2.412,
1956-06,2.459,Estimated value
1956-07,2.529,Estimated value
1956-08,2.779,
1956-09,2.800,Estimated value
1956-10,3.000,Estimated value
1956-11,2.833,
1956-12,2.531,Estimated value
1957-01,2.843,Estimated value
1957-02,3.092,
1957-03,3.128,Estimated value
1957-04,2.992,
1957-05,3.117,
1957-06,3.115,
1957-07,3.181,
1957-08,3.869,
1957-09,3.715,
1957-10,3.807,
1957-11,3.845,
1957-12,3.347,
1958-01,3.575,
1958-02,4.060,
1958-03,4.074,
1958-04,4.319,
1958-05,4.464,
1958-06,4.360,
1958-07,4.524,
1958-08,4.768,
1958-09,4.744,
1958-10,4.602,
1958-11,4.272,
1958-12,3.845,
1959-01,4.149,Estimated value
1959-02,4.266,Estimated value
1959-03,4.032,
1959-04,4.316,Estimated value
1959-05,4.200,Estimated value
1959-06,4.268,
1959-07,4.499,Estimated value
1959-08,4.785,Estimated value
1959-09,4.905,
1959-10,5.000,Estimated value
1959-11,4.536,Estimated value
1959-12,3.929,
1960-01,3.965,Estimated value
1960-02,4.167,Estimated value
1960-03,4.170,
1960-04,4.320,Estimated value
1960-05,4.496,Estimated value
1960-06,4.165,
1960-07,4.452,Estimated value
1960-08,5.024,Estimated value
1960-09,4.798,
1960-10,4.952,Estimated value
1960-11,4.973,Estimated value
1960-12,4.584,
1961-01,4.875,Estimated value
1961-02,5.834,Estimated value
1961-03,6.132,
1961-04,5.959,Estimated value
1961-05,6.099,Estimated value
1961-06,6.332,
1961-07,6.411,Estimated value
1961-08,7.098,Estimated value
1961-09,7.001,
1961-10,7.405,Estimated value
1961-11,7.002,Estimated value
1961-12,6.117,
1962-01,7.250,Estimated value
1962-02,7.719,Estimated value
1962-03,7.028,
1962-04,7.128,Estimated value
1962-05,7.221,Estimated value
1962-06,6.466,
1962-07,6.735,Estimated value
1962-08,7.212,Estimated value
1962-09,6.689,
1962-10,6.927,Estimated value
1962-11,6.910,Estimated value
1962-12,5.920,
1963-01,6.848,Estimated value
1963-02,7.069,Estimated value
1963-03,6.657,
1963-04,6.627,Estimated value
1963-05,6.702,Estimated value
1963-06,6.093,
1963-07,6.904,Estimated value
1963-08,7.607,Estimated value
1963-09,7.297,
1963-10,7.504,Estimated value
1963-11,7.445,Estimated value
1963-12,7.054,
1964-01,7.311,Estimated value
1964-02,7.665,Estimated value
1964-03,6.980,
1964-04,6.942,Estimated value
1964-05,6.986,Estimated value
1964-06,6.635,
1964-07,6.625,Estimated value
1964-08,6.940,Estimated value
1964-09,6.609,
1964-10,6.832,Estimated value
1964-11,7.774,Estimated value
1964-12,7.334,
1965-01,7.864,Estimated value
1965-02,8.200,Estimated value
1965-03,7.930,
1965-04,7.717,Estimated value
1965-05,8.023,Estimated value
1965-06,7.470,
1965-07,7.844,Estimated value
1965-08,8.286,Estimated value
1965-09,8.297,
1965-10,8.621,Estimated value
1965-11,8.927,Estimated value
1965-12,9.022,
1966-01,9.166,Estimated value
1966-02,9.510,Estimated value
1966-03,8.425,
1966-04,8.387,Estimated value
1966-05,8.579,Estimated value
1966-06,8.149,
1966-07,8.411,Estimated value
1966-08,9.287,Estimated value
1966-09,9.847,
1966-10,10.052,Estimated value
1966-11,10.493,Estimated value
1966-12,10.153,
1967-01,10.483,Estimated value
1967-02,11.255,Estimated value
1967-03,11.902,
1967-04,12.277,Estimated value
1967-05,12.966,Estimated value
1967-06,12.196,
1967-07,13.270,Estimated value
1967-08,14.446,Estimated value
1967-09,15.053,
1967-10,15.776,Estimated value
1967-11,16.180,Estimated value
1967-12,15.114,
1968-01,15.206,Estimated value
1968-02,15.975,Estimated value
1968-03,15.332,
1968-04,15.935,Estimated value
1968-05,16.770,Estimated value
1968-06,16.221,
1968-07,17.486,Estimated value
1968-08,17.855,Estimated value
1968-09,16.712,
1968-10,17.200,Estimated value
1968-11,18.446,Estimated value
1968-12,22.444,
1969-01,20.655,
1969-02,21.271,
1969-03,19.882,
1969-04,22.016,
1969-05,23.060,
1969-06,20.118,
1969-07,20.061,
1969-08,19.971,
1969-09,20.384,
1969-10,19.960,
1969-11,19.522,
1969-12,19.992,
1970-01,18.751,
1970-02,21.477,
1970-03,18.576,
1970-04,20.163,
1970-05,21.287,
1970-06,21.531,
1970-07,23.048,
1970-08,23.512,
1970-09,22.185,
1970-10,25.874,
1970-11,26.706,
1970-12,27.418,
1971-01,24.771,
1971-02,25.336,
1971-03,25.351,
1971-04,26.480,
1971-05,28.370,
1971-06,23.666,
1971-07,27.486,
1971-08,28.587,
1971-09,28.221,
1971-10,28.443,
1971-11,32.530,
1971-12,34.057,
1972-01,33.569,
1972-02,33.561,
1972-03,33.663,
1972-04,35.200,
1972-05,36.703,
1972-06,36.193,
1972-07,38.251,
1972-08,37.566,
1972-09,36.416,
1972-10,33.038,
1972-11,36.095,
1972-12,37.329,
1973-01,36.817,
1973-02,38.154,
1973-03,31.457,
1973-04,27.380,
1973-05,30.092,
1973-06,31.686,
1973-07,31.188,
1973-08,37.312,
1973-09,36.562,
1973-10,39.289,
1973-11,41.469,
1973-12,45.790,
1974-01,44.909,
1974-02,46.418,
1974-03,44.594,
1974-04,48.252,
1974-05,47.631,
1974-06,47.226,
1974-07,45.683,
1974-08,47.206,
1974-09,47.384,
1974-10,49.643,
1974-11,53.493,
1974-12,54.848,
1975-01,51.048,
1975-02,50.601,
1975-03,48.538,
1975-04,46.317,
1975-05,45.281,
1975-06,44.387,
1975-07,47.366,
1975-08,49.367,
1975-09,46.865,
1975-10,50.346,
1975-11,53.246,
1975-12,54.327,
1976-01,50.844,
1976-02,49.339,
1976-03,46.767,
1976-04,45.123,
1976-05,43.773,
1976-06,41.480,
1976-07,41.389,
1976-08,45.042,
1976-09,44.662,
1976-10,48.128,
1976-11,49.476,
1976-12,52.192,
1977-01,48.161,
1977-02,47.723,
1977-03,47.358,
1977-04,46.176,
1977-05,47.332,
1977-06,46.651,
1977-07,47.958,
1977-08,48.365,
1977-09,48.918,
1977-10,51.427,
1977-11,58.896,
1977-12,60.098,
1978-01,53.283,
1978-02,53.318,
1978-03,49.554,
1978-04,49.566,
1978-05,50.399,
1978-06,48.106,
1978-07,53.431,
1978-08,56.254,
1978-09,56.031,
1978-10,61.618,
1978-11,65.675,
1978-12,65.090,
1979-01,60.499,
1979-02,61.462,
1979-03,53.725,
1979-04,52.965,
1979-05,55.041,
1979-06,52.571,
1979-07,54.812,
1979-08,54.254,
1979-09,53.838,
1979-10,52.456,
1979-11,64.198,
1979-12,65.567,
1980-01,60.474,
1980-02,59.007,
1980-03,56.072,
1980-04,54.634,
1980-05,56.829,
1980-06,55.329,
1980-07,55.994,
1980-08,58.006,
1980-09,56.871,
1980-10,60.180,
1980-11,66.580,
1980-12,68.742,
1981-01,63.073,
1981-02,62.772,
1981-03,60.724,
1981-04,60.422,
1981-05,60.155,
1981-06,60.730,
1981-07,61.962,
1981-08,64.993,
1981-09,62.002,
1981-10,62.608,
1981-11,66.284,
1981-12,71.868,
1982-01,65.399,
1982-02,65.960,
1982-03,67.359,
1982-04,66.276,
1982-05,68.910,
1982-06,67.459,
1982-07,67.916,
1982-08,69.257,
1982-09,71.478,
1982-10,72.772,
1982-11,77.571,
1982-12,78.498,
1983-01,71.410,
1983-02,69.864,
1983-03,68.057,
1983-04,69.586,
1983-05,71.059,
1983-06,69.953,
1983-07,72.025,
1983-08,71.624,
1983-09,71.154,
1983-10,73.786,
1983-11,74.747,
1983-12,77.621,
1984-01,69.674,
1984-02,71.162,
1984-03,67.530,
1984-04,66.738,
1984-05,65.466,
1984-06,65.558,
1984-07,69.999,
1984-08,73.589,
1984-09,72.659,
1984-10,74.548,
1984-11,81.387,
1984-12,80.489,
1985-01,70.277,
1985-02,70.805,
1985-03,70.933,
1985-04,70.945,
1985-05,69.987,
1985-06,70.042,
1985-07,66.632,
1985-08,69.226,
1985-09,69.474,
1985-10,73.221,
1985-11,78.408,
1985-12,80.830,
1986-01,71.264,
1986-02,68.665,
1986-03,67.238,
1986-04,65.591,
1986-05,70.098,
1986-06,70.245,
1986-07,67.635,
1986-08,73.574,
1986-09,72.039,
1986-10,74.154,
1986-11,81.285,
1986-12,82.630,
1987-01,77.392,
1987-02,76.936,
1987-03,77.229,
1987-04,74.386,
1987-05,76.366,
1987-06,75.568,
1987-07,76.747,
1987-08,80.832,
1987-09,80.481,
1987-10,84.648,
1987-11,89.966,
1987-12,94.557,
1988-01,84.985,
1988-02,81.576,
1988-03,81.181,
1988-04,78.297,
1988-05,80.127,
1988-06,77.400,
1988-07,79.701,
1988-08,89.055,
1988-09,90.028,
1988-10,92.763,
1988-11,96.629,
1988-12,98.936,
1989-01,87.682,
1989-02,85.812,
1989-03,89.778,
1989-04,88.581,
1989-05,85.028,
1989-06,85.543,
1989-07,84.711,
1989-08,85.843,
1989-09,88.777,
1989-10,87.586,
1989-11,98.820,
1989-12,102.652,
1990-01,96.754,
1990-02,95.812,
1990-03,95.755,
1990-04,90.458,
1990-05,93.496,
1990-06,97.370,
1990-07,117.225,
1990-08,130.606,
1990-09,130.847,
1990-10,133.654,
1990-11,140.036,
1990-12,139.165,
1991-01,127.167,
1991-02,131.153,
1991-03,131.630,
1991-04,128.202,
1991-05,129.561,
1991-06,123.903,
1991-07,124.185,
1991-08,124.991,
1991-09,122.813,
1991-10,124.150,
1991-11,131.331,
1991-12,132.457,
1992-01,119.160,
1992-02,111.724,
1992-03,110.920,
1992-04,116.128,
1992-05,111.695,
1992-06,104.327,
1992-07,109.414,
1992-08,109.367,
1992-09,114.407,
1992-10,121.089,
1992-11,127.683,
1992-12,136.551,
1993-01,123.784,
1993-02,124.369,
1993-03,130.696,
1993-04,136.447,
1993-05,134.506,
1993-06,129.432,
1993-07,133.362,
1993-08,134.568,
1993-09,125.183,
1993-10,128.276,
1993-11,136.453,
1993-12,147.843,
1994-01,137.020,
1994-02,132.215,
1994-03,137.715,
1994-04,133.898,
1994-05,131.355,
1994-06,127.374,
1994-07,123.638,
1994-08,123.865,
1994-09,122.084,
1994-10,124.607,
1994-11,128.709,
1994-12,139.396,
1995-01,128.373,
1995-02,126.629,
1995-03,130.022,
1995-04,127.047,
1995-05,128.733,
1995-06,121.185,
1995-07,118.464,
1995-08,119.583,
1995-09,124.159,
1995-10,128.136,
1995-11,144.868,
1995-12,152.498,
1996-01,147.398,
1996-02,150.974,
1996-03,158.917,
1996-04,152.109,
1996-05,150.104,
1996-06,148.930,
1996-07,153.314,
1996-08,156.108,
1996-09,154.303,
1996-10,158.670,
1996-11,176.213,
1996-12,173.963,
1997-01,155.250,
1997-02,153.963,
1997-03,155.368,
1997-04,163.748,
1997-05,170.730,
1997-06,166.885,
1997-07,171.624,
1997-08,174.160,
1997-09,167.431,
1997-10,174.873,
1997-11,190.988,
1997-12,193.621,
1998-01,177.519,
1998-02,172.391,
1998-03,174.021,
1998-04,171.882,
1998-05,181.194,
1998-06,180.494,
1998-07,184.161,
1998-08,185.243,
1998-09,180.976,
1998-10,196.867,
1998-11,209.493,
1998-12,207.093,
1999-01,227.077,
1999-02,219.254,
1999-03,203.869,
1999-04,213.019,
1999-05,213.496,
1999-06,214.144,
1999-07,226.965,
1999-08,230.855,
1999-09,235.789,
1999-10,239.295,
1999-11,245.719,
1999-12,243.911,
2000-01,209.244,
2000-02,198.530,
2000-03,198.920,
2000-04,191.738,
2000-05,210.643,
2000-06,198.655,
2000-07,190.607,
2000-08,190.061,
2000-09,178.257,
2000-10,205.767,
2000-11,211.365,
2000-12,224.786,
2001-01,192.232,
2001-02,201.028,
2001-03,211.754,
2001-04,200.955,
2001-05,205.688,
2001-06,201.674,
2001-07,200.429,
2001-08,202.311,
2001-09,220.837,
2001-10,215.700,
2001-11,217.370,
2001-12,233.074,
2002-01,203.360,
2002-02,197.929,
2002-03,205.669,
2002-04,204.246,
2002-05,215.137,
2002-06,212.393,
2002-07,211.631,
2002-08,225.928,
2002-09,215.015,
2002-10,224.249,
2002-11,230.191,
2002-12,271.242,
2003-01,238.094,
2003-02,240.784,
2003-03,224.832,
2003-04,223.642,
2003-05,237.379,
2003-06,227.818,
2003-07,220.174,
2003-08,221.291,
2003-09,216.353,
2003-10,219.204,
2003-11,223.445,
2003-12,241.465,
2004-01,206.155,
2004-02,216.198,
2004-03,217.652,
2004-04,223.106,
2004-05,237.866,
2004-06,232.262,
2004-07,247.055,
2004-08,249.670,
2004-09,246.098,
2004-10,250.405,
2004-11,235.835,
2004-12,262.999,
2005-01,234.839,
2005-02,246.792,
2005-03,244.100,
2005-04,258.143,
2005-05,252.343,
2005-06,244.503,
2005-07,259.474,
2005-08,252.147,
2005-09,253.463,
2005-10,245.533,
2005-11,246.032,
2005-12,276.685,
2006-01,253.496,
2006-02,260.270,
2006-03,262.140,
2006-04,265.906,
2006-05,264.134,
2006-06,254.917,
2006-07,250.321,
2006-08,256.652,
2006-09,231.912,
2006-10,234.095,
2006-11,239.125,
2006-12,256.184,
2007-01,259.303,
2007-02,267.014,
2007-03,287.393,
2007-04,273.378,
2007-05,266.868,
2007-06,264.470,
2007-07,257.052,
2007-08,296.057,
2007-09,301.797,
2007-10,316.515,
2007-11,312.226,
2007-12,337.192,
2008-01,320.159,
2008-02,313.446,
2008-03,316.977,
2008-04,335.972,
2008-05,333.852,
2008-06,331.303,
2008-07,334.709,
2008-08,336.267,
2008-09,338.583,
2008-10,347.289,
2008-11,346.241,
2008-12,327.509,
2009-01,320.156,
2009-02,309.930,
2009-03,296.037,
2009-04,278.841,
2009-05,271.960,
2009-06,250.006,
2009-07,251.267,
2009-08,254.758,
2009-09,242.791,
2009-10,232.717,
2009-11,214.437,
2009-12,206.127,
2010-01,202.182,
2010-02,206.549,
2010-03,201.659,
2010-04,199.643,
2010-05,210.062,
2010-06,203.142,
2010-07,198.537,
2010-08,213.243,
2010-09,199.460,
2010-10,208.822,
2010-11,196.943,
2010-12,194.727,
2011-01,188.972,
2011-02,191.157,
2011-03,185.819,
2011-04,177.257,
2011-05,177.122,
2011-06,173.327,
2011-07,175.129,
2011-08,187.056,
2011-09,197.297,
2011-10,192.630,
2011-11,194.347,
2011-12,201.883,
2012-01,204.436,
2012-02,207.527,
2012-03,200.840,
2012-04,189.628,
2012-05,181.119,
2012-06,180.419,
2012-07,176.254,
2012-08,174.637,
2012-09,169.718,
2012-10,165.627,
2012-11,159.151,
2012-12,147.131,
2013-01,167.879,
2013-02,161.266,
2013-03,160.552,
2013-04,164.886,
2013-05,157.041,
2013-06,152.242,
2013-07,147.348,
2013-08,223.884,
2013-09,224.223,
2013-10,215.009,
2013-11,221.431,
2013-12,208.906,
2014-01,208.694,
2014-02,220.976,
2014-03,212.375,
2014-04,203.964,
2014-05,197.620,
2014-06,208.620,
2014-07,202.531,
2014-08,216.050,
2014-09,196.186,
2014-10,194.595,
2014-11,187.530,
2014-12,183.579,Provisional value
