"",BBK01.QUV550,BBK01.QUV550_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:04,
2001-12,2.117,
2002-01,1.931,
2002-02,2.561,
2002-03,1.952,
2002-04,2.002,
2002-05,1.668,
2002-06,1.484,
2002-07,1.465,
2002-08,1.732,
2002-09,1.598,
2002-10,1.554,
2002-11,1.557,
2002-12,1.441,
2003-01,1.459,
2003-02,1.384,
2003-03,1.507,
2003-04,1.415,
2003-05,1.376,
2003-06,1.729,
2003-07,1.410,
2003-08,1.360,
2003-09,1.278,
2003-10,1.248,
2003-11,1.450,
2003-12,1.352,
2004-01,1.343,
2004-02,1.291,
2004-03,1.154,
2004-04,1.342,
2004-05,1.190,
2004-06,1.445,
2004-07,1.594,
2004-08,1.117,
2004-09,1.060,
2004-10,1.060,
2004-11,1.048,
2004-12,1.070,
2005-01,1.000,
2005-02,1.004,
2005-03,1.187,
2005-04,1.122,
2005-05,1.062,
2005-06,1.393,
2005-07,1.393,
2005-08,1.289,
2005-09,1.356,
2005-10,1.336,
2005-11,1.511,
2005-12,1.653,
2006-01,1.767,
2006-02,1.686,
2006-03,1.520,
2006-04,1.795,
2006-05,1.517,
2006-06,1.747,
2006-07,1.467,
2006-08,1.485,
2006-09,1.611,
2006-10,1.502,
2006-11,1.464,
2006-12,1.615,
2007-01,1.606,
2007-02,1.647,
2007-03,1.580,
2007-04,1.509,
2007-05,1.630,
2007-06,1.858,
2007-07,1.993,
2007-08,1.603,
2007-09,1.483,
2007-10,1.500,
2007-11,1.682,
2007-12,1.830,
2008-01,1.836,
2008-02,1.671,
2008-03,1.886,
2008-04,1.667,
2008-05,1.659,
2008-06,2.007,
2008-07,1.796,
2008-08,1.671,
2008-09,2.292,
2008-10,2.178,
2008-11,2.186,
2008-12,1.994,
2009-01,2.032,
2009-02,1.689,
2009-03,1.666,
2009-04,1.322,
2009-05,1.375,
2009-06,1.291,
2009-07,1.313,
2009-08,1.325,
2009-09,1.188,
2009-10,1.329,
2009-11,1.438,
2009-12,1.453,
2010-01,1.426,
2010-02,1.334,
2010-03,1.147,
2010-04,1.195,
2010-05,1.279,
2010-06,1.298,
2010-07,1.313,
2010-08,1.086,
2010-09,1.384,
2010-10,1.641,
2010-11,1.596,
2010-12,1.349,
2011-01,1.323,
2011-02,1.327,
2011-03,1.412,
2011-04,1.163,
2011-05,1.304,
2011-06,1.409,
2011-07,1.441,
2011-08,1.411,
2011-09,1.588,
2011-10,1.365,
2011-11,1.418,
2011-12,1.389,
2012-01,1.606,
2012-02,1.469,
2012-03,1.681,
2012-04,1.490,
2012-05,1.522,
2012-06,1.299,
2012-07,1.345,
2012-08,1.195,
2012-09,1.504,
2012-10,1.360,
2012-11,1.168,
2012-12,1.281,
2013-01,1.373,
2013-02,1.274,
2013-03,1.302,
2013-04,1.339,
2013-05,1.325,
2013-06,1.424,
2013-07,1.746,
2013-08,1.355,
2013-09,1.498,
2013-10,1.487,
2013-11,1.400,
2013-12,1.482,
2014-01,1.510,
2014-02,1.468,
2014-03,1.797,
2014-04,1.896,
2014-05,1.764,
2014-06,1.808,
2014-07,1.985,
2014-08,1.726,
2014-09,1.858,
2014-10,1.860,
2014-11,2.192,
2014-12,2.219,
