"",BBK01.QUX434,BBK01.QUX434_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Malta / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:51,
2002-03,0.252,
2002-04,0.217,
2002-05,0.230,
2002-06,0.221,
2002-07,0.250,
2002-08,0.286,
2002-09,0.295,
2002-10,0.240,
2002-11,0.214,
2002-12,0.218,
2003-01,0.260,
2003-02,0.250,
2003-03,0.280,
2003-04,0.277,
2003-05,0.282,
2003-06,0.283,
2003-07,0.354,
2003-08,0.339,
2003-09,0.339,
2003-10,0.366,
2003-11,0.375,
2003-12,0.406,
2004-01,0.394,
2004-02,0.387,
2004-03,0.386,
2004-04,0.379,
2004-05,0.427,
2004-06,0.385,
2004-07,0.394,
2004-08,0.334,
2004-09,0.321,
2004-10,0.326,
2004-11,0.307,
2004-12,0.324,
2005-01,0.315,
2005-02,0.337,
2005-03,0.350,
2005-04,0.328,
2005-05,0.304,
2005-06,0.284,
2005-07,0.261,
2005-08,0.285,
2005-09,0.286,
2005-10,0.307,
2005-11,0.396,
2005-12,0.350,
2006-01,0.366,
2006-02,0.313,
2006-03,0.308,
2006-04,0.357,
2006-05,0.373,
2006-06,0.366,
2006-07,0.355,
2006-08,0.349,
2006-09,0.347,
2006-10,0.354,
2006-11,0.289,
2006-12,0.348,
2007-01,0.356,
2007-02,0.380,
2007-03,0.381,
2007-04,0.347,
2007-05,0.372,
2007-06,0.315,
2007-07,0.279,
2007-08,0.349,
2007-09,0.522,
2007-10,0.471,
2007-11,0.578,
2007-12,0.460,
2008-01,0.582,
2008-02,0.576,
2008-03,0.566,
2008-04,0.600,
2008-05,0.423,
2008-06,0.658,
2008-07,0.704,
2008-08,0.757,
2008-09,0.783,
2008-10,0.617,
2008-11,0.655,
2008-12,0.735,
2009-01,0.628,
2009-02,0.570,
2009-03,0.605,
2009-04,0.602,
2009-05,0.537,
2009-06,0.420,
2009-07,0.438,
2009-08,0.543,
2009-09,0.487,
2009-10,0.443,
2009-11,0.348,
2009-12,0.309,
2010-01,0.279,
2010-02,0.286,
2010-03,0.492,
2010-04,0.372,
2010-05,0.341,
2010-06,0.457,
2010-07,0.349,
2010-08,0.307,
2010-09,0.305,
2010-10,0.301,
2010-11,0.235,
2010-12,0.268,
2011-01,0.224,
2011-02,0.276,
2011-03,0.148,
2011-04,0.150,
2011-05,0.160,
2011-06,0.280,
2011-07,0.161,
2011-08,0.414,
2011-09,0.814,
2011-10,0.353,
2011-11,0.626,
2011-12,0.496,
2012-01,0.400,
2012-02,0.394,
2012-03,0.371,
2012-04,0.315,
2012-05,0.443,
2012-06,0.515,
2012-07,0.439,
2012-08,0.449,
2012-09,0.456,
2012-10,0.457,
2012-11,0.451,
2012-12,0.400,
2013-01,0.433,
2013-02,0.439,
2013-03,0.450,
2013-04,0.502,
2013-05,0.504,
2013-06,0.589,
2013-07,0.651,
2013-08,0.687,
2013-09,0.696,
2013-10,0.472,
2013-11,0.438,
2013-12,0.440,
2014-01,0.429,
2014-02,0.401,
2014-03,0.410,
2014-04,0.393,
2014-05,0.378,
2014-06,0.438,
2014-07,0.358,
2014-08,0.382,
2014-09,0.362,
2014-10,0.361,
