"",BBK01.OUP316,BBK01.OUP316_FLAGS
"",Time deposits of social security funds / for more than two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:47,
1999-01,0.199,
1999-02,0.207,
1999-03,0.197,
1999-04,0.195,
1999-05,0.194,
1999-06,0.194,
1999-07,0.189,
1999-08,0.192,
1999-09,0.186,
1999-10,0.186,
1999-11,0.191,
1999-12,0.186,
2000-01,0.191,
2000-02,0.188,
2000-03,0.188,
2000-04,0.184,
2000-05,0.182,
2000-06,0.193,
2000-07,0.192,
2000-08,0.200,
2000-09,0.199,
2000-10,0.193,
2000-11,0.194,
2000-12,0.219,
2001-01,0.224,
2001-02,0.225,
2001-03,0.227,
2001-04,0.225,
2001-05,0.225,
2001-06,0.226,
2001-07,0.224,
2001-08,0.229,
2001-09,0.239,
2001-10,0.230,
2001-11,0.238,
2001-12,0.225,
2002-01,0.227,
2002-02,0.212,
2002-03,0.210,
2002-04,0.200,
2002-05,0.214,
2002-06,0.202,
2002-07,0.195,
2002-08,0.158,
2002-09,0.159,
2002-10,0.154,
2002-11,0.154,
2002-12,0.158,
2003-01,0.161,
2003-02,0.156,
2003-03,0.166,
2003-04,0.178,
2003-05,0.178,
2003-06,0.162,
2003-07,0.184,
2003-08,0.200,
2003-09,0.229,
2003-10,0.228,
2003-11,0.230,
2003-12,0.230,
2004-01,0.225,
2004-02,0.245,
2004-03,0.235,
2004-04,0.260,
2004-05,0.253,
2004-06,0.259,
2004-07,0.254,
2004-08,0.239,
2004-09,0.238,
2004-10,0.258,
2004-11,0.258,
2004-12,0.253,
2005-01,0.269,
2005-02,0.245,
2005-03,0.243,
2005-04,0.244,
2005-05,0.244,
2005-06,0.284,
2005-07,0.302,
2005-08,0.240,
2005-09,0.235,
2005-10,0.245,
2005-11,0.242,
2005-12,0.391,
2006-01,0.405,
2006-02,0.341,
2006-03,0.569,
2006-04,0.591,
2006-05,0.622,
2006-06,0.632,
2006-07,0.611,
2006-08,0.611,
2006-09,0.640,
2006-10,0.655,
2006-11,0.687,
2006-12,0.677,
2007-01,0.683,
2007-02,0.666,
2007-03,0.565,
2007-04,0.568,
2007-05,0.571,
2007-06,0.638,
2007-07,0.648,
2007-08,0.657,
2007-09,0.881,
2007-10,0.878,
2007-11,0.870,
2007-12,0.874,
2008-01,1.050,
2008-02,1.050,
2008-03,1.068,
2008-04,1.096,
2008-05,1.111,
2008-06,1.099,
2008-07,1.131,
2008-08,1.127,
2008-09,1.095,
2008-10,1.229,
2008-11,1.612,
2008-12,1.634,
2009-01,1.681,
2009-02,1.721,
2009-03,1.989,
2009-04,2.192,
2009-05,1.996,
2009-06,1.974,
2009-07,1.991,
2009-08,2.036,
2009-09,2.039,
2009-10,2.005,
2009-11,1.995,
2009-12,1.942,
2010-01,1.918,
2010-02,1.933,
2010-03,1.907,
2010-04,1.915,
2010-05,1.710,
2010-06,1.472,
2010-07,1.482,
2010-08,1.575,
2010-09,1.618,
2010-10,1.621,
2010-11,1.651,
2010-12,1.643,
2011-01,1.653,
2011-02,1.695,
2011-03,1.685,
2011-04,1.713,
2011-05,1.734,
2011-06,1.735,
2011-07,1.720,
2011-08,1.726,
2011-09,1.720,
2011-10,1.754,
2011-11,1.771,
2011-12,1.783,
2012-01,1.864,
2012-02,1.903,
2012-03,1.838,
2012-04,1.501,
2012-05,1.602,
2012-06,1.639,
2012-07,1.858,
2012-08,1.859,
2012-09,1.881,
2012-10,1.969,
2012-11,2.083,
2012-12,2.123,
2013-01,2.116,
2013-02,2.099,
2013-03,2.085,
2013-04,1.987,
2013-05,1.990,
2013-06,1.971,
2013-07,2.031,
2013-08,2.033,
2013-09,2.051,
2013-10,2.057,
2013-11,2.094,
2013-12,2.060,
2014-01,2.107,
2014-02,2.065,
2014-03,2.041,
2014-04,2.033,
2014-05,2.021,
2014-06,2.094,
2014-07,2.107,
2014-08,2.060,
2014-09,2.067,
2014-10,2.070,
2014-11,1.962,
2014-12,1.980,Provisional value
