"",BBK01.OUB231,BBK01.OUB231_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for up to and including 1 year / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:02,
1968-12,1.575,
1969-01,1.591,
1969-02,1.580,
1969-03,1.556,
1969-04,1.614,
1969-05,1.850,
1969-06,1.712,
1969-07,1.681,
1969-08,1.665,
1969-09,1.886,
1969-10,1.945,
1969-11,1.811,
1969-12,1.845,
1970-01,1.724,
1970-02,1.747,
1970-03,1.668,
1970-04,1.774,
1970-05,1.807,
1970-06,1.892,
1970-07,2.042,
1970-08,2.027,
1970-09,1.890,
1970-10,1.970,
1970-11,2.037,
1970-12,2.075,
1971-01,2.064,
1971-02,2.068,
1971-03,2.062,
1971-04,2.068,
1971-05,2.020,
1971-06,1.978,
1971-07,2.036,
1971-08,2.081,
1971-09,2.099,
1971-10,2.146,
1971-11,2.233,
1971-12,2.375,
1972-01,2.450,
1972-02,2.413,
1972-03,2.217,
1972-04,2.139,
1972-05,2.136,
1972-06,2.201,
1972-07,2.281,
1972-08,2.305,
1972-09,2.215,
1972-10,2.284,
1972-11,2.394,
1972-12,2.708,
1973-01,2.786,
1973-02,2.849,
1973-03,2.810,
1973-04,2.920,
1973-05,3.276,
1973-06,3.488,
1973-07,3.864,
1973-08,4.125,
1973-09,4.190,
1973-10,4.525,
1973-11,4.563,
1973-12,4.585,
1974-01,4.558,
1974-02,4.618,
1974-03,4.509,
1974-04,4.595,
1974-05,4.477,
1974-06,4.329,
1974-07,4.247,
1974-08,4.193,
1974-09,4.037,
1974-10,4.101,
1974-11,4.100,
1974-12,4.137,
1975-01,3.872,
1975-02,3.754,
1975-03,3.381,
1975-04,3.105,
1975-05,2.902,
1975-06,2.650,
1975-07,2.629,
1975-08,2.610,
1975-09,2.425,
1975-10,2.518,
1975-11,2.494,
1975-12,2.543,
1976-01,2.484,
1976-02,2.482,
1976-03,2.266,
1976-04,2.218,
1976-05,2.168,
1976-06,2.126,
1976-07,2.170,
1976-08,2.299,
1976-09,2.271,
1976-10,2.341,
1976-11,2.378,
1976-12,2.470,
1977-01,2.442,
1977-02,2.441,
1977-03,2.455,
1977-04,2.458,
1977-05,2.461,
1977-06,2.391,
1977-07,2.478,
1977-08,2.537,
1977-09,2.514,
1977-10,2.582,
1977-11,2.676,
1977-12,2.927,
1978-01,2.729,
1978-02,2.716,
1978-03,2.652,
1978-04,2.667,
1978-05,2.698,
1978-06,2.667,
1978-07,2.729,
1978-08,2.833,
1978-09,2.835,
1978-10,3.004,
1978-11,3.130,
1978-12,3.370,
1979-01,3.205,
1979-02,3.316,
1979-03,3.281,
1979-04,3.410,
1979-05,3.625,
1979-06,3.706,
1979-07,4.067,
1979-08,4.244,
1979-09,4.282,
1979-10,4.601,
1979-11,4.848,
1979-12,5.167,
1980-01,5.240,
1980-02,5.360,
1980-03,5.371,
1980-04,5.395,
1980-05,5.424,
1980-06,5.412,
1980-07,5.599,
1980-08,5.619,
1980-09,5.446,
1980-10,5.531,
1980-11,5.597,
1980-12,5.845,
1981-01,5.848,
1981-02,5.947,
1981-03,6.075,
1981-04,6.388,
1981-05,6.476,
1981-06,6.313,
1981-07,6.708,
1981-08,6.919,
1981-09,6.891,
1981-10,6.930,
1981-11,6.755,
1981-12,6.735,
1982-01,6.751,
1982-02,6.754,
1982-03,6.606,
1982-04,6.742,
1982-05,6.627,
1982-06,6.542,
1982-07,6.726,
1982-08,6.750,
1982-09,6.545,
1982-10,6.497,
1982-11,6.369,
1982-12,6.235,
1983-01,6.142,
1983-02,6.070,
1983-03,6.015,
1983-04,5.864,
1983-05,5.762,
1983-06,5.637,
1983-07,5.698,
1983-08,5.768,
1983-09,5.647,
1983-10,5.678,
1983-11,5.645,
1983-12,5.866,
1984-01,5.951,
1984-02,5.970,
1984-03,5.822,
1984-04,5.934,
1984-05,6.060,
1984-06,5.894,
1984-07,6.117,
1984-08,6.161,
1984-09,6.108,
1984-10,6.252,
1984-11,6.130,
1984-12,6.122,
1985-01,6.205,
1985-02,6.300,
1985-03,6.202,
1985-04,6.323,
1985-05,6.383,
1985-06,6.325,
1985-07,6.415,
1985-08,6.346,
1985-09,6.060,
1985-10,6.166,
1985-11,6.024,
1985-12,6.078,
1986-01,6.877,
1986-02,6.116,
1986-03,5.761,
1986-04,5.707,
1986-05,5.816,
1986-06,5.789,
1986-07,6.057,
1986-08,6.124,
1986-09,6.039,
1986-10,6.297,
1986-11,6.431,
1986-12,6.556,
1987-01,6.703,
1987-02,6.714,
1987-03,6.462,
1987-04,6.469,
1987-05,6.673,
1987-06,6.617,
1987-07,6.745,
1987-08,6.674,
1987-09,6.686,
1987-10,6.763,
1987-11,6.804,
1987-12,7.058,
1988-01,7.096,
1988-02,6.941,
1988-03,6.666,
1988-04,6.696,
1988-05,6.806,
1988-06,6.591,
1988-07,6.791,
1988-08,7.089,
1988-09,7.283,
1988-10,7.523,
1988-11,7.735,
1988-12,7.816,
1989-01,8.104,
1989-02,8.299,
1989-03,8.325,
1989-04,8.817,
1989-05,8.791,
1989-06,8.808,
1989-07,9.307,
1989-08,9.674,
1989-09,9.666,
1989-10,9.897,
1989-11,10.254,
1989-12,10.829,
1990-01,11.178,
1990-02,11.314,
1990-03,11.130,
1990-04,11.137,
1990-05,11.227,
1990-06,11.083,
1990-07,11.441,
