"",BBK01.OUL352,BBK01.OUL352_FLAGS
"",Loans to the federal states / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:29,
1999-01,1.766,
1999-02,1.729,
1999-03,1.726,
1999-04,1.631,
1999-05,1.671,
1999-06,1.550,
1999-07,1.580,
1999-08,1.618,
1999-09,1.583,
1999-10,1.630,
1999-11,1.698,
1999-12,1.434,
2000-01,1.398,
2000-02,1.412,
2000-03,1.436,
2000-04,1.281,
2000-05,1.234,
2000-06,1.247,
2000-07,1.314,
2000-08,1.393,
2000-09,1.335,
2000-10,1.339,
2000-11,1.364,
2000-12,1.396,
2001-01,1.356,
2001-02,1.407,
2001-03,1.372,
2001-04,1.305,
2001-05,1.330,
2001-06,1.369,
2001-07,1.362,
2001-08,1.351,
2001-09,1.375,
2001-10,1.342,
2001-11,1.353,
2001-12,1.334,
2002-01,1.323,
2002-02,1.368,
2002-03,1.447,
2002-04,1.696,
2002-05,1.604,
2002-06,1.571,
2002-07,1.562,
2002-08,1.608,
2002-09,1.597,
2002-10,1.746,
2002-11,1.767,
2002-12,1.715,
2003-01,1.684,
2003-02,1.721,
2003-03,1.742,
2003-04,1.817,
2003-05,1.741,
2003-06,1.909,
2003-07,1.931,
2003-08,1.962,
2003-09,2.002,
2003-10,2.096,
2003-11,2.137,
2003-12,2.353,
2004-01,2.110,
2004-02,2.103,
2004-03,1.970,
2004-04,2.001,
2004-05,2.017,
2004-06,2.015,
2004-07,2.018,
2004-08,2.082,
2004-09,2.072,
2004-10,2.087,
2004-11,2.091,
2004-12,2.061,
2005-01,1.935,
2005-02,1.941,
2005-03,1.991,
2005-04,1.949,
2005-05,1.979,
2005-06,1.976,
2005-07,2.103,
2005-08,2.128,
2005-09,2.194,
2005-10,2.255,
2005-11,2.268,
2005-12,2.393,
2006-01,2.392,
2006-02,2.281,
2006-03,2.291,
2006-04,2.286,
2006-05,2.386,
2006-06,2.403,
2006-07,2.390,
2006-08,2.383,
2006-09,2.402,
2006-10,2.501,
2006-11,2.515,
2006-12,2.577,
2007-01,2.523,
2007-02,2.512,
2007-03,2.367,
2007-04,2.278,
2007-05,2.432,
2007-06,2.257,
2007-07,2.281,
2007-08,2.358,
2007-09,2.483,
2007-10,2.478,
2007-11,2.207,
2007-12,2.282,
2008-01,2.013,
2008-02,1.982,
2008-03,2.033,
2008-04,2.045,
2008-05,2.060,
2008-06,2.003,
2008-07,1.948,
2008-08,1.845,
2008-09,1.837,
2008-10,2.189,
2008-11,2.206,
2008-12,2.235,
2009-01,2.147,
2009-02,1.956,
2009-03,1.964,
2009-04,1.967,
2009-05,2.010,
2009-06,1.999,
2009-07,2.014,
2009-08,1.997,
2009-09,2.035,
2009-10,2.041,
2009-11,2.245,
2009-12,2.162,
2010-01,2.155,
2010-02,2.388,
2010-03,2.121,
2010-04,2.323,
2010-05,2.077,
2010-06,2.073,
2010-07,2.426,
2010-08,2.092,
2010-09,2.081,
2010-10,2.081,
2010-11,2.140,
2010-12,2.137,
2011-01,2.168,
2011-02,2.107,
2011-03,2.100,
2011-04,2.117,
2011-05,2.107,
2011-06,2.113,
2011-07,2.126,
2011-08,2.124,
2011-09,2.102,
2011-10,2.069,
2011-11,2.116,
2011-12,2.059,
2012-01,2.035,
2012-02,2.076,
2012-03,2.140,
2012-04,2.115,
2012-05,2.015,
2012-06,2.041,
2012-07,2.036,
2012-08,2.014,
2012-09,2.032,
2012-10,2.018,
2012-11,2.032,
2012-12,2.040,
2013-01,2.009,
2013-02,2.048,
2013-03,2.025,
2013-04,2.024,
2013-05,2.011,
2013-06,1.993,
2013-07,1.997,
2013-08,2.001,
2013-09,2.000,
2013-10,1.999,
2013-11,1.959,
2013-12,1.954,
2014-01,1.927,
2014-02,1.936,
2014-03,1.897,
2014-04,1.872,
2014-05,1.866,
2014-06,1.862,
2014-07,1.858,
2014-08,1.863,
2014-09,1.858,
2014-10,1.765,
2014-11,1.765,
2014-12,1.796,Provisional value
