"",BBK01.QUV796,BBK01.QUV796_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Egypt / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:23,
2001-12,2.343,
2002-01,2.326,
2002-02,2.323,
2002-03,2.325,
2002-04,2.312,
2002-05,2.303,
2002-06,2.265,
2002-07,2.252,
2002-08,2.237,
2002-09,2.195,
2002-10,2.194,
2002-11,2.197,
2002-12,2.194,
2003-01,2.176,
2003-02,2.158,
2003-03,2.166,
2003-04,2.167,
2003-05,2.163,
2003-06,2.156,
2003-07,2.150,
2003-08,2.152,
2003-09,2.149,
2003-10,2.159,
2003-11,2.161,
2003-12,2.147,
2004-01,2.158,
2004-02,2.159,
2004-03,2.159,
2004-04,2.161,
2004-05,2.161,
2004-06,2.153,
2004-07,2.160,
2004-08,2.155,
2004-09,2.155,
2004-10,2.159,
2004-11,2.156,
2004-12,2.145,
2005-01,2.148,
2005-02,2.147,
2005-03,2.151,
2005-04,2.151,
2005-05,2.146,
2005-06,2.136,
2005-07,2.137,
2005-08,2.145,
2005-09,2.164,
2005-10,2.168,
2005-11,2.174,
2005-12,2.176,
2006-01,2.177,
2006-02,2.183,
2006-03,2.180,
2006-04,2.185,
2006-05,2.222,
2006-06,2.247,
2006-07,2.263,
2006-08,2.249,
2006-09,2.245,
2006-10,2.243,
2006-11,2.275,
2006-12,2.267,
2007-01,2.273,
2007-02,2.267,
2007-03,2.265,
2007-04,2.271,
2007-05,2.279,
2007-06,2.274,
2007-07,2.287,
2007-08,2.309,
2007-09,2.315,
2007-10,2.318,
2007-11,2.323,
2007-12,2.321,
2008-01,2.311,
2008-02,2.303,
2008-03,2.333,
2008-04,2.318,
2008-05,2.331,
2008-06,2.331,
2008-07,2.334,
2008-08,2.356,
2008-09,2.372,
2008-10,2.377,
2008-11,2.380,
2008-12,2.354,
2009-01,2.378,
2009-02,2.385,
2009-03,2.377,
2009-04,2.383,
2009-05,2.382,
2009-06,2.368,
2009-07,2.373,
2009-08,0.304,
2009-09,0.299,
2009-10,0.296,
2009-11,0.290,
2009-12,0.297,
2010-01,0.309,
2010-02,0.316,
2010-03,0.299,
2010-04,0.313,
2010-05,0.330,
2010-06,0.338,
2010-07,0.319,
2010-08,0.321,
2010-09,0.303,
2010-10,0.297,
2010-11,0.310,
2010-12,0.311,
2011-01,0.306,
2011-02,0.305,
2011-03,0.302,
2011-04,0.292,
2011-05,0.286,
2011-06,0.285,
2011-07,0.293,
2011-08,0.289,
2011-09,0.305,
2011-10,0.314,
2011-11,0.317,
2011-12,0.359,
2012-01,0.346,
2012-02,0.344,
2012-03,0.341,
2012-04,0.342,
2012-05,0.362,
2012-06,0.341,
2012-07,0.347,
2012-08,0.344,
2012-09,0.340,
2012-10,0.308,
2012-11,0.307,
2012-12,0.292,
2013-01,0.288,
2013-02,0.297,
2013-03,0.303,
2013-04,0.302,
2013-05,0.281,
2013-06,0.251,
2013-07,0.250,
2013-08,0.278,
2013-09,0.275,
2013-10,0.282,
2013-11,0.280,
2013-12,0.278,
2014-01,0.279,
2014-02,0.287,
2014-03,0.311,
2014-04,0.312,
2014-05,0.316,
2014-06,0.289,
2014-07,0.311,
2014-08,0.319,
2014-09,0.324,
2014-10,0.330,
2014-11,0.335,
2014-12,0.347,
