"",BBK01.QX5940,BBK01.QX5940_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Liechtenstein / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:59,
1995-01,0.004,
1995-02,0.203,
1995-03,0.584,
1995-04,0.542,
1995-05,0.587,
1995-06,0.571,
1995-07,0.605,
1995-08,0.733,
1995-09,0.601,
1995-10,0.606,
1995-11,0.618,
1995-12,0.613,
1996-01,0.617,
1996-02,0.761,
1996-03,0.719,
1996-04,0.825,
1996-05,0.694,
1996-06,0.748,
1996-07,0.813,
1996-08,0.768,
1996-09,0.678,
1996-10,0.700,
1996-11,0.651,
1996-12,0.763,
1997-01,0.858,
1997-02,0.673,
1997-03,0.967,
1997-04,1.000,
1997-05,0.886,
1997-06,0.938,
1997-07,0.914,
1997-08,0.961,
1997-09,0.941,
1997-10,1.056,
1997-11,0.876,
1997-12,0.921,
1998-01,1.184,
1998-02,1.246,
1998-03,1.304,
1998-04,1.246,
1998-05,1.119,
1998-06,1.138,
1998-07,1.214,
1998-08,1.198,
1998-09,1.188,
1998-10,1.172,
1998-11,1.386,
1998-12,1.756,
1999-01,2.067,
1999-02,1.969,
1999-03,1.644,
1999-04,1.944,
1999-05,2.318,
1999-06,2.269,
1999-07,2.275,
1999-08,2.147,
1999-09,2.411,
1999-10,2.222,
1999-11,1.976,
1999-12,2.333,
2000-01,2.484,
2000-02,2.494,
2000-03,2.642,
2000-04,3.202,
2000-05,2.679,
2000-06,3.075,
2000-07,3.023,
2000-08,2.996,
2000-09,3.106,
2000-10,3.552,
2000-11,4.123,
2000-12,3.629,
2001-01,3.651,
2001-02,3.724,
2001-03,3.792,
2001-04,3.699,
2001-05,4.196,
2001-06,3.748,
2001-07,3.907,
2001-08,3.898,
2001-09,3.826,
2001-10,4.201,
2001-11,3.730,
2001-12,3.531,
2002-01,3.596,
2002-02,3.553,
2002-03,3.700,
2002-04,3.581,
2002-05,3.161,
2002-06,2.922,
2002-07,3.205,
2002-08,3.235,
2002-09,2.997,
2002-10,3.104,
2002-11,3.151,
2002-12,2.518,
2003-01,2.540,
2003-02,2.411,
2003-03,2.440,
2003-04,2.856,
2003-05,2.369,
2003-06,2.323,
2003-07,2.534,
2003-08,2.536,
2003-09,2.495,
2003-10,2.400,
2003-11,2.214,
2003-12,2.354,
2004-01,2.299,
2004-02,2.231,
2004-03,2.354,
2004-04,2.194,
2004-05,2.257,
2004-06,2.283,
2004-07,2.056,
2004-08,2.032,
2004-09,1.838,
2004-10,1.892,
2004-11,1.774,
2004-12,1.843,
2005-01,1.864,
2005-02,1.836,
2005-03,2.011,
2005-04,1.798,
2005-05,1.868,
2005-06,1.891,
2005-07,1.804,
2005-08,2.008,
2005-09,2.500,
2005-10,2.694,
2005-11,2.688,
2005-12,2.515,
2006-01,2.385,
2006-02,2.507,
2006-03,2.366,
2006-04,2.447,
2006-05,2.662,
2006-06,2.759,
2006-07,2.621,
2006-08,2.789,
2006-09,2.566,
2006-10,2.482,
2006-11,2.529,
2006-12,2.657,
2007-01,2.452,
2007-02,2.440,
2007-03,2.526,
2007-04,2.633,
2007-05,2.760,
2007-06,2.789,
2007-07,2.731,
2007-08,2.808,
2007-09,2.879,
2007-10,2.849,
2007-11,3.275,
2007-12,4.095,
2008-01,3.260,
2008-02,3.238,
2008-03,2.851,
2008-04,2.410,
2008-05,2.268,
2008-06,2.436,
2008-07,2.623,
2008-08,2.647,
2008-09,3.052,
2008-10,2.256,
2008-11,2.819,
2008-12,2.541,
2009-01,3.931,
2009-02,2.868,
2009-03,2.617,
2009-04,2.946,
2009-05,2.818,
2009-06,2.652,
2009-07,2.447,
2009-08,2.813,
2009-09,2.842,
2009-10,2.734,
2009-11,2.302,
2009-12,2.814,
2010-01,2.160,
2010-02,2.292,
2010-03,2.329,
2010-04,2.266,
2010-05,2.047,
2010-06,1.999,
2010-07,1.880,
2010-08,2.121,
2010-09,1.621,
2010-10,2.258,
2010-11,2.243,
2010-12,2.237,
2011-01,2.212,
2011-02,2.500,
2011-03,1.823,
2011-04,1.855,
2011-05,1.811,
2011-06,1.943,
2011-07,2.430,
2011-08,2.105,
2011-09,1.693,
2011-10,2.610,
2011-11,2.758,
2011-12,2.611,
2012-01,1.888,
2012-02,2.043,
2012-03,1.941,
2012-04,2.312,
2012-05,1.770,
2012-06,1.444,
2012-07,1.553,
2012-08,1.771,
2012-09,1.664,
2012-10,1.764,
2012-11,1.849,
2012-12,1.641,
2013-01,1.785,
2013-02,1.949,
2013-03,1.956,
2013-04,1.629,
2013-05,2.160,
2013-06,2.084,
2013-07,2.132,
2013-08,2.126,
2013-09,1.992,
2013-10,1.572,
2013-11,1.533,
2013-12,1.630,
2014-01,1.386,
2014-02,1.482,
2014-03,1.564,
2014-04,1.252,
2014-05,1.684,
2014-06,1.544,
2014-07,1.202,
2014-08,1.315,
2014-09,1.518,
2014-10,1.699,
2014-11,1.481,
2014-12,1.402,
