"",BBEX3.A.USD.GBP.CA.AC.A04,BBEX3.A.USD.GBP.CA.AC.A04_FLAGS
"",Exchange rates (closing) for the pound sterling in the United States / GBP 1 = USD ... (middle),
unit,USD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:14,
1983,1.51550,
1984,1.33804,
1985,1.30010,
1986,1.46820,
1987,1.64110,
1988,1.78140,
1989,1.63880,
1990,1.78643,
1991,1.76852,
1992,1.76540,
1993,1.50250,
1994,1.53255,
1995,1.57915,
1996,1.56155,
1997,1.63900,
1998,1.65786,
1999,1.61771,
2000,1.51601,
2001,1.44035,
2002,1.50306,
2003,1.63458,
2004,1.83343,
2005,1.81990,
2006,1.84245,
2007,2.00216,
2008,1.85571,
2009,1.56683,
2010,1.54597,
2011,1.60385,
2012,1.58509,
2013,1.56389,
2014,1.64795,
"","General: From 1980 to 1982, we only have data on selling rates; see BBEX2:A:USD:GBP:CA:AB:A04.",
"",Source: Thomson Reuters (until 16 April 2008 Reuters),
"",Methodology: Calculated on the basis of daily buying and selling rates.,
