"",BBK01.QUW864,BBK01.QUW864_FLAGS
"",Foreign subsidiaries in euro-area member states: Long-term loans and advances to foreign non-banks / Outside the country of domicile of the susidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:01,
2001-12,57.114,
2002-01,57.324,
2002-02,57.330,
2002-03,56.430,
2002-04,42.462,
2002-05,41.808,
2002-06,40.151,
2002-07,40.360,
2002-08,40.330,
2002-09,40.307,
2002-10,40.053,
2002-11,40.299,
2002-12,39.115,
2003-01,37.739,
2003-02,37.975,
2003-03,36.759,
2003-04,35.757,
2003-05,34.565,
2003-06,34.756,
2003-07,34.569,
2003-08,35.209,
2003-09,34.935,
2003-10,34.253,
2003-11,32.904,
2003-12,32.944,
2004-01,32.615,
2004-02,31.575,
2004-03,31.627,
2004-04,31.882,
2004-05,31.741,
2004-06,31.467,
2004-07,31.619,
2004-08,31.453,
2004-09,31.509,
2004-10,31.187,
2004-11,30.575,
2004-12,29.920,
2005-01,30.028,
2005-02,30.558,
2005-03,29.586,
2005-04,29.542,
2005-05,31.567,
2005-06,32.215,
2005-07,32.453,
2005-08,32.151,
2005-09,32.540,
2005-10,32.620,
2005-11,33.248,
2005-12,34.105,
2006-01,34.256,
2006-02,34.922,
2006-03,36.904,
2006-04,34.568,
2006-05,35.040,
2006-06,35.415,
2006-07,36.587,
2006-08,35.493,
2006-09,36.280,
2006-10,36.988,
2006-11,37.268,
2006-12,40.158,
2007-01,29.422,
2007-02,29.196,
2007-03,28.902,
2007-04,28.881,
2007-05,28.994,
2007-06,30.471,
2007-07,30.933,
2007-08,32.243,
2007-09,33.052,
2007-10,33.116,
2007-11,31.490,
2007-12,36.368,
2008-01,36.486,
2008-02,36.200,
2008-03,34.801,
2008-04,35.450,
2008-05,36.072,
2008-06,36.623,
2008-07,37.302,
2008-08,38.020,
2008-09,39.367,
2008-10,39.164,
2008-11,41.082,
2008-12,38.475,
2009-01,39.054,
2009-02,39.249,
2009-03,38.097,
2009-04,37.782,
2009-05,36.836,
2009-06,36.632,
2009-07,35.521,
2009-08,34.738,
2009-09,33.116,
2009-10,32.898,
2009-11,31.850,
2009-12,21.071,
2010-01,21.010,
2010-02,20.925,
2010-03,20.139,
2010-04,20.265,
2010-05,19.620,
2010-06,20.200,
2010-07,19.332,
2010-08,19.918,
2010-09,19.673,
2010-10,19.322,
2010-11,19.764,
2010-12,19.467,
2011-01,18.798,
2011-02,18.024,
2011-03,17.417,
2011-04,17.180,
2011-05,17.476,
2011-06,17.250,
2011-07,17.338,
2011-08,16.770,
2011-09,16.785,
2011-10,16.307,
2011-11,16.113,
2011-12,14.903,
2012-01,14.632,
2012-02,14.253,
2012-03,14.171,
2012-04,15.103,
2012-05,15.456,
2012-06,15.300,
2012-07,15.124,
2012-08,14.869,
2012-09,14.816,
2012-10,14.278,
2012-11,14.071,
2012-12,13.606,
2013-01,13.272,
2013-02,13.160,
2013-03,13.261,
2013-04,13.267,
2013-05,13.278,
2013-06,13.064,
2013-07,12.398,
2013-08,12.500,
2013-09,12.505,
2013-10,12.398,
2013-11,12.544,
2013-12,12.931,
2014-01,13.900,
2014-02,13.793,
2014-03,12.994,
2014-04,13.062,
2014-05,12.602,
2014-06,12.329,
2014-07,10.954,
2014-08,10.933,
2014-09,10.639,
2014-10,11.244,
2014-11,10.934,
