"",BBEX3.A.SZL.EUR.CA.AB.A04,BBEX3.A.SZL.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Swaziland / EUR 1 = SZL ... (selling),
unit,SZL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:43,
1999,6.49337,
2000,6.41694,
2001,7.79444,
2002,9.83023,
2003,8.43312,
2004,7.95750,
2005,7.90562,
2006,8.63643,
2007,9.70675,
2008,12.10772,
2009,11.53038,
2010,9.70568,
2011,10.20037,
2012,10.61358,
2013,13.05073,
2014,14.33873,
"","Source: Central Bank of Swaziland, Mbabane",
"",Methodology: Calculated on the basis of month-end rates.,
