"",BBK01.RU5728,BBK01.RU5728_FLAGS
1993-08,0.594,
1993-09,0.612,
1993-10,0.597,
1993-11,0.648,
1993-12,0.681,
1994-01,0.655,
1994-02,0.610,
1994-03,0.609,
1994-04,0.652,
1994-05,0.635,
1994-06,0.633,
1994-07,0.582,
1994-08,0.554,
1994-09,0.541,
1994-10,0.617,
1994-11,0.580,
1994-12,0.716,
1995-01,0.718,
1995-02,0.698,
1995-03,0.636,
1995-04,0.632,
1995-05,0.656,
1995-06,0.656,
1995-07,0.645,
1995-08,0.626,
1995-09,0.604,
1995-10,0.647,
1995-11,0.599,
1995-12,0.832,
1996-01,0.751,
1996-02,0.727,
1996-03,0.700,
1996-04,0.748,
1996-05,0.739,
1996-06,0.743,
1996-07,0.854,
1996-08,0.707,
1996-09,0.706,
1996-10,0.671,
1996-11,0.757,
1996-12,0.994,
1997-01,0.873,
1997-02,0.912,
1997-03,1.090,
1997-04,0.955,
1997-05,1.396,
1997-06,1.614,
1997-07,1.577,
1997-08,1.221,
1997-09,1.410,
1997-10,1.493,
1997-11,1.463,
1997-12,1.656,
1998-01,1.665,
1998-02,2.317,
1998-03,2.520,
1998-04,2.610,
1998-05,2.357,
1998-06,2.185,
1998-07,1.946,
1998-08,2.698,
1998-09,1.896,
1998-10,1.761,
1998-11,1.271,
1998-12,1.153,
1999-01,1.662,
1999-02,1.569,
1999-03,1.432,
1999-04,1.529,
1999-05,1.729,
1999-06,1.364,
1999-07,1.565,
1999-08,1.891,
1999-09,1.777,
1999-10,1.919,
1999-11,2.044,
1999-12,2.179,
2000-01,2.284,
2000-02,2.160,
2000-03,2.119,
2000-04,2.457,
2000-05,2.634,
2000-06,2.426,
2000-07,2.451,
2000-08,2.572,
2000-09,2.541,
2000-10,2.868,
2000-11,2.514,
2000-12,3.343,
2001-01,2.781,
2001-02,3.217,
2001-03,3.773,
2001-04,3.774,
2001-05,3.168,
2001-06,3.175,
2001-07,3.311,
2001-08,3.089,
2001-09,3.377,
2001-10,2.988,
2001-11,3.173,
2001-12,3.185,
2002-01,3.528,
2002-02,3.782,
2002-03,3.460,
2002-04,3.991,
2002-05,4.082,
2002-06,3.977,
2002-07,4.132,
2002-08,3.819,
2002-09,3.011,
2002-10,2.537,
2002-11,2.069,
2002-12,2.254,
2003-01,1.869,
2003-02,1.872,
2003-03,2.067,
2003-04,1.764,
2003-05,2.589,
2003-06,2.271,
2003-07,2.040,
2003-08,1.536,
2003-09,1.673,
2003-10,1.677,
2003-11,1.988,
2003-12,1.298,
2004-01,1.196,
2004-02,1.563,
2004-03,1.986,
2004-04,2.206,
2004-05,2.177,
2004-06,2.053,
2004-07,2.303,
2004-08,2.013,
2004-09,2.143,
2004-10,2.335,
2004-11,2.586,
2004-12,2.231,
2005-01,2.839,
2005-02,3.115,
2005-03,2.672,
2005-04,3.030,
2005-05,3.790,
2005-06,2.934,
2005-07,3.681,
2005-08,3.466,
2005-09,3.693,
2005-10,3.641,
2005-11,3.490,
2005-12,3.356,
2006-01,3.081,
2006-02,3.552,
2006-03,2.904,
2006-04,3.076,
2006-05,2.993,
2006-06,2.876,
2006-07,2.821,
2006-08,2.630,
2006-09,2.867,
2006-10,3.776,
2006-11,3.482,
2006-12,3.247,
2007-01,3.914,
2007-02,3.452,
2007-03,3.395,
2007-04,3.696,
2007-05,3.345,
2007-06,3.088,
2007-07,3.132,
2007-08,2.648,
2007-09,2.414,
2007-10,2.973,
2007-11,2.855,
2007-12,2.465,
2008-01,2.052,
2008-02,2.377,
2008-03,1.880,
2008-04,2.068,
2008-05,1.968,
2008-06,1.744,
2008-07,1.931,
2008-08,1.567,
2008-09,1.619,
2008-10,1.530,
2008-11,1.157,
2008-12,1.287,
2009-01,1.212,
2009-02,0.855,
2009-03,0.836,
2009-04,0.849,
2009-05,0.808,
2009-06,1.008,
2009-07,1.038,
2009-08,1.391,
2009-09,0.966,
2009-10,1.557,
2009-11,0.828,
2009-12,1.458,
2010-01,1.483,
2010-02,2.522,
2010-03,1.696,
2010-04,1.257,
2010-05,1.347,
2010-06,1.425,
2010-07,1.500,
2010-08,2.890,
2010-09,2.526,
2010-10,3.345,
2010-11,3.561,
2010-12,3.644,
2011-01,1.831,
2011-02,4.495,
2011-03,2.916,
2011-04,1.652,
2011-05,1.809,
2011-06,1.773,
2011-07,1.134,
2011-08,1.118,
2011-09,1.416,
2011-10,1.515,
2011-11,1.232,
2011-12,2.048,
2012-01,1.056,
2012-02,1.662,
2012-03,0.978,
2012-04,1.041,
2012-05,1.410,
2012-06,1.283,
2012-07,1.400,
2012-08,1.236,
2012-09,2.389,
2012-10,2.852,
2012-11,3.758,
2012-12,1.572,
2013-01,2.780,
2013-02,1.856,
2013-03,1.602,
2013-04,1.573,
2013-05,1.593,
2013-06,1.839,
2013-07,1.344,
2013-08,1.237,
2013-09,2.511,
2013-10,1.956,
2013-11,1.796,
2013-12,1.707,
2014-01,1.750,
2014-02,1.593,
2014-03,1.536,
2014-04,1.695,
2014-05,1.692,
2014-06,2.071,
2014-07,1.475,
2014-08,2.062,
2014-09,1.907,
2014-10,2.195,
2014-11,2.284,
2014-12,1.415,
