"",BBK01.OUC375,BBK01.OUC375_FLAGS
"",Lending to the foreign general government / Total / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:36,
1999-01,19.104,
1999-02,12.886,
1999-03,14.134,
1999-04,16.996,
1999-05,18.130,
1999-06,14.786,
1999-07,15.283,
1999-08,16.427,
1999-09,20.801,
1999-10,22.523,
1999-11,21.734,
1999-12,23.242,
2000-01,24.831,
2000-02,25.866,
2000-03,27.540,
2000-04,28.114,
2000-05,28.246,
2000-06,25.879,
2000-07,24.579,
2000-08,23.949,
2000-09,26.815,
2000-10,25.253,
2000-11,23.729,
2000-12,22.333,
2001-01,23.004,
2001-02,25.378,
2001-03,22.292,
2001-04,23.371,
2001-05,26.098,
2001-06,22.252,
2001-07,20.573,
2001-08,24.598,
2001-09,20.052,
2001-10,20.055,
2001-11,17.737,
2001-12,19.823,
2002-01,19.081,
2002-02,20.590,
2002-03,23.025,
2002-04,21.573,
2002-05,22.976,
2002-06,23.807,
2002-07,21.968,
2002-08,23.802,
2002-09,27.337,
2002-10,22.978,
2002-11,25.098,
2002-12,20.243,
2003-01,22.970,
2003-02,20.831,
2003-03,15.120,
2003-04,14.048,
2003-05,13.575,
2003-06,14.196,
2003-07,10.575,
2003-08,4.338,
2003-09,11.457,
2003-10,12.987,
2003-11,12.235,
2003-12,10.694,
2004-01,11.087,
2004-02,14.426,
2004-03,16.874,
2004-04,14.837,
2004-05,16.149,
2004-06,15.541,
2004-07,19.762,
2004-08,21.222,
2004-09,19.373,
2004-10,24.892,
2004-11,22.075,
2004-12,32.858,
2005-01,37.166,
2005-02,37.067,
2005-03,37.650,
2005-04,48.712,
2005-05,42.614,
2005-06,35.726,
2005-07,29.858,
2005-08,31.734,
2005-09,29.243,
2005-10,30.412,
2005-11,35.158,
2005-12,34.822,
2006-01,38.132,
2006-02,35.317,
2006-03,37.153,
2006-04,36.944,
2006-05,37.125,
2006-06,34.779,
2006-07,35.975,
2006-08,34.677,
2006-09,33.522,
2006-10,33.176,
2006-11,30.889,
2006-12,27.781,
2007-01,32.057,
2007-02,31.219,
2007-03,33.038,
2007-04,30.437,
2007-05,35.552,
2007-06,32.940,
2007-07,29.106,
2007-08,25.716,
2007-09,20.304,
2007-10,21.537,
2007-11,20.227,
2007-12,21.526,
2008-01,27.834,
2008-02,28.667,
2008-03,28.354,
2008-04,27.541,
2008-05,25.679,
2008-06,29.271,
2008-07,27.183,
2008-08,24.661,
2008-09,22.496,
2008-10,23.442,
2008-11,22.460,
2008-12,20.658,
2009-01,21.507,
2009-02,22.891,
2009-03,22.975,
2009-04,21.730,
2009-05,22.809,
2009-06,20.724,
2009-07,23.049,
2009-08,20.794,
2009-09,21.221,
2009-10,23.432,
2009-11,22.979,
2009-12,20.970,
2010-01,23.395,
2010-02,25.373,
2010-03,22.128,
2010-04,21.244,
2010-05,20.089,
2010-06,20.384,
2010-07,23.138,
2010-08,21.716,
2010-09,24.397,
2010-10,30.641,
2010-11,25.280,
2010-12,21.387,
2011-01,26.691,
2011-02,25.456,
2011-03,22.686,
2011-04,23.608,
2011-05,24.799,
2011-06,23.918,
2011-07,26.551,
2011-08,27.526,
2011-09,25.655,
2011-10,27.039,
2011-11,18.685,
2011-12,15.507,
2012-01,16.594,
2012-02,16.010,
2012-03,19.112,
2012-04,16.214,
2012-05,16.496,
2012-06,16.181,
2012-07,14.583,
2012-08,14.513,
2012-09,15.555,
2012-10,17.299,
2012-11,15.070,
2012-12,17.149,
2013-01,19.227,
2013-02,15.998,
2013-03,14.408,
2013-04,14.957,
2013-05,18.174,
2013-06,17.126,
2013-07,18.753,
2013-08,20.282,
2013-09,15.920,
2013-10,16.561,
2013-11,17.668,
2013-12,15.224,
2014-01,15.655,
2014-02,17.374,
2014-03,17.569,
2014-04,18.655,
2014-05,16.795,
2014-06,15.899,
2014-07,18.322,
2014-08,17.759,
2014-09,21.071,
2014-10,22.238,
2014-11,24.011,
2014-12,22.690,Provisional value
