"",BBK01.OUG035,BBK01.OUG035_FLAGS
"",Sight deposits of foreign non-banks / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:12,
1958-12,0.007,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.007,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.008,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.008,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.007,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.011,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.009,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.008,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.008,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.012,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.010,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.010,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.013,
1965-01,0.010,
1965-02,0.016,
1965-03,0.009,
1965-04,0.009,
1965-05,0.009,
1965-06,0.010,
1965-07,0.010,
1965-08,0.009,
1965-09,0.009,
1965-10,0.010,
1965-11,0.010,
1965-12,0.010,
1966-01,0.010,
1966-02,0.010,
1966-03,0.010,
1966-04,0.009,
1966-05,0.010,
1966-06,0.009,
1966-07,0.009,
1966-08,0.010,
1966-09,0.010,
1966-10,0.009,
1966-11,0.009,
1966-12,0.012,
1967-01,0.009,
1967-02,0.009,
1967-03,0.010,
1967-04,0.010,
1967-05,0.011,
1967-06,0.011,
1967-07,0.013,
1967-08,0.009,
1967-09,0.009,
1967-10,0.014,
1967-11,0.009,
1967-12,0.012,
1968-01,0.013,
1968-02,0.011,
1968-03,0.011,
1968-04,0.011,
1968-05,0.012,
1968-06,0.012,
1968-07,0.012,
1968-08,0.011,
1968-09,0.012,
1968-10,0.013,
1968-11,0.012,
1968-12,0.012,
1969-01,0.011,
1969-02,0.012,
1969-03,0.011,
1969-04,0.011,
1969-05,0.013,
1969-06,0.016,
1969-07,0.011,
1969-08,0.011,
1969-09,0.012,
1969-10,0.012,
1969-11,0.013,
1969-12,0.014,
1970-01,0.013,
1970-02,0.013,
1970-03,0.015,
1970-04,0.011,
1970-05,0.013,
1970-06,0.013,
1970-07,0.014,
1970-08,0.014,
1970-09,0.015,
1970-10,0.014,
1970-11,0.028,
1970-12,0.017,
1971-01,0.027,
1971-02,0.026,
1971-03,0.016,
1971-04,0.021,
1971-05,0.021,
1971-06,0.018,
1971-07,0.026,
1971-08,0.020,
1971-09,0.021,
1971-10,0.018,
1971-11,0.021,
1971-12,0.016,
1972-01,0.029,
1972-02,0.031,
1972-03,0.019,
1972-04,0.020,
1972-05,0.029,
1972-06,0.027,
1972-07,0.032,
1972-08,0.025,
1972-09,0.022,
1972-10,0.020,
1972-11,0.024,
1972-12,0.021,
1973-01,0.040,
1973-02,0.035,
1973-03,0.026,
1973-04,0.024,
1973-05,0.031,
1973-06,0.022,
1973-07,0.032,
1973-08,0.026,
1973-09,0.030,
1973-10,0.029,
1973-11,0.035,
1973-12,0.024,
1974-01,0.060,
1974-02,0.043,
1974-03,0.059,
1974-04,0.027,
1974-05,0.032,
1974-06,0.030,
1974-07,0.032,
1974-08,0.029,
1974-09,0.025,
1974-10,0.028,
1974-11,0.035,
1974-12,0.027,
1975-01,0.043,
1975-02,0.063,
1975-03,0.032,
1975-04,0.035,
1975-05,0.042,
1975-06,0.035,
1975-07,0.041,
1975-08,0.032,
1975-09,0.048,
1975-10,0.038,
1975-11,0.055,
1975-12,0.043,
1976-01,0.084,
1976-02,0.068,
1976-03,0.047,
1976-04,0.039,
1976-05,0.049,
1976-06,0.050,
1976-07,0.051,
1976-08,0.046,
1976-09,0.040,
1976-10,0.053,
1976-11,0.057,
1976-12,0.047,
1977-01,0.067,
1977-02,0.075,
1977-03,0.056,
1977-04,0.046,
1977-05,0.061,
1977-06,0.056,
1977-07,0.056,
1977-08,0.053,
1977-09,0.048,
1977-10,0.049,
1977-11,0.084,
1977-12,0.055,
1978-01,0.086,
1978-02,0.088,
1978-03,0.083,
1978-04,0.058,
1978-05,0.082,
1978-06,0.073,
1978-07,0.072,
1978-08,0.081,
1978-09,0.059,
1978-10,0.081,
1978-11,0.082,
1978-12,0.049,
1979-01,0.098,
1979-02,0.139,
1979-03,0.119,
1979-04,0.075,
1979-05,0.121,
1979-06,0.080,
1979-07,0.096,
1979-08,0.076,
1979-09,0.090,
