"",BBK01.OUA006,BBK01.OUA006_FLAGS
"",Cash in hand and credit balances with central banks / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:13:02,
1948-12,0.876,
1949-01,0.891,
1949-02,0.880,
1949-03,0.967,
1949-04,0.998,
1949-05,0.959,
1949-06,0.819,
1949-07,0.728,
1949-08,0.777,
1949-09,0.718,
1949-10,0.786,
1949-11,0.715,
1949-12,0.842,
1950-01,0.879,
1950-02,0.772,
1950-03,0.689,
1950-04,0.768,
1950-05,0.897,
1950-06,0.692,
1950-07,0.728,
1950-08,0.706,
1950-09,0.733,
1950-10,0.880,
1950-11,0.909,
1950-12,1.111,
1951-01,0.861,
1951-02,1.057,
1951-03,1.060,
1951-04,0.979,
1951-05,1.077,
1951-06,1.094,
1951-07,1.137,
1951-08,1.120,
1951-09,1.144,
1951-10,1.173,
1951-11,1.211,
1951-12,1.641,
1952-01,1.257,
1952-02,1.230,
1952-03,1.311,
1952-04,1.318,
1952-05,1.125,
1952-06,1.299,
1952-07,1.276,
1952-08,1.273,
1952-09,1.180,
1952-10,1.083,
1952-11,1.190,
1952-12,1.831,
1953-01,1.229,
1953-02,1.189,
1953-03,1.232,
1953-04,1.254,
1953-05,1.374,
1953-06,1.419,
1953-07,1.397,
1953-08,1.511,
1953-09,1.500,
1953-10,1.430,
1953-11,1.461,
1953-12,2.002,
1954-01,1.387,
1954-02,1.490,
1954-03,1.529,
1954-04,1.510,
1954-05,1.602,
1954-06,1.681,
1954-07,1.600,
1954-08,1.762,
1954-09,1.508,
1954-10,1.596,
1954-11,1.638,
1954-12,2.394,
1955-01,1.577,
1955-02,1.700,
1955-03,1.756,
1955-04,1.743,
1955-05,1.731,
1955-06,1.889,
1955-07,1.908,
1955-08,1.870,
1955-09,1.931,
1955-10,2.096,
1955-11,2.057,
1955-12,2.655,
1956-01,2.105,
1956-02,2.104,
1956-03,2.091,
1956-04,2.236,
1956-05,2.127,
1956-06,2.213,
1956-07,2.330,
1956-08,2.180,
1956-09,2.334,
1956-10,2.292,
1956-11,2.204,
1956-12,3.275,
1957-01,2.239,
1957-02,2.288,
1957-03,2.449,
1957-04,2.561,
1957-05,2.707,
1957-06,3.130,
1957-07,3.033,
1957-08,2.891,
1957-09,3.278,
1957-10,3.205,
1957-11,3.249,
1957-12,4.372,
1958-01,3.216,
1958-02,3.155,
1958-03,3.399,
1958-04,3.494,
1958-05,3.383,
1958-06,3.616,
1958-07,3.611,
1958-08,3.775,
1958-09,3.538,
1958-10,3.459,
1958-11,3.947,
1958-12,5.014,
1959-01,3.677,
1959-02,3.759,
1959-03,3.968,
1959-04,3.656,
1959-05,4.090,
1959-06,3.998,
1959-07,3.853,
1959-08,3.839,
1959-09,3.853,
1959-10,3.651,
1959-11,4.515,
1959-12,5.631,
1960-01,4.683,
1960-02,5.129,
1960-03,5.559,
1960-04,5.543,
1960-05,6.159,
1960-06,6.283,
1960-07,6.495,
1960-08,6.639,
1960-09,6.626,
1960-10,6.923,
1960-11,6.889,
1960-12,7.483,
1961-01,6.956,
1961-02,6.397,
1961-03,5.952,
1961-04,5.731,
1961-05,6.486,
1961-06,5.636,
1961-07,5.471,
1961-08,5.600,
1961-09,5.405,
1961-10,5.004,
1961-11,5.443,
1961-12,7.093,
1962-01,4.966,
1962-02,4.975,
1962-03,5.201,
1962-04,5.282,
1962-05,5.370,
1962-06,5.285,
1962-07,5.663,
1962-08,5.441,
1962-09,5.510,
1962-10,5.224,
1962-11,5.535,
1962-12,7.608,
1963-01,5.371,
1963-02,5.285,
1963-03,5.665,
1963-04,5.474,
1963-05,6.034,
1963-06,6.051,
1963-07,5.986,
1963-08,6.208,
1963-09,6.144,
1963-10,5.772,
1963-11,6.185,
1963-12,8.469,
1964-01,6.041,
1964-02,6.468,
1964-03,6.657,
1964-04,6.374,
1964-05,6.494,
1964-06,6.498,
1964-07,6.912,
1964-08,7.555,
1964-09,7.218,
1964-10,7.504,
1964-11,7.394,
1964-12,9.044,
1965-01,7.703,
1965-02,7.749,
1965-03,7.532,
1965-04,7.592,
1965-05,7.881,
1965-06,8.059,
1965-07,8.428,
1965-08,8.139,
1965-09,8.277,
1965-10,8.394,
1965-11,8.573,
1965-12,9.856,
1966-01,8.918,
1966-02,8.423,
1966-03,8.498,
1966-04,8.408,
1966-05,9.193,
1966-06,8.736,
1966-07,9.102,
1966-08,9.320,
1966-09,9.009,
1966-10,9.210,
1966-11,8.789,
1966-12,10.806,
1967-01,8.939,
1967-02,8.635,
1967-03,7.823,
1967-04,8.142,
1967-05,7.566,
1967-06,8.594,
1967-07,7.289,
1967-08,6.958,
1967-09,7.139,
1967-10,7.370,
1967-11,7.320,
1967-12,9.633,
1968-01,7.858,
1968-02,7.699,
1968-03,7.381,
1968-04,8.195,
1968-05,8.299,
1968-06,8.333,
1968-07,8.213,
1968-08,9.092,
1968-09,7.930,
1968-10,8.847,
1968-11,10.962,
1968-12,11.213,
1969-01,8.953,
1969-02,7.897,
1969-03,8.674,
1969-04,8.627,
1969-05,11.882,
1969-06,10.133,
1969-07,10.582,
1969-08,11.813,
1969-09,11.453,
1969-10,11.159,
1969-11,10.114,
1969-12,11.144,
1970-01,10.727,
1970-02,10.236,
1970-03,10.538,
1970-04,10.753,
1970-05,11.059,
1970-06,12.051,
1970-07,13.495,
1970-08,13.504,
1970-09,14.035,
1970-10,13.190,
1970-11,15.716,
1970-12,15.973,
1971-01,16.135,
1971-02,15.202,
1971-03,15.260,
1971-04,14.518,
1971-05,15.781,
1971-06,18.428,
1971-07,19.450,
1971-08,19.504,
1971-09,18.456,
1971-10,18.825,
1971-11,17.691,
1971-12,19.849,
1972-01,16.501,
1972-02,17.321,
1972-03,15.930,
1972-04,16.432,
1972-05,18.414,
1972-06,20.075,
1972-07,21.952,
1972-08,26.346,
