"",BBK01.EU8146,BBK01.EU8146_FLAGS
"",External position of the Bundesbank since the beginning of EMU / External liabilities / total,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:37,
1998-12,8169.429,comment
1999-01,15494.130,
1999-02,15105.957,
1999-03,7197.368,
1999-04,7510.027,
1999-05,7010.340,
1999-06,6714.262,
1999-07,6023.755,
1999-08,11618.532,
1999-09,6190.784,
1999-10,6182.765,
1999-11,11598.761,
1999-12,6178.683,
2000-01,11398.148,
2000-02,12218.216,
2000-03,13482.299,
2000-04,10460.808,
2000-05,7828.210,
2000-06,8046.555,
2000-07,6624.203,
2000-08,7927.156,
2000-09,10141.257,
2000-10,18045.745,
2000-11,6652.422,
2000-12,6592.299,
2001-01,6683.321,
2001-02,6705.419,
2001-03,6769.636,
2001-04,6685.131,
2001-05,6815.832,
2001-06,6840.075,
2001-07,7004.909,
2001-08,6859.734,
2001-09,8658.057,
2001-10,10782.753,
2001-11,11092.844,
2001-12,8751.823,
2002-01,10455.232,
2002-02,10354.111,
2002-03,10077.022,
2002-04,9297.717,
2002-05,8447.753,
2002-06,9218.628,
2002-07,10162.707,
2002-08,9431.662,
2002-09,9965.980,
2002-10,9472.666,
2002-11,10271.819,
2002-12,9005.431,
2003-01,9897.972,
2003-02,9668.891,
2003-03,10599.481,
2003-04,9126.289,
2003-05,9817.907,
2003-06,10536.663,
2003-07,10375.019,
2003-08,11060.239,
2003-09,10878.517,
2003-10,11319.303,
2003-11,10517.961,
2003-12,10442.923,
2004-01,10521.766,
2004-02,10077.815,
2004-03,9544.534,
2004-04,9694.313,
2004-05,8537.000,
2004-06,9002.563,
2004-07,8545.421,
2004-08,7755.347,
2004-09,7624.532,
2004-10,7128.223,
2004-11,6936.768,
2004-12,7935.227,
2005-01,6314.899,
2005-02,5541.933,
2005-03,6321.638,
2005-04,6122.596,
2005-05,6291.545,
2005-06,5822.242,
2005-07,6491.119,
2005-08,5455.939,
2005-09,7579.983,
2005-10,7373.917,
2005-11,6410.924,
2005-12,6284.928,
2006-01,6306.510,
2006-02,5663.110,
2006-03,6286.202,
2006-04,4632.036,
2006-05,6069.888,
2006-06,5839.491,
2006-07,6182.958,
2006-08,5373.637,
2006-09,4979.827,
2006-10,5043.323,
2006-11,5272.560,
2006-12,4818.726,
2007-01,5414.978,
2007-02,4891.672,
2007-03,5157.779,
2007-04,6300.442,
2007-05,7004.813,
2007-06,6136.674,
2007-07,6324.803,
2007-08,6256.943,
2007-09,8012.617,
2007-10,10159.473,
2007-11,13068.073,
2007-12,16004.753,
2008-01,21031.791,
2008-02,22382.041,
2008-03,24918.900,
2008-04,25585.969,
2008-05,24449.700,
2008-06,23497.826,
2008-07,25121.278,
2008-08,26640.930,
2008-09,26755.731,
2008-10,38597.725,
2008-11,33777.991,
2008-12,30168.515,
2009-01,21988.285,
2009-02,16983.442,
2009-03,7526.685,
2009-04,8537.758,
2009-05,9175.187,
2009-06,10121.128,
2009-07,7899.764,
2009-08,8972.227,
2009-09,8640.777,
2009-10,9037.500,
2009-11,9273.954,
2009-12,9126.190,
2010-01,10065.810,
2010-02,9573.029,
2010-03,9421.268,
2010-04,11832.844,
2010-05,13024.418,
2010-06,11219.591,
2010-07,11556.654,
2010-08,10910.021,
2010-09,10995.049,
2010-10,12729.409,
2010-11,11281.028,
2010-12,14620.073,
2011-01,13719.188,
2011-02,12100.045,
2011-03,13568.667,
2011-04,12010.907,
2011-05,11565.730,
2011-06,10700.070,
2011-07,12077.004,
2011-08,15380.071,
2011-09,13808.969,
2011-10,13147.130,
2011-11,13516.626,
2011-12,46556.507,
2012-01,11940.613,
2012-02,13460.102,
2012-03,17564.415,
2012-04,15312.334,
2012-05,53949.195,
2012-06,84879.548,
2012-07,101674.457,
2012-08,101494.414,
2012-09,95757.020,
2012-10,123786.853,
2012-11,112189.920,
2012-12,106496.011,
2013-01,103898.760,
2013-02,96299.634,
2013-03,80340.937,
2013-04,94482.066,
2013-05,82780.794,
2013-06,69144.972,
2013-07,71106.145,
2013-08,69088.349,
2013-09,65949.587,
2013-10,85712.193,
2013-11,70398.079,
2013-12,57213.666,
2014-01,53965.435,
2014-02,43788.874,
2014-03,34434.158,
2014-04,53040.531,
2014-05,52748.273,
2014-06,43267.103,
2014-07,17254.452,
2014-08,15697.480,
2014-09,18051.252,
2014-10,25515.093,
2014-11,27894.331,
2014-12,20311.425,
2015-01,73154.200,
"",Comment on 1998-12: The Bundesbank's opening balance sheet in euro as at,
