"",BBK01.QUK865,BBK01.QUK865_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Russian Federation / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:31,
2002-03,6.011,
2002-04,5.833,
2002-05,5.652,
2002-06,5.588,
2002-07,5.962,
2002-08,5.972,
2002-09,5.985,
2002-10,5.777,
2002-11,5.739,
2002-12,5.703,
2003-01,5.648,
2003-02,5.572,
2003-03,5.392,
2003-04,5.202,
2003-05,4.913,
2003-06,5.062,
2003-07,5.203,
2003-08,5.298,
2003-09,5.043,
2003-10,4.854,
2003-11,4.456,
2003-12,4.351,
2004-01,4.347,
2004-02,4.246,
2004-03,4.624,
2004-04,4.603,
2004-05,4.495,
2004-06,4.465,
2004-07,4.910,
2004-08,4.812,
2004-09,4.946,
2004-10,4.907,
2004-11,4.471,
2004-12,4.903,
2005-01,5.095,
2005-02,5.075,
2005-03,5.327,
2005-04,5.593,
2005-05,7.656,
2005-06,8.038,
2005-07,8.163,
2005-08,8.616,
2005-09,9.615,
2005-10,9.957,
2005-11,11.777,
2005-12,8.384,
2006-01,8.230,
2006-02,8.334,
2006-03,7.860,
2006-04,7.988,
2006-05,7.430,
2006-06,7.299,
2006-07,6.410,
2006-08,6.239,
2006-09,6.371,
2006-10,6.872,
2006-11,6.207,
2006-12,7.272,
2007-01,6.991,
2007-02,6.015,
2007-03,6.336,
2007-04,6.425,
2007-05,6.598,
2007-06,6.698,
2007-07,6.869,
2007-08,7.886,
2007-09,8.283,
2007-10,7.966,
2007-11,7.895,
2007-12,8.799,
2008-01,8.769,
2008-02,9.228,
2008-03,9.057,
2008-04,9.441,
2008-05,9.744,
2008-06,9.941,
2008-07,10.969,
2008-08,11.517,
2008-09,12.065,
2008-10,13.288,
2008-11,13.293,
2008-12,12.485,
2009-01,13.260,
2009-02,13.561,
2009-03,12.724,
2009-04,12.679,
2009-05,11.730,
2009-06,11.401,
2009-07,11.018,
2009-08,10.854,
2009-09,10.303,
2009-10,10.100,
2009-11,9.695,
2009-12,9.704,
2010-01,9.850,
2010-02,10.030,
2010-03,9.993,
2010-04,9.955,
2010-05,10.179,
2010-06,9.729,
2010-07,9.639,
2010-08,9.619,
2010-09,8.473,
2010-10,8.107,
2010-11,8.496,
2010-12,8.303,
2011-01,8.085,
2011-02,7.960,
2011-03,7.608,
2011-04,7.474,
2011-05,7.612,
2011-06,7.706,
2011-07,7.872,
2011-08,7.837,
2011-09,8.094,
2011-10,7.964,
2011-11,8.209,
2011-12,8.536,
2012-01,8.556,
2012-02,8.338,
2012-03,8.177,
2012-04,8.432,
2012-05,8.482,
2012-06,8.049,
2012-07,8.183,
2012-08,7.955,
2012-09,7.735,
2012-10,7.358,
2012-11,6.819,
2012-12,6.466,
2013-01,6.551,
2013-02,6.392,
2013-03,6.320,
2013-04,6.235,
2013-05,6.118,
2013-06,6.118,
2013-07,5.988,
2013-08,5.788,
2013-09,5.762,
2013-10,5.823,
2013-11,5.669,
2013-12,5.417,
2014-01,5.334,
2014-02,5.326,
2014-03,5.696,
2014-04,5.666,
2014-05,5.655,
2014-06,5.542,
2014-07,5.486,
2014-08,5.426,
2014-09,5.347,
2014-10,5.405,
