"",BBK01.OUM314,BBK01.OUM314_FLAGS
"",Time deposits of social security funds / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:22,
1999-01,3.376,
1999-02,3.452,
1999-03,3.434,
1999-04,3.331,
1999-05,3.183,
1999-06,3.209,
1999-07,2.873,
1999-08,2.919,
1999-09,2.864,
1999-10,2.588,
1999-11,2.764,
1999-12,2.730,
2000-01,2.691,
2000-02,2.798,
2000-03,2.782,
2000-04,2.800,
2000-05,2.808,
2000-06,2.875,
2000-07,2.977,
2000-08,3.059,
2000-09,2.926,
2000-10,2.996,
2000-11,2.843,
2000-12,2.733,
2001-01,2.696,
2001-02,2.684,
2001-03,2.730,
2001-04,2.636,
2001-05,2.760,
2001-06,2.568,
2001-07,2.653,
2001-08,2.525,
2001-09,2.457,
2001-10,2.422,
2001-11,2.497,
2001-12,2.827,
2002-01,2.471,
2002-02,2.348,
2002-03,2.385,
2002-04,2.235,
2002-05,2.304,
2002-06,2.417,
2002-07,2.314,
2002-08,2.400,
2002-09,2.117,
2002-10,1.879,
2002-11,1.667,
2002-12,2.128,
2003-01,1.974,
2003-02,2.041,
2003-03,2.064,
2003-04,1.992,
2003-05,2.121,
2003-06,3.270,
2003-07,3.062,
2003-08,2.280,
2003-09,2.226,
2003-10,2.335,
2003-11,2.375,
2003-12,2.490,
2004-01,2.350,
2004-02,2.299,
2004-03,2.255,
2004-04,2.220,
2004-05,2.264,
2004-06,2.322,
2004-07,2.610,
2004-08,2.582,
2004-09,2.519,
2004-10,2.539,
2004-11,2.653,
2004-12,2.579,
2005-01,2.356,
2005-02,2.389,
2005-03,2.345,
2005-04,2.371,
2005-05,2.674,
2005-06,2.656,
2005-07,2.630,
2005-08,2.569,
2005-09,2.675,
2005-10,2.499,
2005-11,2.428,
2005-12,2.321,
2006-01,2.319,
2006-02,2.284,
2006-03,2.266,
2006-04,2.436,
2006-05,2.749,
2006-06,2.912,
2006-07,2.893,
2006-08,2.952,
2006-09,3.362,
2006-10,3.407,
2006-11,3.441,
2006-12,3.155,
2007-01,3.196,
2007-02,3.153,
2007-03,2.896,
2007-04,2.832,
2007-05,2.912,
2007-06,3.081,
2007-07,3.185,
2007-08,3.005,
2007-09,3.116,
2007-10,3.226,
2007-11,4.134,
2007-12,4.041,
2008-01,3.881,
2008-02,4.055,
2008-03,4.014,
2008-04,4.209,
2008-05,4.652,
2008-06,4.421,
2008-07,4.778,
2008-08,4.543,
2008-09,4.461,
2008-10,4.095,
2008-11,3.192,
2008-12,2.886,
2009-01,2.586,
2009-02,2.497,
2009-03,2.356,
2009-04,2.057,
2009-05,2.057,
2009-06,1.942,
2009-07,2.072,
2009-08,2.069,
2009-09,2.142,
2009-10,2.367,
2009-11,2.067,
2009-12,2.023,
2010-01,2.028,
2010-02,2.034,
2010-03,2.023,
2010-04,1.973,
2010-05,2.240,
2010-06,2.221,
2010-07,2.382,
2010-08,2.422,
2010-09,2.272,
2010-10,2.225,
2010-11,2.357,
2010-12,2.186,
2011-01,2.145,
2011-02,2.189,
2011-03,2.273,
2011-04,2.733,
2011-05,3.137,
2011-06,3.138,
2011-07,3.365,
2011-08,3.357,
2011-09,3.469,
2011-10,3.354,
2011-11,3.682,
2011-12,3.700,
2012-01,3.822,
2012-02,3.786,
2012-03,3.849,
2012-04,3.899,
2012-05,4.203,
2012-06,4.032,
2012-07,4.203,
2012-08,4.278,
2012-09,4.382,
2012-10,4.381,
2012-11,4.580,
2012-12,4.803,
2013-01,4.666,
2013-02,4.703,
2013-03,4.659,
2013-04,4.835,
2013-05,5.105,
2013-06,5.205,
2013-07,5.042,
2013-08,4.650,
2013-09,4.671,
2013-10,4.532,
2013-11,4.541,
2013-12,4.326,
2014-01,4.383,
2014-02,4.550,
2014-03,4.236,
2014-04,4.337,
2014-05,4.724,
2014-06,4.802,
2014-07,4.885,
2014-08,5.140,
2014-09,4.920,
2014-10,4.930,
2014-11,4.917,
2014-12,5.067,Provisional value
