"",BBK01.QUX178,BBK01.QUX178_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to non-residents / Curacao / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:20:41,
2001-12,0.231,
2002-01,0.229,
2002-02,0.224,
2002-03,0.219,
2002-04,0.216,
2002-05,0.213,
2002-06,0.149,
2002-07,0.150,
2002-08,0.144,
2002-09,0.142,
2002-10,0.146,
2002-11,0.158,
2002-12,0.129,
2003-01,0.131,
2003-02,0.146,
2003-03,0.141,
2003-04,0.136,
2003-05,0.220,
2003-06,0.131,
2003-07,0.126,
2003-08,0.122,
2003-09,0.152,
2003-10,0.151,
2003-11,0.108,
2003-12,0.101,
2004-01,0.093,
2004-02,0.091,
2004-03,0.091,
2004-04,0.091,
2004-05,0.092,
2004-06,0.082,
2004-07,0.076,
2004-08,0.072,
2004-09,0.043,
2004-10,0.042,
2004-11,0.035,
2004-12,0.027,
2005-01,0.034,
2005-02,0.034,
2005-03,0.035,
2005-04,0.034,
2005-05,0.035,
2005-06,0.034,
2005-07,0.033,
2005-08,0.025,
2005-09,0.024,
2005-10,0.023,
2005-11,0.017,
2005-12,0.016,
2006-01,0.014,
2006-02,0.012,
2006-03,0.011,
2006-04,0.011,
2006-05,0.010,
2006-06,0.008,
2006-07,0.008,
2006-08,0.008,
2006-09,0.007,
2006-10,0.007,
2006-11,0.006,
2006-12,0.006,
2007-01,0.006,
2007-02,0.006,
2007-03,0.005,
2007-04,0.005,
2007-05,0.005,
2007-06,0.004,
2007-07,0.001,
2007-08,0.001,
2007-09,0.001,
2007-10,0.001,
2007-11,0.001,
2007-12,0.018,
2008-01,0.018,
2008-02,0.018,
2008-03,0.018,
2008-04,0.018,
2008-05,0.018,
2008-06,0.021,
2008-07,0.033,
2008-08,0.035,
2008-09,0.044,
2008-10,0.046,
2008-11,0.046,
2008-12,0.042,
2009-01,0.043,
2009-02,0.043,
2009-03,0.044,
2009-04,0.044,
2009-05,0.029,
2009-06,0.029,
2009-07,0.029,
2009-08,0.029,
2009-09,0.029,
2009-10,0.029,
2009-11,0.029,
2009-12,0.028,
2010-01,0.028,
2010-02,0.028,
2010-03,0.028,
2010-04,0.028,
2010-05,0.032,
2010-06,0.032,
2010-07,0.031,
2010-08,0.031,
2010-09,0.030,
2010-10,0.035,
2010-11,0.036,
2010-12,0.036,
2011-01,0.038,
2011-02,0.030,
2011-03,0.039,
2011-04,0.039,
2011-05,0.041,
2011-06,0.041,
2011-07,0.042,
2011-08,0.043,
2011-09,0.042,
2011-10,0.042,
2011-11,0.043,
2011-12,0.042,
2012-01,0.042,
2012-02,0.042,
2012-03,0.042,
2012-04,0.037,
2012-05,0.038,
2012-06,0.037,
2012-07,0.037,
2012-08,0.035,
2012-09,0.035,
2012-10,0.034,
2012-11,0.034,
2012-12,0.033,
2013-01,0.030,
2013-02,0.030,
2013-03,0.030,
2013-04,0.029,
2013-05,0.020,
2013-06,0.017,
2013-07,0.017,
2013-08,0.017,
2013-09,0.017,
2013-10,0.017,
2013-11,0.016,
2013-12,0.016,
2014-01,0.016,
2014-02,0.016,
2014-03,0.016,
2014-04,0.014,
2014-05,0.014,
2014-06,0.014,
2014-07,0.014,
2014-08,0.014,
2014-09,0.014,
2014-10,0.014,
2014-11,0.014,
