"",BBK01.QUX934,BBK01.QUX934_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Qatar / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:45,
2002-03,1.164,
2002-04,1.099,
2002-05,1.046,
2002-06,0.941,
2002-07,0.947,
2002-08,0.779,
2002-09,0.713,
2002-10,0.702,
2002-11,0.720,
2002-12,0.661,
2003-01,0.635,
2003-02,0.634,
2003-03,0.589,
2003-04,0.572,
2003-05,0.550,
2003-06,0.474,
2003-07,0.476,
2003-08,0.507,
2003-09,0.512,
2003-10,0.421,
2003-11,0.385,
2003-12,0.372,
2004-01,0.374,
2004-02,0.371,
2004-03,0.501,
2004-04,0.517,
2004-05,0.519,
2004-06,0.508,
2004-07,0.509,
2004-08,0.505,
2004-09,0.493,
2004-10,0.490,
2004-11,0.477,
2004-12,0.467,
2005-01,0.492,
2005-02,0.477,
2005-03,0.556,
2005-04,0.574,
2005-05,0.631,
2005-06,0.691,
2005-07,0.718,
2005-08,0.825,
2005-09,0.851,
2005-10,0.879,
2005-11,0.853,
2005-12,0.770,
2006-01,0.695,
2006-02,0.743,
2006-03,0.779,
2006-04,0.773,
2006-05,0.715,
2006-06,0.731,
2006-07,0.776,
2006-08,0.812,
2006-09,0.768,
2006-10,0.839,
2006-11,0.894,
2006-12,0.951,
2007-01,0.897,
2007-02,1.001,
2007-03,1.162,
2007-04,1.197,
2007-05,1.108,
2007-06,1.283,
2007-07,1.506,
2007-08,1.645,
2007-09,1.785,
2007-10,1.898,
2007-11,2.179,
2007-12,2.358,
2008-01,2.250,
2008-02,2.169,
2008-03,2.019,
2008-04,2.130,
2008-05,2.082,
2008-06,2.266,
2008-07,2.064,
2008-08,2.136,
2008-09,2.229,
2008-10,2.554,
2008-11,2.618,
2008-12,2.243,
2009-01,2.548,
2009-02,2.577,
2009-03,2.294,
2009-04,2.319,
2009-05,2.226,
2009-06,2.139,
2009-07,2.155,
2009-08,2.093,
2009-09,2.025,
2009-10,2.046,
2009-11,1.937,
2009-12,2.036,
2010-01,2.086,
2010-02,2.180,
2010-03,2.132,
2010-04,2.134,
2010-05,2.353,
2010-06,2.336,
2010-07,2.231,
2010-08,2.314,
2010-09,2.147,
2010-10,3.012,
2010-11,3.225,
2010-12,3.243,
2011-01,3.163,
2011-02,3.111,
2011-03,3.022,
2011-04,2.859,
2011-05,3.005,
2011-06,3.284,
2011-07,3.348,
2011-08,2.201,
2011-09,2.273,
2011-10,2.157,
2011-11,2.386,
2011-12,2.535,
2012-01,2.333,
2012-02,2.277,
2012-03,2.495,
2012-04,2.401,
2012-05,2.538,
2012-06,2.507,
2012-07,2.369,
2012-08,2.104,
2012-09,1.973,
2012-10,1.673,
2012-11,1.667,
2012-12,1.616,
2013-01,1.598,
2013-02,1.746,
2013-03,2.234,
2013-04,1.884,
2013-05,2.204,
2013-06,2.296,
2013-07,2.264,
2013-08,2.122,
2013-09,2.350,
2013-10,1.810,
2013-11,1.679,
2013-12,1.672,
2014-01,1.688,
2014-02,1.603,
2014-03,1.691,
2014-04,1.643,
2014-05,1.791,
2014-06,1.730,
2014-07,1.734,
2014-08,1.742,
2014-09,1.895,
2014-10,1.847,
