"",BBK01.OUA364,BBK01.OUA364_FLAGS
"",Loans to foreign non-banks for over one year and up to and including five years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:19,
1999-01,22.150,
1999-02,23.305,
1999-03,24.330,
1999-04,24.769,
1999-05,25.691,
1999-06,25.873,
1999-07,25.503,
1999-08,26.401,
1999-09,26.914,
1999-10,26.862,
1999-11,27.785,
1999-12,28.983,
2000-01,29.543,
2000-02,28.932,
2000-03,30.013,
2000-04,30.936,
2000-05,31.450,
2000-06,31.138,
2000-07,31.841,
2000-08,34.485,
2000-09,34.918,
2000-10,36.288,
2000-11,36.641,
2000-12,37.916,
2001-01,38.462,
2001-02,38.706,
2001-03,40.442,
2001-04,40.896,
2001-05,42.902,
2001-06,42.444,
2001-07,42.773,
2001-08,42.024,
2001-09,42.651,
2001-10,43.129,
2001-11,45.020,
2001-12,46.530,
2002-01,47.075,
2002-02,47.538,
2002-03,47.912,
2002-04,47.744,
2002-05,47.920,
2002-06,46.195,
2002-07,46.837,
2002-08,47.264,
2002-09,47.456,
2002-10,48.076,
2002-11,48.441,
2002-12,47.156,
2003-01,51.912,
2003-02,52.998,
2003-03,52.517,
2003-04,52.445,
2003-05,50.440,
2003-06,47.734,
2003-07,48.890,
2003-08,49.631,
2003-09,47.982,
2003-10,48.001,
2003-11,46.879,
2003-12,45.677,
2004-01,46.229,
2004-02,45.906,
2004-03,46.730,
2004-04,47.275,
2004-05,47.092,
2004-06,46.657,
2004-07,46.896,
2004-08,47.100,
2004-09,45.740,
2004-10,46.300,
2004-11,45.900,
2004-12,46.112,
2005-01,46.403,
2005-02,45.615,
2005-03,46.503,
2005-04,46.769,
2005-05,47.051,
2005-06,48.416,
2005-07,49.245,
2005-08,48.417,
2005-09,49.812,
2005-10,49.329,
2005-11,51.815,
2005-12,53.094,
2006-01,55.408,
2006-02,57.564,
2006-03,57.371,
2006-04,56.814,
2006-05,57.011,
2006-06,59.262,
2006-07,60.943,
2006-08,60.920,
2006-09,63.513,
2006-10,67.212,
2006-11,68.779,
2006-12,62.363,
2007-01,62.431,
2007-02,62.164,
2007-03,63.869,
2007-04,65.014,
2007-05,67.914,
2007-06,72.661,
2007-07,72.594,
2007-08,76.246,
2007-09,77.544,
2007-10,79.381,
2007-11,80.358,
2007-12,83.525,
2008-01,84.573,
2008-02,85.803,
2008-03,86.499,
2008-04,91.555,
2008-05,93.922,
2008-06,101.014,
2008-07,103.673,
2008-08,109.803,
2008-09,118.220,
2008-10,126.776,
2008-11,127.741,
2008-12,122.455,
2009-01,125.116,
2009-02,124.454,
2009-03,121.879,
2009-04,123.732,
2009-05,120.669,
2009-06,121.425,
2009-07,120.733,
2009-08,119.116,
2009-09,117.027,
2009-10,114.841,
2009-11,112.772,
2009-12,112.751,
2010-01,113.860,
2010-02,115.329,
2010-03,114.919,
2010-04,115.584,
2010-05,121.192,
2010-06,118.763,
2010-07,115.177,
2010-08,115.120,
2010-09,114.184,
2010-10,113.354,
2010-11,114.874,
2010-12,110.626,
2011-01,109.642,
2011-02,109.176,
2011-03,106.697,
2011-04,103.731,
2011-05,104.298,
2011-06,101.662,
2011-07,102.281,
2011-08,100.831,
2011-09,102.744,
2011-10,100.723,
2011-11,101.244,
2011-12,105.491,
2012-01,105.204,
2012-02,104.429,
2012-03,103.481,
2012-04,102.628,
2012-05,104.672,
2012-06,102.902,
2012-07,103.193,
2012-08,101.355,
2012-09,89.498,
2012-10,87.846,
2012-11,88.165,
2012-12,87.561,
2013-01,85.742,
2013-02,86.138,
2013-03,86.835,
2013-04,84.946,
2013-05,82.575,
2013-06,81.648,
2013-07,80.550,
2013-08,79.619,
2013-09,78.078,
2013-10,78.076,
2013-11,77.350,
2013-12,77.639,
2014-01,78.632,
2014-02,78.841,
2014-03,79.491,
2014-04,80.004,
2014-05,80.900,
2014-06,83.491,
2014-07,86.472,
2014-08,87.385,
2014-09,90.634,
2014-10,91.017,
2014-11,91.432,
2014-12,91.149,Provisional value
