"",BBK01.WU0053,BBK01.WU0053_FLAGS
"",Gross sales of domestic debt securities at nominal value / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:11,
1948-01,-,Nothing exists
1948-02,-,Nothing exists
1948-03,-,Nothing exists
1948-04,-,Nothing exists
1948-05,-,Nothing exists
1948-06,-,Nothing exists
1948-07,0,
1948-08,-,Nothing exists
1948-09,0,
1948-10,9,
1948-11,1,
1948-12,-,Nothing exists
1949-01,25,
1949-02,5,
1949-03,13,
1949-04,25,
1949-05,6,
1949-06,46,
1949-07,189,
1949-08,12,
1949-09,17,
1949-10,22,
1949-11,11,
1949-12,24,
1950-01,59,
1950-02,16,
1950-03,15,
1950-04,10,
1950-05,15,
1950-06,19,
1950-07,21,
1950-08,29,
1950-09,99,
1950-10,16,
1950-11,19,
1950-12,26,
1951-01,30,
1951-02,17,
1951-03,18,
1951-04,42,
1951-05,16,
1951-06,18,
1951-07,33,
1951-08,32,
1951-09,39,
1951-10,59,
1951-11,26,
1951-12,52,
1952-01,51,
1952-02,21,
1952-03,44,
1952-04,52,
1952-05,122,
1952-06,20,
1952-07,28,
1952-08,30,
1952-09,33,
1952-10,42,
1952-11,67,
1952-12,287,
1953-01,242,
1953-02,55,
1953-03,87,
1953-04,94,
1953-05,92,
1953-06,63,
1953-07,123,
1953-08,115,
1953-09,112,
1953-10,155,
1953-11,109,
1953-12,236,
1954-01,218,
1954-02,203,
1954-03,210,
1954-04,279,
1954-05,129,
1954-06,349,
1954-07,252,
1954-08,162,
1954-09,143,
1954-10,109,
1954-11,139,
1954-12,185,
1955-01,337,
1955-02,113,
1955-03,32,
1955-04,102,
1955-05,106,
1955-06,230,
1955-07,254,
1955-08,285,
1955-09,142,
1955-10,114,
1955-11,49,
1955-12,120,
1956-01,170,
1956-02,96,
1956-03,101,
1956-04,90,
1956-05,73,
1956-06,93,
1956-07,74,
1956-08,149,
1956-09,212,
1956-10,99,
1956-11,60,
1956-12,95,
1957-01,204,
1957-02,91,
1957-03,133,
1957-04,100,
1957-05,137,
1957-06,125,
1957-07,210,
1957-08,184,
1957-09,227,
1957-10,266,
1957-11,254,
1957-12,208,
1958-01,325,
1958-02,382,
1958-03,344,
1958-04,422,
1958-05,425,
1958-06,229,
1958-07,451,
1958-08,312,
1958-09,210,
1958-10,576,
1958-11,198,
1958-12,236,
1959-01,772,
1959-02,366,
1959-03,275,
1959-04,550,
1959-05,569,
1959-06,251,
1959-07,466,
1959-08,363,
1959-09,227,
1959-10,239,
1959-11,433,
1959-12,357,
1960-01,489,
1960-02,205,
1960-03,196,
1960-04,174,
1960-05,139,
1960-06,90,
1960-07,251,
1960-08,233,
1960-09,300,
1960-10,234,
1960-11,212,
1960-12,201,
1961-01,808,
1961-02,442,
1961-03,474,
1961-04,346,
1961-05,390,
1961-06,405,
1961-07,383,
1961-08,296,
1961-09,255,
1961-10,320,
1961-11,335,
1961-12,459,
1962-01,753,
1962-02,703,
1962-03,374,
1962-04,394,
1962-05,500,
1962-06,333,
1962-07,871,
1962-08,500,
1962-09,418,
1962-10,447,
1962-11,323,
1962-12,441,
1963-01,1141,
1963-02,707,
1963-03,532,
1963-04,799,
1963-05,652,
1963-06,507,
1963-07,866,
1963-08,585,
1963-09,474,
1963-10,747,
1963-11,722,
1963-12,667,
1964-01,1474,
1964-02,656,
1964-03,713,
1964-04,694,
1964-05,615,
1964-06,740,
1964-07,672,
1964-08,668,
1964-09,577,
1964-10,689,
1964-11,510,
1964-12,638,
1965-01,1179,
1965-02,694,
1965-03,601,
1965-04,706,
1965-05,515,
1965-06,726,
1965-07,917,
1965-08,342,
1965-09,368,
1965-10,471,
1965-11,577,
1965-12,488,
1966-01,845,
1966-02,447,
1966-03,458,
1966-04,295,
1966-05,254,
1966-06,252,
1966-07,369,
1966-08,292,
1966-09,332,
1966-10,281,
1966-11,265,
1966-12,716,
1967-01,1185,
1967-02,845,
1967-03,681,
1967-04,540,
1967-05,805,
1967-06,605,
1967-07,1195,
1967-08,845,
1967-09,772,
1967-10,1029,
1967-11,973,
1967-12,672,
1968-01,1899,
1968-02,1166,
1968-03,846,
1968-04,907,
1968-05,841,
1968-06,729,
1968-07,1097,
1968-08,795,
1968-09,635,
1968-10,919,
1968-11,482,
1968-12,1236,
1969-01,1324,
1969-02,989,
1969-03,500,
1969-04,690,
1969-05,754,
1969-06,631,
1969-07,866,
1969-08,1092,
1969-09,709,
1969-10,942,
1969-11,671,
1969-12,497,
1970-01,486,
1970-02,627,
1970-03,1100,
1970-04,1125,
1970-05,407,
