"",BBK01.OUE406,BBK01.OUE406_FLAGS
"",Balances and loans to foreign banks (MFIs) / long-term / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:01,
1999-01,0.637,
1999-02,0.612,
1999-03,0.744,
1999-04,0.624,
1999-05,0.627,
1999-06,0.737,
1999-07,0.646,
1999-08,0.486,
1999-09,0.496,
1999-10,0.565,
1999-11,0.584,
1999-12,0.697,
2000-01,0.614,
2000-02,0.599,
2000-03,0.598,
2000-04,0.602,
2000-05,0.605,
2000-06,0.585,
2000-07,0.580,
2000-08,0.555,
2000-09,0.530,
2000-10,0.530,
2000-11,0.541,
2000-12,0.774,
2001-01,0.746,
2001-02,0.795,
2001-03,0.806,
2001-04,0.882,
2001-05,0.909,
2001-06,0.805,
2001-07,0.812,
2001-08,0.799,
2001-09,0.882,
2001-10,0.929,
2001-11,0.970,
2001-12,0.862,
2002-01,0.872,
2002-02,0.870,
2002-03,0.875,
2002-04,0.873,
2002-05,0.860,
2002-06,0.867,
2002-07,0.867,
2002-08,0.906,
2002-09,0.943,
2002-10,0.971,
2002-11,1.064,
2002-12,1.093,
2003-01,1.250,
2003-02,1.279,
2003-03,1.290,
2003-04,1.324,
2003-05,1.552,
2003-06,1.529,
2003-07,1.461,
2003-08,1.541,
2003-09,1.506,
2003-10,1.508,
2003-11,1.479,
2003-12,1.496,
2004-01,1.463,
2004-02,1.470,
2004-03,1.498,
2004-04,1.623,
2004-05,1.651,
2004-06,1.780,
2004-07,1.790,
2004-08,1.791,
2004-09,1.919,
2004-10,1.909,
2004-11,1.928,
2004-12,1.932,
2005-01,1.955,
2005-02,2.196,
2005-03,2.760,
2005-04,2.990,
2005-05,3.020,
2005-06,3.778,
2005-07,3.778,
2005-08,3.827,
2005-09,4.058,
2005-10,4.069,
2005-11,4.065,
2005-12,4.524,
2006-01,4.573,
2006-02,4.815,
2006-03,5.035,
2006-04,5.276,
2006-05,5.282,
2006-06,5.780,
2006-07,5.796,
2006-08,5.826,
2006-09,5.985,
2006-10,5.996,
2006-11,6.009,
2006-12,6.537,
2007-01,6.685,
2007-02,6.712,
2007-03,6.711,
2007-04,6.831,
2007-05,6.539,
2007-06,6.724,
2007-07,6.918,
2007-08,6.928,
2007-09,7.026,
2007-10,7.163,
2007-11,7.153,
2007-12,7.162,
2008-01,7.128,
2008-02,7.426,
2008-03,7.578,
2008-04,7.120,
2008-05,5.094,
2008-06,3.130,
2008-07,3.179,
2008-08,3.196,
2008-09,3.199,
2008-10,3.376,
2008-11,3.401,
2008-12,3.453,
2009-01,3.446,
2009-02,3.539,
2009-03,3.731,
2009-04,3.814,
2009-05,3.953,
2009-06,4.030,
2009-07,4.401,
2009-08,4.608,
2009-09,4.794,
2009-10,4.795,
2009-11,4.825,
2009-12,5.000,
2010-01,4.998,
2010-02,5.485,
2010-03,5.710,
2010-04,5.959,
2010-05,6.169,
2010-06,6.402,
2010-07,6.477,
2010-08,6.463,
2010-09,6.431,
2010-10,6.437,
2010-11,6.371,
2010-12,6.662,
2011-01,6.778,
2011-02,6.843,
2011-03,7.037,
2011-04,7.271,
2011-05,7.429,
2011-06,7.494,
2011-07,7.623,
2011-08,7.714,
2011-09,7.802,
2011-10,8.011,
2011-11,8.091,
2011-12,8.546,
2012-01,8.771,
2012-02,8.900,
2012-03,8.961,
2012-04,9.065,
2012-05,9.179,
2012-06,9.428,
2012-07,9.588,
2012-08,9.802,
2012-09,9.961,
2012-10,10.106,
2012-11,10.026,
2012-12,10.105,
2013-01,10.127,
2013-02,10.217,
2013-03,10.329,
2013-04,10.274,
2013-05,10.501,
2013-06,10.792,
2013-07,10.832,
2013-08,10.944,
2013-09,10.840,
2013-10,11.030,
2013-11,11.217,
2013-12,11.205,
2014-01,11.110,
2014-02,11.274,
2014-03,11.287,
2014-04,11.317,
2014-05,11.408,
2014-06,11.482,
2014-07,11.490,
2014-08,11.604,
2014-09,11.492,
2014-10,11.525,
2014-11,7.910,
2014-12,7.990,Provisional value
