"",BBK01.QU4508,BBK01.QU4508_FLAGS
"",Foreign branches: Long-term liabilities to foreign banks / France / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:44:31,
1980-03,.,Value available later
1980-04,.,Value available later
1980-05,.,Value available later
1980-06,.,Value available later
1980-07,.,Value available later
1980-08,.,Value available later
1980-09,.,Value available later
1980-10,.,Value available later
1980-11,.,Value available later
1980-12,0.329,
1981-01,.,Value available later
1981-02,.,Value available later
1981-03,.,Value available later
1981-04,.,Value available later
1981-05,.,Value available later
1981-06,0.290,
1981-07,.,Value available later
1981-08,.,Value available later
1981-09,0.344,
1981-10,.,Value available later
1981-11,.,Value available later
1981-12,0.279,
1982-01,.,Value available later
1982-02,.,Value available later
1982-03,0.230,
1982-04,.,Value available later
1982-05,.,Value available later
1982-06,0.133,
1982-07,0.140,
1982-08,0.128,
1982-09,0.146,
1982-10,0.162,
1982-11,0.159,
1982-12,0.141,
1983-01,0.163,
1983-02,0.154,
1983-03,0.250,
1983-04,0.264,
1983-05,0.264,
1983-06,0.265,
1983-07,0.306,
1983-08,0.357,
1983-09,0.313,
1983-10,0.321,
1983-11,0.369,
1983-12,0.308,
1984-01,0.337,
1984-02,0.354,
1984-03,0.352,
1984-04,0.348,
1984-05,0.364,
1984-06,0.357,
1984-07,0.329,
1984-08,0.309,
1984-09,0.275,
1984-10,0.270,
1984-11,0.247,
1984-12,0.245,
1985-01,0.215,
1985-02,0.209,
1985-03,0.195,
1985-04,0.193,
1985-05,0.147,
1985-06,0.151,
1985-07,0.135,
1985-08,0.114,
1985-09,0.119,
1985-10,0.149,
1985-11,0.141,
1985-12,0.157,
1986-01,0.152,
1986-02,0.148,
1986-03,0.146,
1986-04,0.118,
1986-05,0.103,
1986-06,0.118,
1986-07,0.111,
1986-08,0.110,
1986-09,0.108,
1986-10,0.064,
1986-11,0.074,
1986-12,0.073,
1987-01,0.102,
1987-02,0.111,
1987-03,0.104,
1987-04,0.126,
1987-05,0.127,
1987-06,0.139,
1987-07,0.129,
1987-08,0.128,
1987-09,0.129,
1987-10,0.257,
1987-11,0.256,
1987-12,0.247,
1988-01,0.246,
1988-02,0.247,
1988-03,0.242,
1988-04,0.230,
1988-05,0.243,
1988-06,0.254,
1988-07,0.271,
1988-08,0.261,
1988-09,0.275,
1988-10,0.240,
1988-11,0.242,
1988-12,0.235,
1989-01,0.233,
1989-02,0.216,
1989-03,0.227,
1989-04,0.229,
1989-05,0.231,
1989-06,0.234,
1989-07,0.221,
1989-08,0.235,
1989-09,0.211,
1989-10,0.103,
1989-11,0.109,
1989-12,0.108,
1990-01,0.096,
1990-02,0.111,
1990-03,0.112,
1990-04,0.103,
1990-05,0.103,
1990-06,0.098,
1990-07,0.090,
1990-08,-,Nothing exists
1990-09,0.083,
1990-10,0.082,
1990-11,0.062,
1990-12,0.140,
1991-01,0.139,
1991-02,0.132,
1991-03,0.131,
1991-04,0.138,
1991-05,0.179,
1991-06,0.207,
1991-07,0.195,
1991-08,0.196,
1991-09,0.193,
1991-10,0.217,
1991-11,0.221,
1991-12,0.213,
1992-01,0.270,
1992-02,0.350,
1992-03,0.401,
1992-04,0.405,
1992-05,0.394,
1992-06,0.358,
1992-07,0.375,
1992-08,0.357,
1992-09,0.395,
1992-10,0.414,
1992-11,0.441,
1992-12,0.429,
1993-01,0.393,
1993-02,0.386,
1993-03,0.411,
1993-04,0.410,
1993-05,0.407,
1993-06,0.375,
1993-07,0.371,
1993-08,0.394,
1993-09,0.396,
1993-10,0.393,
1993-11,0.465,
1993-12,0.147,
1994-01,0.205,
1994-02,0.135,
1994-03,0.158,
1994-04,0.213,
1994-05,0.466,
1994-06,0.429,
1994-07,0.410,
1994-08,0.409,
1994-09,0.429,
1994-10,0.439,
1994-11,0.552,
1994-12,0.602,
1995-01,0.516,
1995-02,0.618,
1995-03,0.690,
1995-04,0.670,
1995-05,0.835,
1995-06,0.913,
1995-07,0.849,
1995-08,0.992,
1995-09,0.994,
1995-10,1.034,
1995-11,1.091,
1995-12,1.104,
1996-01,1.102,
1996-02,1.151,
1996-03,1.214,
1996-04,1.234,
1996-05,0.926,
1996-06,0.908,
1996-07,0.998,
1996-08,0.976,
1996-09,1.003,
1996-10,1.068,
1996-11,0.964,
1996-12,1.068,
1997-01,1.120,
1997-02,1.120,
1997-03,1.225,
1997-04,1.270,
1997-05,1.212,
1997-06,1.207,
1997-07,1.137,
1997-08,1.125,
1997-09,1.357,
1997-10,1.104,
1997-11,1.121,
1997-12,1.122,
1998-01,1.138,
1998-02,1.156,
1998-03,1.091,
1998-04,1.073,
1998-05,1.037,
1998-06,1.035,
1998-07,0.993,
1998-08,1.032,
1998-09,1.020,
1998-10,0.997,
1998-11,0.997,
1998-12,0.984,
1999-01,1.018,
1999-02,1.000,
1999-03,1.103,
1999-04,1.440,
1999-05,1.012,
1999-06,1.133,
1999-07,1.283,
1999-08,1.333,
1999-09,1.110,
1999-10,1.275,
1999-11,1.192,
1999-12,1.171,
2000-01,1.110,
2000-02,1.102,
2000-03,0.973,
2000-04,0.975,
2000-05,0.923,
2000-06,0.922,
2000-07,0.770,
2000-08,0.662,
2000-09,0.542,
2000-10,0.551,
2000-11,0.610,
2000-12,0.623,
2001-01,0.631,
2001-02,0.610,
2001-03,0.554,
2001-04,0.613,
2001-05,0.548,
2001-06,0.576,
2001-07,0.590,
2001-08,0.777,
2001-09,0.750,
2001-10,0.750,
2001-11,0.725,
2001-12,0.876,
2002-01,0.893,
2002-02,0.876,
2002-03,0.823,
2002-04,0.721,
2002-05,0.604,
2002-06,0.591,
2002-07,0.706,
2002-08,0.699,
2002-09,0.669,
2002-10,0.698,
2002-11,0.708,
2002-12,0.634,
2003-01,0.654,
2003-02,0.820,
2003-03,0.815,
2003-04,0.883,
2003-05,1.062,
2003-06,1.188,
2003-07,1.765,
2003-08,1.796,
2003-09,1.858,
2003-10,1.861,
2003-11,1.864,
2003-12,1.680,
2004-01,1.686,
2004-02,1.697,
2004-03,1.782,
2004-04,1.817,
2004-05,1.959,
2004-06,1.900,
2004-07,1.878,
2004-08,1.827,
2004-09,2.022,
2004-10,1.912,
2004-11,1.448,
2004-12,1.879,
2005-01,1.926,
2005-02,1.866,
2005-03,1.822,
2005-04,1.783,
2005-05,1.733,
2005-06,1.466,
2005-07,1.373,
2005-08,1.529,
2005-09,1.488,
2005-10,1.493,
2005-11,1.357,
2005-12,1.639,
2006-01,1.758,
2006-02,1.446,
2006-03,1.403,
2006-04,1.297,
2006-05,0.795,
2006-06,0.788,
2006-07,0.808,
2006-08,0.797,
2006-09,0.834,
2006-10,0.925,
2006-11,0.921,
2006-12,0.920,
2007-01,0.965,
2007-02,0.972,
2007-03,1.442,
2007-04,1.435,
2007-05,1.470,
2007-06,1.534,
2007-07,1.752,
2007-08,1.580,
2007-09,1.832,
2007-10,1.646,
2007-11,1.783,
2007-12,1.789,
2008-01,1.795,
2008-02,1.822,
2008-03,1.827,
2008-04,1.821,
2008-05,1.337,
2008-06,1.344,
2008-07,1.364,
2008-08,1.211,
2008-09,1.093,
2008-10,1.925,
2008-11,1.786,
2008-12,1.591,
2009-01,1.521,
2009-02,1.470,
2009-03,1.154,
2009-04,1.221,
2009-05,1.158,
2009-06,1.145,
2009-07,0.858,
2009-08,0.851,
2009-09,0.877,
2009-10,0.960,
2009-11,0.415,
2009-12,0.408,
2010-01,0.674,
2010-02,0.480,
2010-03,0.453,
2010-04,0.448,
2010-05,0.434,
2010-06,0.434,
2010-07,0.456,
2010-08,0.477,
2010-09,0.389,
2010-10,0.344,
2010-11,0.322,
2010-12,0.323,
2011-01,0.434,
2011-02,0.418,
2011-03,0.236,
2011-04,0.392,
2011-05,0.392,
2011-06,0.393,
2011-07,0.393,
2011-08,0.434,
2011-09,0.424,
2011-10,0.403,
2011-11,0.389,
2011-12,0.316,
2012-01,0.301,
2012-02,0.275,
2012-03,0.275,
2012-04,0.275,
2012-05,0.254,
2012-06,0.173,
2012-07,0.112,
2012-08,0.321,
2012-09,0.314,
2012-10,0.313,
2012-11,0.314,
2012-12,0.305,
2013-01,0.242,
2013-02,0.153,
2013-03,0.081,
2013-04,0.081,
2013-05,.,No value available
2013-06,0.070,
2013-07,0.070,
2013-08,0.040,
2013-09,0.040,
2013-10,0.040,
2013-11,0.040,
2013-12,0.040,
2014-01,.,No value available
2014-02,.,No value available
2014-03,0.078,
2014-04,0.081,
2014-05,0.082,
2014-06,0.082,
2014-07,0.083,
2014-08,0.103,
2014-09,0.093,
2014-10,0.093,
2014-11,0.128,
