"",BBK01.OUG046,BBK01.OUG046_FLAGS
"",Time deposits of resident households / Total / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:46,
1968-12,0.111,
1969-01,0.112,
1969-02,0.118,
1969-03,0.116,
1969-04,0.127,
1969-05,0.144,
1969-06,0.128,
1969-07,0.128,
1969-08,0.128,
1969-09,0.134,
1969-10,0.132,
1969-11,0.129,
1969-12,0.118,
1970-01,0.111,
1970-02,0.111,
1970-03,0.104,
1970-04,0.116,
1970-05,0.117,
1970-06,0.117,
1970-07,0.120,
1970-08,0.117,
1970-09,0.109,
1970-10,0.115,
1970-11,0.115,
1970-12,0.105,
1971-01,0.104,
1971-02,0.110,
1971-03,0.118,
1971-04,0.114,
1971-05,0.118,
1971-06,0.116,
1971-07,0.126,
1971-08,0.132,
1971-09,0.125,
1971-10,0.126,
1971-11,0.125,
1971-12,0.125,
1972-01,0.134,
1972-02,0.133,
1972-03,0.131,
1972-04,0.127,
1972-05,0.129,
1972-06,0.123,
1972-07,0.134,
1972-08,0.161,
1972-09,0.145,
1972-10,0.133,
1972-11,0.143,
1972-12,0.221,
1973-01,0.205,
1973-02,0.211,
1973-03,0.217,
1973-04,0.236,
1973-05,0.243,
1973-06,0.251,
1973-07,0.283,
1973-08,0.312,
1973-09,0.339,
1973-10,0.355,
1973-11,0.365,
1973-12,0.374,
1974-01,0.394,
1974-02,0.389,
1974-03,0.362,
1974-04,0.366,
1974-05,0.371,
1974-06,0.352,
1974-07,0.345,
1974-08,0.339,
1974-09,0.333,
1974-10,0.338,
1974-11,0.324,
1974-12,0.320,
1975-01,0.333,
1975-02,0.334,
1975-03,0.307,
1975-04,0.294,
1975-05,0.305,
1975-06,0.252,
1975-07,0.268,
1975-08,0.236,
1975-09,0.225,
1975-10,0.211,
1975-11,0.222,
1975-12,0.227,
1976-01,0.239,
1976-02,0.222,
1976-03,0.216,
1976-04,0.213,
1976-05,0.228,
1976-06,0.230,
1976-07,0.226,
1976-08,0.220,
1976-09,0.207,
1976-10,0.228,
1976-11,0.235,
1976-12,0.246,
1977-01,0.253,
1977-02,0.269,
1977-03,0.255,
1977-04,0.271,
1977-05,0.271,
1977-06,0.266,
1977-07,0.249,
1977-08,0.256,
1977-09,0.265,
1977-10,0.255,
1977-11,0.260,
1977-12,0.262,
1978-01,0.276,
1978-02,0.273,
1978-03,0.284,
1978-04,0.281,
1978-05,0.305,
1978-06,0.290,
1978-07,0.289,
1978-08,0.297,
1978-09,0.292,
1978-10,0.305,
1978-11,0.310,
1978-12,0.327,
1979-01,0.321,
1979-02,0.327,
1979-03,0.324,
1979-04,0.334,
1979-05,0.361,
1979-06,0.362,
1979-07,0.386,
1979-08,0.392,
1979-09,0.431,
1979-10,0.452,
1979-11,0.470,
1979-12,0.503,
1980-01,0.523,
1980-02,0.551,
1980-03,0.531,
1980-04,0.524,
1980-05,0.562,
1980-06,0.568,
1980-07,0.613,
1980-08,0.629,
1980-09,0.607,
1980-10,0.608,
1980-11,0.621,
1980-12,0.658,
1981-01,0.697,
1981-02,0.716,
1981-03,0.716,
1981-04,0.741,
1981-05,0.736,
1981-06,0.728,
1981-07,0.756,
1981-08,0.759,
1981-09,0.757,
1981-10,0.767,
1981-11,0.752,
1981-12,0.835,
1982-01,0.868,
1982-02,0.826,
1982-03,0.809,
1982-04,0.804,
1982-05,0.798,
1982-06,0.787,
1982-07,0.816,
1982-08,0.828,
1982-09,0.802,
1982-10,0.785,
1982-11,0.769,
1982-12,0.796,
1983-01,0.848,
1983-02,0.818,
1983-03,0.774,
1983-04,0.762,
1983-05,0.756,
1983-06,0.741,
1983-07,0.744,
1983-08,0.762,
1983-09,0.732,
1983-10,0.762,
1983-11,0.777,
1983-12,0.768,
1984-01,0.784,
1984-02,0.792,
1984-03,0.766,
1984-04,0.774,
1984-05,0.818,
1984-06,0.854,
1984-07,0.822,
1984-08,0.800,
1984-09,0.785,
1984-10,0.812,
1984-11,0.798,
1984-12,0.795,
1985-01,0.782,
1985-02,0.812,
1985-03,0.812,
1985-04,0.823,
1985-05,0.844,
1985-06,0.822,
1985-07,0.816,
1985-08,0.829,
1985-09,0.806,
1985-10,0.802,
1985-11,0.789,
1985-12,0.845,
1986-01,0.822,
1986-02,0.823,
1986-03,0.773,
1986-04,0.776,
1986-05,0.778,
1986-06,0.822,
1986-07,0.860,
1986-08,0.864,
1986-09,0.853,
1986-10,0.859,
1986-11,0.918,
1986-12,0.934,
1987-01,0.945,
1987-02,0.922,
1987-03,0.922,
1987-04,0.914,
1987-05,0.933,
1987-06,0.924,
1987-07,0.923,
1987-08,0.911,
1987-09,0.904,
1987-10,0.924,
1987-11,0.910,
1987-12,0.971,
1988-01,0.985,
1988-02,0.967,
1988-03,0.969,
1988-04,0.949,
1988-05,0.954,
1988-06,0.946,
1988-07,0.963,
1988-08,0.989,
1988-09,0.987,
1988-10,1.072,
1988-11,1.053,
1988-12,0.936,
1989-01,0.989,
1989-02,1.016,
1989-03,1.042,
1989-04,1.050,
1989-05,1.078,
1989-06,1.086,
1989-07,1.172,
1989-08,1.192,
1989-09,1.201,
1989-10,1.243,
1989-11,1.288,
1989-12,1.325,
1990-01,1.434,
1990-02,1.433,
1990-03,1.437,
1990-04,1.430,
1990-05,1.446,
1990-06,1.439,
1990-07,1.430,
1990-08,1.496,
1990-09,1.515,
1990-10,1.598,
1990-11,1.593,
1990-12,1.629,
1991-01,1.628,
1991-02,1.627,
1991-03,1.615,
1991-04,1.606,
1991-05,1.699,
1991-06,1.703,
1991-07,1.762,
1991-08,1.813,
1991-09,1.782,
1991-10,1.818,
1991-11,1.806,
1991-12,1.816,
1992-01,1.894,
1992-02,1.920,
1992-03,2.986,
1992-04,3.062,
1992-05,3.102,
1992-06,3.287,
1992-07,3.370,
1992-08,3.390,
1992-09,3.423,
1992-10,3.425,
1992-11,3.320,
1992-12,3.158,
1993-01,10.188,
1993-02,10.280,
1993-03,10.262,
1993-04,10.287,
1993-05,10.208,
1993-06,10.200,
1993-07,10.280,
1993-08,10.300,
1993-09,10.286,
1993-10,10.275,
1993-11,10.190,
1993-12,10.240,
1994-01,10.367,
1994-02,10.414,
1994-03,10.425,
1994-04,10.338,
1994-05,10.153,
1994-06,9.989,
1994-07,9.975,
1994-08,9.883,
1994-09,9.694,
1994-10,9.511,
1994-11,9.382,
1994-12,9.170,
1995-01,9.176,
1995-02,9.110,
1995-03,9.006,
1995-04,8.948,
1995-05,8.834,
1995-06,8.722,
1995-07,8.692,
1995-08,8.673,
1995-09,8.591,
1995-10,8.567,
1995-11,8.410,
1995-12,8.268,
1996-01,8.285,
1996-02,8.186,
1996-03,8.052,
1996-04,8.095,
1996-05,7.882,
1996-06,7.858,
1996-07,7.857,
1996-08,7.834,
1996-09,7.807,
1996-10,7.784,
1996-11,7.641,
1996-12,7.658,
1997-01,7.715,
1997-02,7.676,
1997-03,7.619,
1997-04,7.575,
1997-05,7.445,
1997-06,7.443,
1997-07,7.430,
1997-08,7.437,
1997-09,7.390,
1997-10,7.418,
1997-11,7.312,
1997-12,7.414,
1998-01,7.440,
1998-02,7.423,
1998-03,7.402,
1998-04,7.325,
1998-05,7.059,
1998-06,7.009,
1998-07,7.074,
1998-08,7.072,
1998-09,7.067,
1998-10,6.605,
1998-11,6.622,
1998-12,6.657,
1999-01,8.290,
1999-02,7.955,
1999-03,7.915,
1999-04,7.851,
1999-05,7.078,
1999-06,7.023,
1999-07,7.005,
1999-08,7.007,
1999-09,6.955,
1999-10,6.499,
1999-11,6.500,
1999-12,6.602,
2000-01,6.509,
2000-02,6.658,
2000-03,6.615,
2000-04,6.570,
2000-05,6.334,
2000-06,6.338,
2000-07,6.357,
2000-08,6.357,
2000-09,6.427,
2000-10,6.456,
2000-11,6.403,
2000-12,6.397,
2001-01,6.500,
2001-02,6.514,
2001-03,6.595,
2001-04,6.563,
2001-05,6.512,
2001-06,6.529,
2001-07,6.586,
2001-08,6.577,
2001-09,6.502,
2001-10,6.303,
2001-11,6.314,
2001-12,6.295,
2002-01,6.204,
2002-02,6.162,
2002-03,6.065,
2002-04,6.045,
2002-05,5.912,
2002-06,5.842,
2002-07,5.814,
2002-08,5.805,
2002-09,5.804,
2002-10,5.748,
2002-11,5.669,
2002-12,5.670,
2003-01,5.612,
2003-02,5.514,
2003-03,5.478,
2003-04,5.407,
2003-05,5.122,
2003-06,5.014,
2003-07,5.395,
2003-08,5.492,
2003-09,5.522,
2003-10,5.363,
2003-11,5.138,
2003-12,5.066,
2004-01,5.100,
2004-02,5.125,
2004-03,4.948,
2004-04,4.878,
2004-05,4.306,
2004-06,4.253,
2004-07,4.277,
2004-08,4.218,
