"",BBK01.OUM149,BBK01.OUM149_FLAGS
"",Domestic securities / Corporate debt securities (non-MFIs) / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:38,
1965-01,0.241,
1965-02,0.246,
1965-03,0.240,
1965-04,0.240,
1965-05,0.241,
1965-06,0.249,
1965-07,0.239,
1965-08,0.234,
1965-09,0.236,
1965-10,0.237,
1965-11,0.235,
1965-12,0.231,
1966-01,0.221,
1966-02,0.213,
1966-03,0.213,
1966-04,0.210,
1966-05,0.211,
1966-06,0.211,
1966-07,0.205,
1966-08,0.196,
1966-09,0.197,
1966-10,0.196,
1966-11,0.195,
1966-12,0.196,
1967-01,0.192,
1967-02,0.191,
1967-03,0.195,
1967-04,0.202,
1967-05,0.196,
1967-06,0.193,
1967-07,0.196,
1967-08,0.201,
1967-09,0.207,
1967-10,0.191,
1967-11,0.192,
1967-12,0.174,
1968-01,0.188,
1968-02,0.191,
1968-03,0.199,
1968-04,0.201,
1968-05,0.205,
1968-06,0.205,
1968-07,0.211,
1968-08,0.222,
1968-09,0.230,
1968-10,0.219,
1968-11,0.220,
1968-12,0.224,
1969-01,0.238,
1969-02,0.238,
1969-03,0.244,
1969-04,0.246,
1969-05,0.238,
1969-06,0.232,
1969-07,0.234,
1969-08,0.232,
1969-09,0.227,
1969-10,0.228,
1969-11,0.225,
1969-12,0.218,
1970-01,0.202,
1970-02,0.198,
1970-03,0.199,
1970-04,0.198,
1970-05,0.195,
1970-06,0.196,
1970-07,0.204,
1970-08,0.200,
1970-09,0.199,
1970-10,0.200,
1970-11,0.194,
1970-12,0.178,
1971-01,0.171,
1971-02,0.172,
1971-03,0.168,
1971-04,0.175,
1971-05,0.165,
1971-06,0.179,
1971-07,0.190,
1971-08,0.170,
1971-09,0.164,
1971-10,0.168,
1971-11,0.167,
1971-12,0.162,
1972-01,0.198,
1972-02,0.244,
1972-03,0.229,
1972-04,0.230,
1972-05,0.229,
1972-06,0.237,
1972-07,0.220,
1972-08,0.227,
1972-09,0.237,
1972-10,0.243,
1972-11,0.243,
1972-12,0.238,
1973-01,0.276,
1973-02,0.296,
1973-03,0.307,
1973-04,0.322,
1973-05,0.315,
1973-06,0.307,
1973-07,0.327,
1973-08,0.320,
1973-09,0.316,
1973-10,0.299,
1973-11,0.310,
1973-12,0.279,
1974-01,0.297,
1974-02,0.310,
1974-03,0.304,
1974-04,0.273,
1974-05,0.263,
1974-06,0.265,
1974-07,0.270,
1974-08,0.277,
1974-09,0.296,
1974-10,0.273,
1974-11,0.263,
1974-12,0.263,
1975-01,0.253,
1975-02,0.279,
1975-03,0.267,
1975-04,0.290,
1975-05,0.312,
1975-06,0.303,
1975-07,0.271,
1975-08,0.251,
1975-09,0.199,
1975-10,0.185,
1975-11,0.196,
1975-12,0.156,
1976-01,0.141,
1976-02,0.154,
1976-03,0.174,
1976-04,0.167,
1976-05,0.149,
1976-06,0.152,
1976-07,0.150,
1976-08,0.149,
1976-09,0.187,
1976-10,0.180,
1976-11,0.174,
1976-12,0.151,
1977-01,0.184,
1977-02,0.159,
1977-03,0.160,
1977-04,0.162,
1977-05,0.166,
1977-06,0.175,
1977-07,0.195,
1977-08,0.202,
1977-09,0.181,
1977-10,0.166,
1977-11,0.159,
1977-12,0.144,
1978-01,0.175,
1978-02,0.188,
1978-03,0.187,
1978-04,0.173,
1978-05,0.173,
1978-06,0.167,
1978-07,0.165,
1978-08,0.163,
1978-09,0.172,
1978-10,0.171,
1978-11,0.155,
1978-12,0.144,
1979-01,0.137,
1979-02,0.141,
1979-03,0.144,
1979-04,0.130,
1979-05,0.095,
1979-06,0.086,
1979-07,0.083,
1979-08,0.083,
1979-09,0.082,
1979-10,0.092,
1979-11,0.098,
1979-12,0.088,
1980-01,0.097,
1980-02,0.092,
1980-03,0.092,
1980-04,0.105,
1980-05,0.098,
1980-06,0.115,
1980-07,0.109,
1980-08,0.098,
1980-09,0.086,
1980-10,0.084,
1980-11,0.085,
1980-12,0.088,
1981-01,0.088,
