"",BBK01.OUH002,BBK01.OUH002_FLAGS
2002-05,164.755,
2002-06,162.170,
2002-07,159.485,
2002-08,157.311,
2002-09,154.702,
2002-10,153.835,
2002-11,155.017,
2002-12,153.646,
2003-01,152.480,
2003-02,152.301,
2003-03,152.520,
2003-04,152.630,
2003-05,151.481,
2003-06,153.440,
2003-07,155.264,
2003-08,155.669,
2003-09,156.151,
2003-10,156.878,
2003-11,156.831,
2003-12,155.246,
2004-01,153.118,
2004-02,152.624,
2004-03,152.031,
2004-04,153.695,
2004-05,154.980,
2004-06,155.847,
2004-07,155.688,
2004-08,154.418,
2004-09,154.722,
2004-10,154.815,
2004-11,155.045,
2004-12,154.068,
2005-01,152.977,
2005-02,154.013,
2005-03,154.811,
2005-04,154.239,
2005-05,154.590,
2005-06,155.468,
2005-07,155.012,
2005-08,155.022,
2005-09,154.632,
2005-10,154.516,
2005-11,153.741,
2005-12,151.026,
2006-01,148.817,
2006-02,147.885,
2006-03,148.536,
2006-04,148.166,
2006-05,148.142,
2006-06,146.911,
2006-07,146.874,
2006-08,146.991,
2006-09,144.981,
2006-10,145.468,
2006-11,144.744,
2006-12,144.404,
2007-01,141.391,
2007-02,140.537,
2007-03,140.793,
2007-04,141.670,
2007-05,141.075,
2007-06,140.999,
2007-07,139.861,
2007-08,138.738,
2007-09,136.358,
2007-10,136.407,
2007-11,135.593,
2007-12,131.615,
2008-01,129.764,
2008-02,128.420,
2008-03,128.204,
2008-04,128.670,
2008-05,129.363,
2008-06,136.102,
2008-07,138.246,
2008-08,138.199,
2008-09,137.762,
2008-10,136.136,
2008-11,138.170,
2008-12,138.499,
2009-01,141.245,
2009-02,143.146,
2009-03,147.348,
2009-04,149.869,
2009-05,155.627,
2009-06,161.125,
2009-07,162.908,
2009-08,165.298,
2009-09,165.776,
2009-10,166.784,
2009-11,167.600,
2009-12,168.699,
2010-01,168.544,
2010-02,169.030,
2010-03,170.896,
2010-04,170.881,
2010-05,169.697,
2010-06,166.479,
2010-07,163.964,
2010-08,163.973,
2010-09,163.185,
2010-10,163.778,
2010-11,163.906,
2010-12,163.359,
2011-01,162.059,
2011-02,161.791,
2011-03,160.769,
2011-04,159.076,
2011-05,157.869,
2011-06,154.924,
2011-07,153.610,
2011-08,153.382,
2011-09,151.525,
2011-10,151.715,
2011-11,150.665,
2011-12,150.345,
2012-01,148.905,
2012-02,151.337,
2012-03,151.940,
2012-04,152.031,
2012-05,151.740,
2012-06,150.514,
2012-07,150.437,
2012-08,151.999,
2012-09,151.332,
2012-10,149.761,
2012-11,149.685,
2012-12,147.456,
2013-01,146.032,
2013-02,144.540,
2013-03,142.486,
2013-04,141.963,
2013-05,141.941,
2013-06,142.226,
2013-07,141.229,
2013-08,141.702,
2013-09,141.428,
2013-10,139.717,
2013-11,139.718,
2013-12,138.230,
2014-01,136.841,
2014-02,136.425,
2014-03,135.258,
2014-04,135.236,
2014-05,134.814,
2014-06,133.724,
2014-07,133.245,
2014-08,133.384,
2014-09,133.375,
2014-10,132.445,
2014-11,132.042,
2014-12,130.421,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
