"",BBK01.QUY622,BBK01.QUY622_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Argentina / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:41,
2002-03,0.472,
2002-04,0.175,
2002-05,0.175,
2002-06,0.174,
2002-07,0.177,
2002-08,0.174,
2002-09,0.168,
2002-10,0.166,
2002-11,0.162,
2002-12,0.176,
2003-01,0.169,
2003-02,0.167,
2003-03,0.182,
2003-04,0.157,
2003-05,0.156,
2003-06,0.158,
2003-07,0.161,
2003-08,0.171,
2003-09,0.165,
2003-10,0.161,
2003-11,0.159,
2003-12,0.170,
2004-01,0.172,
2004-02,0.169,
2004-03,0.164,
2004-04,0.164,
2004-05,0.163,
2004-06,0.164,
2004-07,0.172,
2004-08,0.188,
2004-09,0.165,
2004-10,0.158,
2004-11,0.143,
2004-12,0.151,
2005-01,0.152,
2005-02,0.125,
2005-03,0.121,
2005-04,0.119,
2005-05,0.118,
2005-06,0.119,
2005-07,0.124,
2005-08,0.108,
2005-09,0.103,
2005-10,0.103,
2005-11,0.103,
2005-12,0.089,
2006-01,0.101,
2006-02,0.101,
2006-03,0.097,
2006-04,0.098,
2006-05,0.097,
2006-06,0.094,
2006-07,0.093,
2006-08,0.091,
2006-09,0.079,
2006-10,0.078,
2006-11,0.079,
2006-12,0.079,
2007-01,0.080,
2007-02,0.077,
2007-03,0.076,
2007-04,0.076,
2007-05,0.077,
2007-06,0.076,
2007-07,0.076,
2007-08,0.076,
2007-09,0.072,
2007-10,0.072,
2007-11,0.071,
2007-12,0.071,
2008-01,0.070,
2008-02,0.070,
2008-03,0.069,
2008-04,0.069,
2008-05,0.069,
2008-06,0.070,
2008-07,0.070,
2008-08,0.072,
2008-09,0.071,
2008-10,0.071,
2008-11,0.072,
2008-12,0.072,
2009-01,0.071,
2009-02,0.071,
2009-03,0.069,
2009-04,0.069,
2009-05,0.069,
2009-06,0.071,
2009-07,0.070,
2009-08,0.011,
2009-09,0.010,
2009-10,0.010,
2009-11,0.010,
2009-12,0.009,
2010-01,0.009,
2010-02,0.009,
2010-03,0.008,
2010-04,0.008,
2010-05,0.008,
2010-06,0.008,
2010-07,0.008,
2010-08,0.008,
2010-09,0.007,
2010-10,0.007,
2010-11,0.007,
2010-12,0.007,
2011-01,0.007,
2011-02,0.007,
2011-03,0.006,
2011-04,0.006,
2011-05,0.008,
2011-06,0.009,
2011-07,0.008,
2011-08,0.008,
2011-09,0.007,
2011-10,0.005,
2011-11,0.005,
2011-12,0.006,
2012-01,0.005,
2012-02,0.005,
2012-03,0.005,
2012-04,0.005,
2012-05,0.005,
2012-06,0.005,
2012-07,0.005,
2012-08,0.005,
2012-09,0.005,
2012-10,0.005,
2012-11,0.005,
2012-12,0.004,
2013-01,0.004,
2013-02,0.003,
2013-03,0.003,
2013-04,0.003,
2013-05,0.003,
2013-06,0.003,
2013-07,0.003,
2013-08,0.003,
2013-09,0.003,
2013-10,0.003,
2013-11,0.003,
2013-12,0.003,
2014-01,0.003,
2014-02,0.003,
2014-03,0.003,
2014-04,0.003,
2014-05,0.003,
2014-06,0.003,
2014-07,0.003,
2014-08,0.003,
2014-09,0.003,
2014-10,0.003,
