"",BBK01.OUM363,BBK01.OUM363_FLAGS
"",Loans to foreign non-banks for up to and including one year / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:18,
1999-01,0.530,
1999-02,0.413,
1999-03,0.485,
1999-04,1.749,
1999-05,3.319,
1999-06,0.378,
1999-07,0.305,
1999-08,0.323,
1999-09,0.344,
1999-10,0.494,
1999-11,0.506,
1999-12,0.732,
2000-01,0.856,
2000-02,0.740,
2000-03,0.885,
2000-04,0.889,
2000-05,0.841,
2000-06,0.868,
2000-07,0.860,
2000-08,0.922,
2000-09,0.977,
2000-10,1.023,
2000-11,0.929,
2000-12,0.836,
2001-01,0.801,
2001-02,1.141,
2001-03,1.071,
2001-04,1.206,
2001-05,1.080,
2001-06,1.139,
2001-07,1.095,
2001-08,1.090,
2001-09,1.157,
2001-10,1.049,
2001-11,1.071,
2001-12,1.339,
2002-01,1.246,
2002-02,1.100,
2002-03,1.918,
2002-04,1.103,
2002-05,0.918,
2002-06,1.005,
2002-07,0.891,
2002-08,0.789,
2002-09,1.330,
2002-10,1.122,
2002-11,0.850,
2002-12,0.922,
2003-01,1.109,
2003-02,1.053,
2003-03,2.101,
2003-04,1.828,
2003-05,1.981,
2003-06,0.955,
2003-07,0.873,
2003-08,0.763,
2003-09,0.786,
2003-10,0.739,
2003-11,0.709,
2003-12,2.015,
2004-01,1.254,
2004-02,1.241,
2004-03,1.057,
2004-04,0.984,
2004-05,0.891,
2004-06,0.913,
2004-07,1.212,
2004-08,1.545,
2004-09,1.662,
2004-10,1.326,
2004-11,1.541,
2004-12,1.630,
2005-01,1.669,
2005-02,1.534,
2005-03,1.596,
2005-04,1.460,
2005-05,0.849,
2005-06,0.797,
2005-07,0.852,
2005-08,0.845,
2005-09,1.064,
2005-10,0.508,
2005-11,0.811,
2005-12,0.959,
2006-01,1.657,
2006-02,1.138,
2006-03,1.483,
2006-04,1.808,
2006-05,1.812,
2006-06,1.810,
2006-07,1.728,
2006-08,1.646,
2006-09,1.964,
2006-10,1.777,
2006-11,2.337,
2006-12,2.576,
2007-01,2.855,
2007-02,2.840,
2007-03,2.807,
2007-04,2.845,
2007-05,3.087,
2007-06,2.696,
2007-07,2.972,
2007-08,3.292,
2007-09,3.380,
2007-10,3.391,
2007-11,3.225,
2007-12,3.156,
2008-01,3.251,
2008-02,3.276,
2008-03,3.867,
2008-04,3.624,
2008-05,3.642,
2008-06,3.483,
2008-07,3.412,
2008-08,3.781,
2008-09,4.066,
2008-10,4.253,
2008-11,4.338,
2008-12,4.310,
2009-01,3.904,
2009-02,3.892,
2009-03,3.771,
2009-04,3.364,
2009-05,3.309,
2009-06,3.011,
2009-07,2.866,
2009-08,2.946,
2009-09,3.164,
2009-10,3.108,
2009-11,3.219,
2009-12,3.231,
2010-01,3.406,
2010-02,3.711,
2010-03,3.531,
2010-04,3.752,
2010-05,4.597,
2010-06,5.141,
2010-07,4.061,
2010-08,4.218,
2010-09,4.146,
2010-10,3.377,
2010-11,3.355,
2010-12,3.159,
2011-01,2.861,
2011-02,2.909,
2011-03,2.493,
2011-04,2.411,
2011-05,2.543,
2011-06,2.449,
2011-07,2.627,
2011-08,2.373,
2011-09,2.196,
2011-10,2.069,
2011-11,2.065,
2011-12,1.985,
2012-01,1.693,
2012-02,1.595,
2012-03,1.587,
2012-04,1.586,
2012-05,1.679,
2012-06,1.591,
2012-07,1.716,
2012-08,1.580,
2012-09,1.488,
2012-10,1.435,
2012-11,1.366,
2012-12,1.523,
2013-01,1.501,
2013-02,1.576,
2013-03,1.654,
2013-04,1.584,
2013-05,1.695,
2013-06,1.478,
2013-07,1.485,
2013-08,1.476,
2013-09,1.420,
2013-10,1.496,
2013-11,1.442,
2013-12,1.511,
2014-01,1.662,
2014-02,1.512,
2014-03,1.522,
2014-04,1.507,
2014-05,1.519,
2014-06,1.627,
2014-07,1.467,
2014-08,1.440,
2014-09,1.414,
2014-10,1.590,
2014-11,1.594,
2014-12,1.580,Provisional value
