"",BBK01.PQ0353,BBK01.PQ0353_FLAGS
"","Lending to manufacture of textiles and textile products, leather and leather products / Total / Regional banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:52,
1968-10,0.647,
1969-01,0.686,
1969-04,0.745,
1969-07,0.850,
1969-10,0.853,
1970-01,0.875,
1970-04,0.924,
1970-07,0.976,
1970-10,0.948,
1971-01,0.910,
1971-04,0.953,
1971-07,0.990,
1971-10,0.946,
1972-01,0.942,
1972-04,0.970,
1972-07,1.023,
1972-10,0.967,
1973-01,1.001,
1973-04,1.118,
1973-07,1.114,
1973-10,1.058,
1974-01,1.027,
1974-04,1.095,
1974-07,1.136,
1974-10,1.012,
1975-01,1.031,
1975-04,1.046,
1975-07,1.021,
1975-10,0.966,
1976-01,0.935,
1976-04,0.989,
1976-07,1.035,
1976-10,0.985,
1977-01,1.001,
1977-04,1.078,
1977-07,1.091,
1977-10,1.045,
1978-01,1.012,
1978-04,1.083,
1978-07,1.065,
1978-10,1.032,
1979-01,1.016,
1979-04,1.204,
1979-07,1.182,
1979-10,1.162,
1980-01,1.081,
1980-04,1.212,
1980-07,1.150,
1980-10,1.307,
1981-01,1.364,
1981-04,1.436,
1981-07,1.405,
1981-10,1.381,
1982-01,1.336,
1982-04,1.434,
1982-07,1.405,
1982-10,1.396,
1983-01,1.324,
1983-04,1.346,
1983-07,1.347,
1983-10,1.298,
1984-01,1.325,
1984-04,1.398,
1984-07,1.397,
1984-10,1.359,
1985-01,1.388,
1985-04,1.440,
1985-07,1.460,
1985-10,1.436,
1986-01,1.424,
1986-04,1.427,
1986-07,1.413,
1986-10,1.376,
1987-01,1.346,
1987-04,1.407,
1987-07,1.463,
1987-10,1.384,
1988-01,1.393,
1988-04,1.454,
1988-07,1.552,
1988-10,1.485,
1989-01,1.572,
1989-04,1.635,
1989-07,1.687,
1989-10,1.654,
1990-01,1.665,
1990-04,5.346,
1990-07,5.846,
1990-10,5.636,
1991-01,5.410,
1991-04,5.542,
1991-07,5.253,
1991-10,4.842,
1992-01,4.667,
1992-04,4.395,
1992-07,4.216,
1992-10,3.497,
1993-01,2.015,
1993-04,2.013,
1993-07,1.942,
1993-10,1.917,
1994-01,1.868,
1994-04,1.993,
1994-07,2.145,
1994-10,1.997,
1995-01,1.888,
1995-04,1.898,
1995-07,1.908,
1995-10,1.814,
1996-01,1.897,
1996-04,1.834,
1996-07,1.778,
1996-10,1.671,
1997-01,1.775,
1997-04,1.761,
1997-07,1.691,
1997-10,1.663,
1998-01,1.597,
1998-04,1.656,
1998-07,1.593,
1998-10,1.569,
1999-01,1.003,
1999-04,1.028,
1999-07,1.007,
1999-10,0.906,
2000-01,0.967,
2000-04,1.047,
2000-07,1.014,
2000-10,0.950,
2001-01,1.039,
2001-04,1.049,
2001-07,1.075,
2001-10,0.986,
2002-01,0.988,
2002-04,0.912,
2002-07,0.972,
2002-10,0.866,
2003-01,0.911,
2003-04,0.796,
2003-07,0.790,
2003-10,0.660,
2004-01,0.653,
2004-04,0.557,
2004-07,0.586,
2004-10,0.482,
2005-01,0.479,
2005-04,0.438,
2005-07,0.369,
2005-10,0.352,
2006-01,0.362,
2006-04,0.369,
2006-07,0.351,
2006-10,0.357,
2007-01,0.333,
2007-04,0.327,
2007-07,0.327,
2007-10,0.316,
2008-01,0.330,
2008-04,0.466,
2008-07,0.392,
2008-10,0.355,
2009-01,0.388,
2009-04,0.349,
2009-07,0.328,
2009-10,0.271,
2010-01,0.271,
2010-04,0.275,
2010-07,0.303,
2010-10,0.288,
2011-01,0.309,
2011-04,0.321,
2011-07,0.357,
2011-10,0.354,
2012-01,0.346,
2012-04,0.346,
2012-07,0.354,
2012-10,0.334,
2013-01,0.347,
2013-04,0.322,
2013-07,0.319,
2013-10,0.308,
2014-01,0.306,
2014-04,0.292,
2014-07,0.331,
2014-10,0.277,
