"",BBK01.OUG249,BBK01.OUG249_FLAGS
"",Time deposits of resident households / for up and including 1 year / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:57,
1999-01,2.965,
1999-02,2.712,
1999-03,2.766,
1999-04,2.682,
1999-05,2.504,
1999-06,2.465,
1999-07,2.442,
1999-08,2.454,
1999-09,2.440,
1999-10,2.421,
1999-11,2.419,
1999-12,2.524,
2000-01,2.441,
2000-02,2.587,
2000-03,2.560,
2000-04,2.460,
2000-05,2.515,
2000-06,2.534,
2000-07,2.560,
2000-08,2.578,
2000-09,2.651,
2000-10,2.681,
2000-11,2.694,
2000-12,2.730,
2001-01,2.837,
2001-02,2.854,
2001-03,2.937,
2001-04,2.909,
2001-05,2.941,
2001-06,2.932,
2001-07,2.994,
2001-08,2.989,
2001-09,2.916,
2001-10,2.870,
2001-11,2.887,
2001-12,2.861,
2002-01,2.781,
2002-02,2.730,
2002-03,2.637,
2002-04,2.623,
2002-05,2.576,
2002-06,2.504,
2002-07,2.478,
2002-08,2.471,
2002-09,2.472,
2002-10,2.489,
2002-11,2.402,
2002-12,2.406,
2003-01,2.349,
2003-02,2.264,
2003-03,2.234,
2003-04,2.165,
2003-05,2.132,
2003-06,2.038,
2003-07,2.422,
2003-08,2.505,
2003-09,2.555,
2003-10,2.397,
2003-11,2.259,
2003-12,2.201,
2004-01,2.232,
2004-02,2.268,
2004-03,2.101,
2004-04,2.030,
2004-05,2.013,
2004-06,1.963,
2004-07,1.985,
2004-08,1.932,
2004-09,1.989,
2004-10,1.998,
2004-11,2.092,
2004-12,2.011,
2005-01,2.005,
2005-02,2.020,
2005-03,1.991,
2005-04,1.833,
2005-05,1.877,
2005-06,1.882,
2005-07,1.787,
2005-08,2.077,
2005-09,2.071,
2005-10,2.063,
2005-11,2.027,
2005-12,2.126,
2006-01,2.111,
2006-02,2.124,
2006-03,2.141,
2006-04,2.140,
2006-05,2.039,
2006-06,2.091,
2006-07,2.212,
2006-08,2.273,
2006-09,2.488,
2006-10,2.352,
2006-11,2.349,
2006-12,2.448,
2007-01,2.606,
2007-02,2.493,
2007-03,2.583,
2007-04,2.633,
2007-05,2.665,
2007-06,2.738,
2007-07,3.026,
2007-08,3.211,
2007-09,3.411,
2007-10,3.623,
2007-11,3.736,
2007-12,4.723,
2008-01,4.790,
2008-02,4.489,
2008-03,4.426,
2008-04,4.673,
2008-05,4.841,
2008-06,4.888,
2008-07,5.174,
2008-08,5.180,
2008-09,5.235,
2008-10,5.791,
2008-11,5.494,
2008-12,5.160,
2009-01,3.754,
2009-02,2.787,
2009-03,2.395,
2009-04,2.146,
2009-05,1.951,
2009-06,1.787,
2009-07,1.538,
2009-08,1.225,
2009-09,1.060,
2009-10,0.948,
2009-11,0.883,
2009-12,0.889,
2010-01,0.751,
2010-02,0.730,
2010-03,0.692,
2010-04,0.677,
2010-05,0.679,
2010-06,0.713,
2010-07,0.719,
2010-08,0.729,
2010-09,0.719,
2010-10,0.715,
2010-11,0.719,
2010-12,0.719,
2011-01,0.619,
2011-02,0.627,
2011-03,0.595,
2011-04,0.703,
2011-05,0.715,
2011-06,0.762,
2011-07,0.790,
2011-08,0.799,
2011-09,0.804,
2011-10,0.815,
2011-11,0.826,
2011-12,0.848,
2012-01,0.866,
2012-02,0.861,
2012-03,0.820,
2012-04,0.806,
2012-05,0.789,
2012-06,0.780,
2012-07,0.754,
2012-08,0.691,
2012-09,0.641,
2012-10,0.466,
2012-11,0.461,
2012-12,0.451,
2013-01,0.431,
2013-02,0.429,
2013-03,0.410,
2013-04,0.409,
2013-05,0.400,
2013-06,0.404,
2013-07,0.405,
2013-08,0.393,
2013-09,0.384,
2013-10,0.397,
2013-11,0.405,
2013-12,0.403,
2014-01,0.403,
2014-02,0.400,
2014-03,0.402,
2014-04,0.407,
2014-05,0.458,
2014-06,0.410,
2014-07,0.399,
2014-08,0.405,
2014-09,0.441,
2014-10,0.387,
2014-11,0.369,
2014-12,0.376,Provisional value
