"",BBK01.OUE351,BBK01.OUE351_FLAGS
"",Lending to the federal states / Total / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:22,
1999-01,0.439,
1999-02,0.481,
1999-03,0.429,
1999-04,0.408,
1999-05,0.306,
1999-06,0.252,
1999-07,0.239,
1999-08,0.336,
1999-09,0.418,
1999-10,0.760,
1999-11,1.037,
1999-12,1.454,
2000-01,1.084,
2000-02,0.887,
2000-03,1.022,
2000-04,1.217,
2000-05,1.058,
2000-06,0.992,
2000-07,1.032,
2000-08,0.929,
2000-09,0.929,
2000-10,0.813,
2000-11,0.727,
2000-12,0.692,
2001-01,1.354,
2001-02,0.885,
2001-03,0.782,
2001-04,0.693,
2001-05,0.844,
2001-06,0.876,
2001-07,0.663,
2001-08,0.643,
2001-09,0.674,
2001-10,0.907,
2001-11,0.638,
2001-12,0.543,
2002-01,0.570,
2002-02,0.553,
2002-03,0.715,
2002-04,0.739,
2002-05,0.759,
2002-06,0.672,
2002-07,1.000,
2002-08,1.090,
2002-09,0.932,
2002-10,0.889,
2002-11,0.730,
2002-12,0.974,
2003-01,1.561,
2003-02,0.650,
2003-03,0.688,
2003-04,0.936,
2003-05,2.999,
2003-06,0.846,
2003-07,2.113,
2003-08,1.806,
2003-09,1.660,
2003-10,1.181,
2003-11,1.362,
2003-12,1.086,
2004-01,0.873,
2004-02,1.118,
2004-03,1.119,
2004-04,0.959,
2004-05,1.044,
2004-06,0.780,
2004-07,0.362,
2004-08,0.316,
2004-09,0.514,
2004-10,0.154,
2004-11,0.292,
2004-12,0.410,
2005-01,0.309,
2005-02,0.301,
2005-03,0.225,
2005-04,0.154,
2005-05,0.155,
2005-06,0.165,
2005-07,0.220,
2005-08,0.233,
2005-09,0.085,
2005-10,0.102,
2005-11,0.141,
2005-12,0.135,
2006-01,0.113,
2006-02,0.146,
2006-03,0.183,
2006-04,0.146,
2006-05,0.144,
2006-06,0.095,
2006-07,0.156,
2006-08,0.318,
2006-09,0.274,
2006-10,0.246,
2006-11,0.437,
2006-12,0.451,
2007-01,0.225,
2007-02,0.167,
2007-03,0.459,
2007-04,0.438,
2007-05,0.332,
2007-06,0.160,
2007-07,0.461,
2007-08,0.446,
2007-09,0.138,
2007-10,0.150,
2007-11,0.113,
2007-12,0.143,
2008-01,0.646,
2008-02,0.663,
2008-03,0.164,
2008-04,0.160,
2008-05,0.157,
2008-06,0.108,
2008-07,0.162,
2008-08,0.084,
2008-09,0.074,
2008-10,0.074,
2008-11,0.574,
2008-12,0.074,
2009-01,0.093,
2009-02,1.265,
2009-03,0.713,
2009-04,1.472,
2009-05,0.072,
2009-06,0.072,
2009-07,0.722,
2009-08,0.812,
2009-09,1.812,
2009-10,0.742,
2009-11,1.797,
2009-12,0.775,
2010-01,1.696,
2010-02,0.912,
2010-03,1.387,
2010-04,2.322,
2010-05,1.567,
2010-06,1.227,
2010-07,2.820,
2010-08,1.610,
2010-09,1.576,
2010-10,1.871,
2010-11,2.245,
2010-12,1.345,
2011-01,2.198,
2011-02,1.851,
2011-03,1.818,
2011-04,2.390,
2011-05,0.448,
2011-06,0.384,
2011-07,1.145,
2011-08,0.301,
2011-09,0.054,
2011-10,0.040,
2011-11,0.190,
2011-12,0.091,
2012-01,1.224,
2012-02,0.291,
2012-03,0.191,
2012-04,0.442,
2012-05,0.542,
2012-06,0.443,
2012-07,0.293,
2012-08,0.192,
2012-09,0.156,
2012-10,0.303,
2012-11,0.166,
2012-12,0.239,
2013-01,0.211,
2013-02,0.153,
2013-03,0.145,
2013-04,0.285,
2013-05,0.445,
2013-06,0.615,
2013-07,0.775,
2013-08,0.245,
2013-09,0.245,
2013-10,0.394,
2013-11,0.294,
2013-12,0.229,
2014-01,0.144,
2014-02,0.144,
2014-03,0.245,
2014-04,0.244,
2014-05,0.244,
2014-06,0.296,
2014-07,0.194,
2014-08,0.245,
2014-09,0.310,
2014-10,0.406,
2014-11,0.056,
2014-12,0.255,Provisional value
