"",BBK01.OUD349,BBK01.OUD349_FLAGS
"",Loans to the Federal Government and its special funds for up to and including one year / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:31,
1999-01,0.521,
1999-02,1.823,
1999-03,2.102,
1999-04,0.459,
1999-05,1.724,
1999-06,1.770,
1999-07,0.855,
1999-08,1.466,
1999-09,1.406,
1999-10,1.512,
1999-11,1.418,
1999-12,1.035,
2000-01,0.692,
2000-02,2.609,
2000-03,2.545,
2000-04,2.816,
2000-05,1.894,
2000-06,0.301,
2000-07,1.522,
2000-08,1.709,
2000-09,0.396,
2000-10,1.312,
2000-11,0.747,
2000-12,0.108,
2001-01,3.399,
2001-02,2.203,
2001-03,3.006,
2001-04,3.539,
2001-05,2.592,
2001-06,1.504,
2001-07,1.370,
2001-08,1.802,
2001-09,1.154,
2001-10,0.931,
2001-11,0.380,
2001-12,0.159,
2002-01,2.063,
2002-02,1.027,
2002-03,1.282,
2002-04,0.007,
2002-05,0.116,
2002-06,0.818,
2002-07,0.708,
2002-08,0.302,
2002-09,0.187,
2002-10,0.003,
2002-11,0.951,
2002-12,1.152,
2003-01,1.000,
2003-02,3.332,
2003-03,0.881,
2003-04,1.354,
2003-05,0.151,
2003-06,1.581,
2003-07,2.360,
2003-08,0.842,
2003-09,2.168,
2003-10,0.107,
2003-11,1.540,
2003-12,0.767,
2004-01,2.167,
2004-02,1.087,
2004-03,4.017,
2004-04,1.081,
2004-05,1.337,
2004-06,1.924,
2004-07,1.576,
2004-08,1.123,
2004-09,1.422,
2004-10,1.223,
2004-11,0.669,
2004-12,0.334,
2005-01,2.515,
2005-02,0.668,
2005-03,0.649,
2005-04,0.561,
2005-05,0.979,
2005-06,1.663,
2005-07,1.949,
2005-08,0.593,
2005-09,0.018,
2005-10,0.519,
2005-11,0.019,
2005-12,1.034,
2006-01,1.034,
2006-02,0.785,
2006-03,0.618,
2006-04,0.889,
2006-05,0.020,
2006-06,0.170,
2006-07,0.017,
2006-08,0.158,
2006-09,0.250,
2006-10,0.592,
2006-11,1.853,
2006-12,0.463,
2007-01,0.437,
2007-02,0.028,
2007-03,0.026,
2007-04,0.522,
2007-05,2.021,
2007-06,0.035,
2007-07,1.587,
2007-08,0.655,
2007-09,0.080,
2007-10,1.018,
2007-11,1.130,
2007-12,0.179,
2008-01,0.129,
2008-02,0.544,
2008-03,0.238,
2008-04,1.154,
2008-05,0.175,
2008-06,0.184,
2008-07,0.262,
2008-08,1.029,
2008-09,0.498,
2008-10,0.323,
2008-11,0.592,
2008-12,2.620,
2009-01,3.265,
2009-02,2.592,
2009-03,0.528,
2009-04,0.862,
2009-05,0.723,
2009-06,1.210,
2009-07,1.210,
2009-08,1.771,
2009-09,0.778,
2009-10,0.773,
2009-11,0.721,
2009-12,0.543,
2010-01,0.515,
2010-02,0.627,
2010-03,0.722,
2010-04,0.625,
2010-05,0.711,
2010-06,0.813,
2010-07,0.691,
2010-08,1.067,
2010-09,0.843,
2010-10,0.972,
2010-11,0.647,
2010-12,0.673,
2011-01,0.880,
2011-02,0.694,
2011-03,1.709,
2011-04,0.510,
2011-05,0.745,
2011-06,0.585,
2011-07,0.496,
2011-08,0.442,
2011-09,0.519,
2011-10,0.824,
2011-11,0.677,
2011-12,0.590,
2012-01,0.832,
2012-02,0.641,
2012-03,0.641,
2012-04,0.669,
2012-05,0.544,
2012-06,0.538,
2012-07,0.587,
2012-08,0.755,
2012-09,0.704,
2012-10,0.622,
2012-11,0.620,
2012-12,0.659,
2013-01,0.610,
2013-02,0.637,
2013-03,0.653,
2013-04,0.654,
2013-05,0.581,
2013-06,0.492,
2013-07,0.596,
2013-08,0.550,
2013-09,0.519,
2013-10,0.536,
2013-11,0.648,
2013-12,0.505,
2014-01,0.508,
2014-02,0.870,
2014-03,0.562,
2014-04,0.913,
2014-05,0.840,
2014-06,0.937,
2014-07,0.769,
2014-08,0.807,
2014-09,0.393,
2014-10,0.445,
2014-11,0.610,
2014-12,0.484,Provisional value
