"",BBK01.TVD414,BBK01.TVD414_FLAGS
1991-08,833,
1991-09,1103,
1991-10,895,
1991-11,1276,
1991-12,700,
1992-01,-347,
1992-02,2704,
1992-03,1711,
1992-04,577,
1992-05,246,
1992-06,2727,
1992-07,-799,
1992-08,1065,
1992-09,1411,
1992-10,1597,
1992-11,1786,
1992-12,3485,
1993-01,5470,
1993-02,1094,
1993-03,3250,
1993-04,1466,
1993-05,298,
1993-06,1432,
1993-07,-96,
1993-08,-627,
1993-09,4289,
1993-10,3095,
1993-11,835,
1993-12,6815,
1994-01,2298,
1994-02,1363,
1994-03,3056,
1994-04,4542,
1994-05,1318,
1994-06,312,
1994-07,2425,
1994-08,1606,
1994-09,1480,
1994-10,4510,
1994-11,942,
1994-12,12735,
1995-01,4624,
1995-02,-725,
1995-03,-556,
1995-04,0,
1995-05,-1080,
1995-06,-464,
1995-07,-133,
1995-08,-511,
1995-09,2758,
1995-10,-459,
1995-11,2265,
1995-12,990,
1996-01,2271,
1996-02,27,
1996-03,4170,
1996-04,4840,
1996-05,-2467,
1996-06,-4724,
1996-07,2400,
1996-08,-1168,
1996-09,-505,
1996-10,1113,
1996-11,3834,
1996-12,282,
1997-01,3825,
1997-02,4644,
1997-03,3968,
1997-04,3380,
1997-05,-162,
1997-06,-1573,
1997-07,1311,
1997-08,593,
1997-09,-291,
1997-10,-1895,
1997-11,909,
1997-12,1063,
1998-01,11076,
1998-02,5890,
1998-03,11054,
1998-04,6919,
1998-05,1252,
1998-06,-7367,
1998-07,-2202,
1998-08,-67,
1998-09,168,
1998-10,1284,
1998-11,8017,
1998-12,11165,
1999-01,-113,
1999-02,1362,
1999-03,17032,
1999-04,7815,
1999-05,4116,
1999-06,-17086,
1999-07,73,
1999-08,761,
1999-09,2713,
1999-10,926,
1999-11,4232,
1999-12,8608,
2000-01,2048,
2000-02,4070,
2000-03,31618,
2000-04,4274,
2000-05,7156,
2000-06,-33511,
2000-07,2136,
2000-08,576,
2000-09,2282,
2000-10,-497,
2000-11,3594,
2000-12,3552,
2001-01,5497,
2001-02,5587,
2001-03,13305,
2001-04,7221,
2001-05,-3608,
2001-06,-26317,
2001-07,-1285,
2001-08,-2442,
2001-09,-4184,
2001-10,2231,
2001-11,-2261,
2001-12,8605,
2002-01,278,
2002-02,-3022,
2002-03,-9554,
2002-04,5747,
2002-05,-309,
2002-06,-9006,
2002-07,-4478,
2002-08,8462,
2002-09,-119,
2002-10,5897,
2002-11,3996,
2002-12,8266,
2003-01,2280,
2003-02,-1013,
2003-03,-2509,
2003-04,4420,
2003-05,2908,
2003-06,-3991,
2003-07,33,
2003-08,1135,
2003-09,-4344,
2003-10,-5618,
2003-11,4783,
2003-12,-1705,
2004-01,2079,
2004-02,-3649,
2004-03,9830,
2004-04,13229,
2004-05,-8889,
2004-06,-13408,
2004-07,-1845,
2004-08,-3555,
2004-09,-217,
2004-10,164,
2004-11,360,
2004-12,6758,
2005-01,6020,
2005-02,-7398,
2005-03,4114,
2005-04,42226,
2005-05,-20585,
2005-06,-21004,
2005-07,4333,
2005-08,2082,
2005-09,1190,
2005-10,632,
2005-11,2175,
2005-12,7879,
2006-01,12542,
2006-02,400,
2006-03,7564,
2006-04,27738,
2006-05,-6035,
2006-06,-24657,
2006-07,-1660,
2006-08,1152,
2006-09,-1618,
2006-10,74,
2006-11,1290,
2006-12,2476,
2007-01,11535,
2007-02,-10655,
2007-03,3767,
2007-04,30352,
2007-05,-18174,
2007-06,-29122,
2007-07,1127,
2007-08,-3386,
2007-09,1392,
2007-10,-3551,
2007-11,-717,
2007-12,2875,
2008-01,21591,
2008-02,-17025,
2008-03,6688,
2008-04,31799,
2008-05,-14588,
2008-06,-22586,
2008-07,3904,
2008-08,25973,
2008-09,1566,
2008-10,-6359,
2008-11,-768,
2008-12,35208,
2009-01,4354,
2009-02,4193,
2009-03,-1046,
2009-04,11705,
2009-05,-13990,
2009-06,7541,
2009-07,-3019,
2009-08,-4436,
2009-09,474,
2009-10,-3806,
2009-11,962,
2009-12,7526,
2010-01,5620,
2010-02,-9954,
2010-03,-1299,
2010-04,24661,
2010-05,-26657,
2010-06,-7293,
2010-07,-933,
2010-08,-959,
2010-09,-3129,
2010-10,2509,
2010-11,736,
2010-12,2352,
2011-01,13838,
2011-02,-7385,
2011-03,1930,
2011-04,20580,
2011-05,-24363,
2011-06,-11935,
2011-07,219,
2011-08,-3695,
2011-09,-3028,
2011-10,-1150,
2011-11,389,
2011-12,-3357,
2012-01,-344,
2012-02,-5817,
2012-03,8369,
2012-04,13843,
2012-05,-19949,
2012-06,-8042,
2012-07,-3020,
2012-08,1870,
2012-09,3398,
2012-10,-5172,
2012-11,373,
2012-12,2712,
2013-01,7053,
2013-02,-5965,
2013-03,4067,
2013-04,20851,
2013-05,-17068,
2013-06,-5589,
2013-07,-1433,
2013-08,515,
2013-09,509,
2013-10,709,
2013-11,-753,
2013-12,-931,
2014-01,7389,
2014-02,-7083,
2014-03,5516,
2014-04,16925,
2014-05,-11801,
2014-06,-2156,
2014-07,3522,
2014-08,-2299,
2014-09,2503,
2014-10,-2406,
2014-11,1699,
2014-12,3690,
2015-01,8478,
