"",BBK01.TU2012,BBK01.TU2012_FLAGS
1980-12,2.732,
1981-01,3.152,
1981-02,2.758,
1981-03,2.758,
1981-04,2.953,
1981-05,2.862,
1981-06,3.054,
1981-07,3.080,
1981-08,3.353,
1981-09,3.660,
1981-10,3.992,
1981-11,4.670,
1981-12,4.511,
1982-01,4.690,
1982-02,4.982,
1982-03,5.120,
1982-04,5.207,
1982-05,5.449,
1982-06,5.609,
1982-07,5.731,
1982-08,6.045,
1982-09,6.365,
1982-10,6.519,
1982-11,6.662,
1982-12,6.567,
1983-01,6.693,
1983-02,6.684,
1983-03,6.804,
1983-04,6.669,
1983-05,6.692,
1983-06,6.637,
1983-07,6.872,
1983-08,6.766,
1983-09,6.918,
1983-10,6.906,
1983-11,7.203,
1983-12,6.783,
1984-01,6.757,
1984-02,6.840,
1984-03,6.988,
1984-04,7.020,
1984-05,7.055,
1984-06,7.019,
1984-07,7.239,
1984-08,7.548,
1984-09,7.676,
1984-10,7.845,
1984-11,7.844,
1984-12,8.028,
1985-01,8.512,
1985-02,8.802,
1985-03,8.186,
1985-04,8.337,
1985-05,8.556,
1985-06,8.609,
1985-07,8.952,
1985-08,9.211,
1985-09,9.222,
1985-10,9.453,
1985-11,9.645,
1985-12,8.903,
1986-01,9.082,
1986-02,9.448,
1986-03,9.462,
1986-04,9.149,
1986-05,8.943,
1986-06,8.656,
1986-07,8.791,
1986-08,8.936,
1986-09,8.722,
1986-10,9.015,
1986-11,9.267,
1986-12,8.383,
1987-01,8.512,
1987-02,8.550,
1987-03,8.036,
1987-04,7.825,
1987-05,7.736,
1987-06,7.479,
1987-07,7.320,
1987-08,7.569,
1987-09,7.686,
1987-10,7.992,
1987-11,8.235,
1987-12,7.975,
1988-01,7.978,
1988-02,8.124,
1988-03,7.990,
1988-04,7.930,
1988-05,8.035,
1988-06,8.213,
1988-07,8.240,
1988-08,8.034,
1988-09,8.056,
1988-10,8.159,
1988-11,8.602,
1988-12,8.893,
1989-01,9.070,
1989-02,8.924,
1989-03,8.842,
1989-04,8.840,
1989-05,8.638,
1989-06,8.994,
1989-07,8.803,
1989-08,9.137,
1989-09,9.193,
1989-10,9.029,
1989-11,9.774,
1989-12,9.602,
1990-01,10.326,
1990-02,10.614,
1990-03,10.591,
1990-04,10.484,
1990-05,10.697,
1990-06,10.614,
1990-07,10.781,
1990-08,11.244,
1990-09,11.156,
1990-10,11.538,
1990-11,11.855,
1990-12,10.691,
1991-01,11.431,
1991-02,11.813,
1991-03,12.216,
1991-04,12.519,
1991-05,13.239,
1991-06,14.006,
1991-07,13.559,
1991-08,13.902,
1991-09,13.921,
1991-10,14.779,
1991-11,15.147,
1991-12,14.540,
1992-01,13.354,
1992-02,11.361,
1992-03,9.268,
1992-04,8.334,
1992-05,8.996,
1992-06,9.264,
1992-07,10.471,
1992-08,10.465,
1992-09,13.308,
1992-10,13.447,
1992-11,14.763,
1992-12,14.503,
1993-01,16.492,
1993-02,16.134,
1993-03,15.480,
1993-04,16.071,
1993-05,16.154,
1993-06,15.580,
1993-07,15.711,
1993-08,16.943,
1993-09,15.909,
1993-10,16.860,
1993-11,15.985,
1993-12,15.357,
1994-01,14.984,
1994-02,15.287,
1994-03,15.287,
1994-04,15.649,
1994-05,16.151,
1994-06,16.245,
1994-07,16.086,
1994-08,16.371,
1994-09,16.797,
1994-10,15.995,
1994-11,16.293,
1994-12,16.308,
1995-01,16.178,
1995-02,16.457,
1995-03,15.975,
1995-04,16.368,
1995-05,15.748,
1995-06,15.911,
1995-07,15.498,
1995-08,15.960,
1995-09,16.112,
1995-10,16.021,
1995-11,15.901,
1995-12,15.978,
1996-01,15.477,
1996-02,15.526,
1996-03,15.774,
1996-04,16.073,
1996-05,15.389,
1996-06,15.276,
1996-07,15.348,
1996-08,14.726,
1996-09,15.776,
1996-10,15.490,
1996-11,14.532,
1996-12,15.496,
1997-01,16.600,
1997-02,17.570,
1997-03,14.955,
1997-04,17.210,
1997-05,17.915,
1997-06,17.946,
1997-07,17.791,
1997-08,16.668,
1997-09,16.241,
1997-10,16.719,
1997-11,18.217,
1997-12,18.022,
1998-01,17.286,
1998-02,16.647,
1998-03,17.495,
1998-04,18.702,
1998-05,18.015,
1998-06,18.047,
1998-07,17.285,
1998-08,17.177,
1998-09,17.414,
1998-10,17.786,
1998-11,18.717,
1998-12,18.893,
1999-01,18.371,
1999-02,17.767,
1999-03,18.235,
1999-04,18.645,
1999-05,18.380,
1999-06,19.740,
1999-07,19.224,
1999-08,19.125,
1999-09,18.848,
1999-10,20.003,
1999-11,19.952,
1999-12,20.795,
2000-01,21.558,
2000-02,20.865,
2000-03,21.296,
2000-04,21.293,
2000-05,20.204,
2000-06,18.688,
2000-07,18.078,
2000-08,18.344,
2000-09,19.470,
2000-10,18.340,
2000-11,18.134,
2000-12,17.062,
2001-01,16.990,
2001-02,17.308,
2001-03,17.158,
2001-04,16.800,
2001-05,17.078,
2001-06,17.180,
2001-07,16.746,
2001-08,16.208,
2001-09,16.227,
2001-10,15.647,
2001-11,17.001,
2001-12,17.155,
2002-01,16.667,
2002-02,16.282,
2002-03,15.433,
2002-04,15.283,
2002-05,15.013,
2002-06,14.316,
2002-07,14.975,
2002-08,14.806,
2002-09,15.336,
2002-10,14.972,
2002-11,15.673,
2002-12,15.014,
2003-01,15.190,
2003-02,15.231,
2003-03,14.791,
2003-04,15.454,
2003-05,14.670,
2003-06,14.776,
2003-07,15.982,
2003-08,15.802,
2003-09,16.339,
2003-10,16.538,
2003-11,15.714,
2003-12,16.751,
2004-01,16.936,
2004-02,17.143,
2004-03,16.852,
2004-04,16.616,
2004-05,16.040,
2004-06,16.672,
2004-07,15.700,
2004-08,16.286,
2004-09,16.269,
2004-10,15.059,
2004-11,15.616,
2004-12,15.784,
2005-01,17.508,
2005-02,17.636,
2005-03,17.307,
2005-04,18.793,
2005-05,20.047,
2005-06,20.445,
2005-07,20.428,
2005-08,19.411,
2005-09,20.009,
2005-10,21.047,
2005-11,22.360,
2005-12,21.535,
2006-01,21.657,
2006-02,20.883,
2006-03,20.585,
2006-04,20.763,
2006-05,19.005,
2006-06,19.489,
2006-07,19.764,
2006-08,18.748,
2006-09,19.104,
2006-10,20.592,
2006-11,18.982,
2006-12,17.877,
2007-01,18.396,
2007-02,21.673,
2007-03,22.230,
2007-04,24.263,
2007-05,25.951,
2007-06,25.333,
2007-07,23.233,
2007-08,22.218,
2007-09,24.924,
2007-10,23.951,
2007-11,24.061,
2007-12,20.742,
2008-01,21.552,
2008-02,23.277,
2008-03,24.247,
2008-04,22.165,
2008-05,22.055,
2008-06,20.561,
2008-07,21.302,
2008-08,19.899,
2008-09,19.831,
2008-10,22.125,
2008-11,22.233,
2008-12,19.166,
2009-01,21.800,
2009-02,24.011,
2009-03,20.432,
2009-04,23.655,
2009-05,22.614,
2009-06,19.918,
2009-07,19.832,
2009-08,20.504,
2009-09,19.027,
2009-10,18.944,
2009-11,18.895,
2009-12,19.671,
2010-01,19.699,
2010-02,18.632,
2010-03,17.929,
2010-04,18.861,
2010-05,20.397,
2010-06,20.026,
2010-07,20.668,
2010-08,20.004,
2010-09,18.402,
2010-10,18.722,
2010-11,21.430,
2010-12,25.094,
2011-01,24.823,
2011-02,24.405,
2011-03,23.799,
2011-04,22.854,
2011-05,22.831,
2011-06,22.650,
2011-07,22.893,
2011-08,22.446,
2011-09,22.302,
2011-10,21.775,
2011-11,21.546,
2011-12,20.861,
2012-01,20.420,
2012-02,19.478,
2012-03,18.994,
2012-04,19.339,
2012-05,19.496,
2012-06,19.003,
2012-07,19.195,
2012-08,17.758,
2012-09,17.018,
2012-10,16.110,
2012-11,15.455,
2012-12,15.024,
2013-01,13.763,
2013-02,12.866,
2013-03,12.893,
2013-04,11.895,
2013-05,11.228,
2013-06,11.088,
2013-07,10.549,
2013-08,10.562,
2013-09,10.500,
2013-10,9.129,
2013-11,8.733,
2013-12,9.379,
2014-01,8.878,
2014-02,8.577,
2014-03,8.133,
2014-04,8.240,
2014-05,7.989,
2014-06,7.705,
2014-07,11.628,
2014-08,12.662,
2014-09,12.173,
2014-10,12.027,
2014-11,12.524,
