"",BBK01.OUA020,BBK01.OUA020_FLAGS
"",Lending to foreign non-banks (non-MFIs) / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:55,
1954-10,0.002,
1954-11,0.002,
1954-12,0.002,
1955-01,0.002,
1955-02,0.002,
1955-03,0.001,
1955-04,0.003,
1955-05,0.003,
1955-06,0.007,
1955-07,0.005,
1955-08,0.006,
1955-09,0.007,
1955-10,0.008,
1955-11,0.006,
1955-12,0.010,
1956-01,0.009,
1956-02,0.008,
1956-03,0.011,
1956-04,0.010,
1956-05,0.013,
1956-06,0.011,
1956-07,0.015,
1956-08,0.060,
1956-09,0.062,
1956-10,0.058,
1956-11,0.058,
1956-12,0.121,
1957-01,0.119,
1957-02,0.122,
1957-03,0.122,
1957-04,0.126,
1957-05,0.117,
1957-06,0.120,
1957-07,0.118,
1957-08,0.118,
1957-09,0.126,
1957-10,0.122,
1957-11,0.237,
1957-12,0.357,
1958-01,0.381,
1958-02,0.450,
1958-03,0.403,
1958-04,0.417,
1958-05,0.480,
1958-06,0.424,
1958-07,0.482,
1958-08,0.506,
1958-09,0.546,
1958-10,0.583,
1958-11,0.611,
1958-12,0.618,
1959-01,0.701,
1959-02,0.775,
1959-03,0.779,
1959-04,0.943,
1959-05,0.959,
1959-06,1.039,
1959-07,1.034,
1959-08,1.095,
1959-09,1.134,
1959-10,1.230,
1959-11,1.248,
1959-12,1.456,
1960-01,1.531,
1960-02,1.472,
1960-03,1.321,
1960-04,1.289,
1960-05,1.206,
1960-06,1.156,
1960-07,1.269,
1960-08,1.257,
1960-09,1.268,
1960-10,1.277,
1960-11,1.335,
1960-12,1.372,
1961-01,1.776,
1961-02,1.879,
1961-03,1.830,
1961-04,1.865,
1961-05,2.030,
1961-06,2.003,
1961-07,2.021,
1961-08,2.174,
1961-09,2.180,
1961-10,2.296,
1961-11,2.387,
1961-12,2.429,
1962-01,2.494,
1962-02,2.585,
1962-03,2.533,
1962-04,2.664,
1962-05,2.731,
1962-06,2.683,
1962-07,2.740,
1962-08,2.766,
1962-09,2.747,
1962-10,2.767,
1962-11,2.826,
1962-12,2.866,
1963-01,2.870,
1963-02,2.892,
1963-03,2.907,
1963-04,2.988,
1963-05,2.958,
1963-06,2.973,
1963-07,3.058,
1963-08,3.181,
1963-09,3.171,
1963-10,3.388,
1963-11,3.401,
1963-12,3.557,
1964-01,3.582,
1964-02,3.545,
1964-03,3.782,
1964-04,3.982,
1964-05,4.026,
1964-06,3.991,
1964-07,4.121,
1964-08,4.148,
1964-09,3.978,
1964-10,4.095,
1964-11,4.259,
1964-12,4.300,
1965-01,4.865,
1965-02,4.863,
1965-03,4.893,
1965-04,4.788,
1965-05,4.926,
1965-06,4.850,
1965-07,4.697,
1965-08,4.684,
1965-09,4.708,
1965-10,4.792,
1965-11,4.898,
1965-12,5.078,
