"",BBK01.OUK149,BBK01.OUK149_FLAGS
"",Domestic securities / Corporate debt securities (non-MFIs) / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:36,
1965-01,0.071,
1965-02,0.073,
1965-03,0.072,
1965-04,0.072,
1965-05,0.075,
1965-06,0.075,
1965-07,0.074,
1965-08,0.072,
1965-09,0.072,
1965-10,0.071,
1965-11,0.069,
1965-12,0.070,
1966-01,0.070,
1966-02,0.069,
1966-03,0.070,
1966-04,0.067,
1966-05,0.066,
1966-06,0.065,
1966-07,0.062,
1966-08,0.062,
1966-09,0.062,
1966-10,0.063,
1966-11,0.065,
1966-12,0.069,
1967-01,0.127,
1967-02,0.156,
1967-03,0.160,
1967-04,0.180,
1967-05,0.184,
1967-06,0.182,
1967-07,0.195,
1967-08,0.194,
1967-09,0.212,
1967-10,0.196,
1967-11,0.193,
1967-12,0.229,
1968-01,0.231,
1968-02,0.225,
1968-03,0.208,
1968-04,0.209,
1968-05,0.203,
1968-06,0.204,
1968-07,0.216,
1968-08,0.218,
1968-09,0.225,
1968-10,0.229,
1968-11,0.232,
1968-12,0.270,
1969-01,0.267,
1969-02,0.266,
1969-03,0.256,
1969-04,0.254,
1969-05,0.254,
1969-06,0.249,
1969-07,0.246,
1969-08,0.259,
1969-09,0.261,
1969-10,0.265,
1969-11,0.266,
1969-12,0.265,
1970-01,0.261,
1970-02,0.240,
1970-03,0.234,
1970-04,0.244,
1970-05,0.242,
1970-06,0.241,
1970-07,0.245,
1970-08,0.243,
1970-09,0.242,
1970-10,0.239,
1970-11,0.239,
1970-12,0.235,
1971-01,0.218,
1971-02,0.221,
1971-03,0.229,
1971-04,0.231,
1971-05,0.232,
1971-06,0.219,
1971-07,0.225,
1971-08,0.224,
1971-09,0.228,
1971-10,0.224,
1971-11,0.199,
1971-12,0.199,
1972-01,0.223,
1972-02,0.217,
1972-03,0.214,
1972-04,0.205,
1972-05,0.200,
1972-06,0.193,
1972-07,0.190,
1972-08,0.177,
1972-09,0.173,
1972-10,0.168,
1972-11,0.169,
1972-12,0.160,
1973-01,0.163,
1973-02,0.169,
1973-03,0.146,
1973-04,0.143,
1973-05,0.135,
1973-06,0.137,
1973-07,0.146,
1973-08,0.153,
1973-09,0.148,
1973-10,0.161,
1973-11,0.177,
1973-12,0.173,
1974-01,0.165,
1974-02,0.160,
1974-03,0.155,
1974-04,0.165,
1974-05,0.164,
1974-06,0.162,
1974-07,0.161,
1974-08,0.161,
1974-09,0.163,
1974-10,0.163,
1974-11,0.180,
1974-12,0.185,
1975-01,0.117,
1975-02,0.124,
1975-03,0.123,
1975-04,0.133,
1975-05,0.128,
1975-06,0.122,
1975-07,0.104,
1975-08,0.090,
1975-09,0.079,
1975-10,0.069,
1975-11,0.066,
1975-12,0.073,
1976-01,0.093,
1976-02,0.088,
1976-03,0.088,
1976-04,0.088,
1976-05,0.084,
1976-06,0.084,
1976-07,0.087,
1976-08,0.089,
1976-09,0.076,
1976-10,0.085,
1976-11,0.108,
1976-12,0.101,
1977-01,0.115,
1977-02,0.095,
1977-03,0.134,
1977-04,0.135,
1977-05,0.131,
1977-06,0.119,
1977-07,0.119,
1977-08,0.138,
1977-09,0.148,
1977-10,0.157,
1977-11,0.155,
1977-12,0.155,
1978-01,0.176,
1978-02,0.193,
1978-03,0.183,
1978-04,0.183,
1978-05,0.183,
1978-06,0.179,
1978-07,0.147,
1978-08,0.144,
1978-09,0.148,
1978-10,0.153,
1978-11,0.148,
1978-12,0.141,
1979-01,0.153,
1979-02,0.141,
1979-03,0.129,
1979-04,0.126,
1979-05,0.124,
1979-06,0.143,
1979-07,0.121,
1979-08,0.119,
1979-09,0.109,
1979-10,0.118,
1979-11,0.122,
1979-12,0.122,
1980-01,0.124,
1980-02,0.134,
1980-03,0.135,
1980-04,0.136,
1980-05,0.138,
1980-06,0.151,
1980-07,0.138,
1980-08,0.151,
1980-09,0.147,
1980-10,0.160,
1980-11,0.160,
1980-12,0.160,
1981-01,0.142,
1981-02,0.129,
1981-03,0.126,
1981-04,0.127,
1981-05,0.139,
1981-06,0.140,
1981-07,0.142,
1981-08,0.157,
1981-09,0.161,
1981-10,0.196,
1981-11,0.194,
1981-12,0.187,
1982-01,0.193,
1982-02,0.192,
1982-03,0.185,
1982-04,0.186,
1982-05,0.277,
1982-06,0.307,
1982-07,0.313,
1982-08,0.318,
1982-09,0.321,
1982-10,0.319,
1982-11,0.312,
1982-12,0.308,
1983-01,0.307,
1983-02,0.348,
1983-03,0.330,
1983-04,0.343,
1983-05,0.378,
1983-06,0.339,
1983-07,0.335,
1983-08,0.324,
1983-09,0.394,
1983-10,0.389,
1983-11,0.384,
1983-12,0.381,
1984-01,0.346,
1984-02,0.326,
1984-03,0.317,
1984-04,0.303,
1984-05,0.297,
1984-06,0.292,
1984-07,0.292,
1984-08,0.297,
1984-09,0.310,
1984-10,0.309,
1984-11,0.310,
1984-12,0.317,
1985-01,0.355,
1985-02,0.325,
1985-03,0.369,
1985-04,0.353,
1985-05,0.352,
1985-06,0.361,
1985-07,0.357,
1985-08,0.350,
1985-09,0.363,
1985-10,0.383,
1985-11,0.399,
1985-12,0.384,
1986-01,0.377,
1986-02,0.386,
1986-03,0.357,
1986-04,0.394,
1986-05,0.313,
1986-06,0.371,
1986-07,0.365,
1986-08,0.343,
1986-09,0.308,
1986-10,0.305,
1986-11,0.312,
1986-12,0.280,
1987-01,0.264,
1987-02,0.267,
1987-03,0.467,
1987-04,0.333,
1987-05,0.213,
1987-06,0.250,
1987-07,0.425,
1987-08,0.445,
1987-09,0.523,
1987-10,0.549,
1987-11,0.523,
1987-12,0.498,
1988-01,0.451,
1988-02,0.422,
1988-03,0.388,
1988-04,0.441,
1988-05,0.443,
1988-06,0.451,
1988-07,0.450,
1988-08,0.442,
1988-09,0.455,
1988-10,0.452,
1988-11,0.499,
1988-12,0.509,
1989-01,0.479,
1989-02,0.571,
1989-03,0.475,
1989-04,0.476,
1989-05,0.472,
1989-06,0.465,
1989-07,0.449,
1989-08,0.434,
1989-09,0.428,
1989-10,0.444,
1989-11,0.442,
1989-12,0.512,
1990-01,0.481,
1990-02,0.496,
1990-03,0.489,
1990-04,0.480,
1990-05,0.489,
1990-06,0.457,
1990-07,0.509,
1990-08,0.497,
1990-09,0.477,
1990-10,0.502,
1990-11,0.502,
1990-12,0.466,
1991-01,0.477,
1991-02,0.635,
1991-03,0.595,
1991-04,0.598,
1991-05,0.588,
1991-06,0.596,
1991-07,0.574,
1991-08,0.577,
1991-09,0.593,
1991-10,0.755,
1991-11,0.737,
1991-12,0.796,
1992-01,0.746,
1992-02,0.836,
1992-03,0.913,
1992-04,0.786,
1992-05,0.778,
1992-06,0.793,
1992-07,0.667,
1992-08,0.668,
1992-09,0.756,
1992-10,0.747,
1992-11,0.788,
1992-12,0.779,
1993-01,0.835,
1993-02,0.864,
1993-03,0.873,
1993-04,0.932,
1993-05,0.845,
1993-06,1.023,
1993-07,1.108,
1993-08,1.141,
1993-09,1.368,
1993-10,1.383,
1993-11,1.340,
1993-12,1.837,
1994-01,1.790,
1994-02,1.829,
1994-03,1.977,
1994-04,1.870,
1994-05,1.908,
1994-06,1.839,
1994-07,2.011,
1994-08,1.960,
1994-09,2.095,
1994-10,2.151,
1994-11,2.028,
1994-12,2.193,
1995-01,1.504,
1995-02,1.597,
1995-03,1.509,
1995-04,1.417,
1995-05,1.349,
1995-06,1.282,
1995-07,1.203,
1995-08,1.286,
1995-09,1.299,
1995-10,1.349,
1995-11,1.310,
1995-12,1.584,
1996-01,1.322,
1996-02,1.276,
1996-03,1.349,
1996-04,1.312,
1996-05,1.380,
1996-06,1.190,
1996-07,1.282,
1996-08,1.322,
1996-09,1.199,
1996-10,1.024,
1996-11,0.974,
1996-12,1.097,
1997-01,1.145,
1997-02,0.958,
1997-03,1.095,
1997-04,1.194,
1997-05,1.267,
1997-06,1.221,
1997-07,1.216,
1997-08,1.500,
1997-09,1.683,
1997-10,1.526,
1997-11,1.516,
1997-12,1.425,
1998-01,1.269,
1998-02,1.326,
1998-03,1.306,
1998-04,1.307,
1998-05,1.275,
1998-06,1.104,
1998-07,1.063,
1998-08,1.190,
1998-09,1.253,
1998-10,1.236,
1998-11,1.099,
1998-12,1.136,
1999-01,0.592,
1999-02,0.763,
1999-03,0.757,
1999-04,0.672,
1999-05,0.526,
1999-06,0.488,
1999-07,0.486,
1999-08,0.544,
1999-09,0.373,
1999-10,0.383,
1999-11,0.453,
1999-12,0.456,
2000-01,0.347,
2000-02,0.361,
2000-03,0.346,
2000-04,0.394,
2000-05,0.344,
2000-06,0.298,
2000-07,0.328,
2000-08,0.314,
2000-09,0.357,
2000-10,0.392,
2000-11,0.384,
2000-12,0.359,
2001-01,0.458,
2001-02,0.415,
2001-03,0.560,
2001-04,0.711,
2001-05,0.583,
2001-06,0.569,
2001-07,0.656,
2001-08,0.639,
2001-09,0.550,
2001-10,0.633,
2001-11,0.573,
2001-12,0.517,
2002-01,0.588,
2002-02,0.490,
2002-03,0.311,
2002-04,0.245,
2002-05,0.274,
2002-06,0.199,
2002-07,0.159,
2002-08,0.145,
2002-09,0.216,
2002-10,0.223,
2002-11,0.176,
2002-12,0.280,
2003-01,0.316,
2003-02,0.323,
2003-03,0.383,
2003-04,0.439,
2003-05,0.434,
2003-06,0.383,
2003-07,0.227,
2003-08,0.252,
2003-09,0.233,
2003-10,0.231,
2003-11,0.386,
2003-12,0.297,
2004-01,0.345,
2004-02,0.311,
2004-03,0.348,
2004-04,0.226,
2004-05,0.226,
2004-06,0.367,
2004-07,0.373,
2004-08,0.257,
2004-09,0.256,
2004-10,0.269,
2004-11,0.299,
2004-12,0.451,
2005-01,0.244,
2005-02,0.263,
2005-03,0.277,
2005-04,0.335,
2005-05,0.333,
2005-06,0.376,
2005-07,0.379,
2005-08,0.372,
2005-09,0.359,
2005-10,0.328,
2005-11,0.396,
2005-12,0.441,
2006-01,0.427,
2006-02,0.471,
2006-03,0.458,
2006-04,0.473,
2006-05,0.545,
2006-06,0.533,
2006-07,0.505,
2006-08,0.507,
2006-09,0.545,
2006-10,0.536,
2006-11,0.542,
2006-12,0.536,
2007-01,0.466,
2007-02,0.493,
2007-03,0.514,
2007-04,0.522,
2007-05,0.535,
2007-06,0.673,
2007-07,0.602,
2007-08,0.537,
2007-09,0.598,
2007-10,0.726,
2007-11,0.723,
2007-12,0.879,
2008-01,0.916,
2008-02,0.893,
2008-03,0.891,
2008-04,0.800,
2008-05,0.840,
2008-06,0.876,
2008-07,0.874,
2008-08,0.843,
2008-09,0.856,
2008-10,0.861,
2008-11,0.767,
2008-12,0.742,
2009-01,0.714,
2009-02,0.741,
2009-03,0.548,
2009-04,0.509,
2009-05,0.473,
2009-06,0.449,
2009-07,0.471,
2009-08,0.504,
2009-09,0.528,
2009-10,0.464,
2009-11,0.453,
2009-12,0.446,
2010-01,0.551,
2010-02,0.491,
2010-03,0.426,
2010-04,0.577,
2010-05,0.585,
2010-06,0.498,
2010-07,0.424,
2010-08,0.473,
2010-09,0.515,
2010-10,0.517,
2010-11,0.529,
2010-12,0.488,
2011-01,0.544,
2011-02,0.608,
2011-03,0.582,
2011-04,0.601,
2011-05,0.613,
2011-06,0.654,
2011-07,0.654,
2011-08,0.632,
2011-09,0.574,
2011-10,0.585,
2011-11,0.595,
2011-12,0.589,
2012-01,0.596,
2012-02,0.483,
2012-03,1.012,
2012-04,0.428,
2012-05,0.493,
2012-06,0.530,
2012-07,0.522,
2012-08,0.559,
2012-09,0.705,
2012-10,0.696,
2012-11,0.768,
2012-12,0.753,
2013-01,0.712,
2013-02,0.739,
2013-03,0.736,
2013-04,0.736,
2013-05,0.735,
2013-06,0.888,
2013-07,0.793,
2013-08,0.750,
2013-09,0.808,
2013-10,0.848,
2013-11,0.910,
2013-12,0.913,
2014-01,0.878,
2014-02,0.804,
2014-03,0.947,
2014-04,0.876,
2014-05,0.935,
2014-06,0.903,
2014-07,0.955,
2014-08,0.938,
2014-09,0.954,
2014-10,0.919,
2014-11,0.991,
2014-12,0.995,Provisional value
