"",BBK01.WZ9802,BBK01.WZ9802_FLAGS
"",Term structure of interest rates on listed Federal securities (method by Svensson) / Parameter Beta1 / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:10:44,
1972-09,30.00000,
1972-10,29.58953,
1972-11,29.92019,
1972-12,-7.46531,
1973-01,-4.48145,
1973-02,13.02996,
1973-03,-6.15884,
1973-04,-12.64824,
1973-05,21.01261,
1973-06,19.20941,
1973-07,-0.75852,
1973-08,-1.76690,
1973-09,30.00000,
1973-10,-29.08596,
1973-11,0.99556,
1973-12,2.12365,
1974-01,3.15442,
1974-02,-1.05923,
1974-03,-1.21315,
1974-04,-1.22774,
1974-05,11.30677,
1974-06,19.85707,
1974-07,-3.34980,
1974-08,-3.17628,
1974-09,-2.44785,
1974-10,-4.67172,
1974-11,-1.91948,
1974-12,-1.82234,
1975-01,-1.54463,
1975-02,-3.79682,
1975-03,-4.29013,
1975-04,7.99037,
1975-05,-0.47461,
1975-06,-0.73778,
1975-07,-1.08874,
1975-08,-0.81330,
1975-09,-4.86431,
1975-10,8.92943,
1975-11,0.44957,
1975-12,-0.65202,
1976-01,-3.08662,
1976-02,-2.67977,
1976-03,8.56109,
1976-04,-5.79386,
1976-05,8.97539,
1976-06,-10.15945,
1976-07,-6.71418,
1976-08,2.43187,
1976-09,9.47395,
1976-10,-3.88322,
1976-11,-5.55483,
1976-12,-2.48784,
1977-01,-9.90928,
1977-02,-0.94452,
1977-03,-4.31247,
1977-04,-4.65134,
1977-05,-4.23213,
1977-06,-4.04906,
1977-07,-3.86451,
1977-08,-4.87400,
1977-09,0.16265,
1977-10,-4.41445,
1977-11,-4.69248,
1977-12,-5.84373,
1978-01,5.51453,
1978-02,-6.12024,
1978-03,-6.09620,
1978-04,-0.77307,
1978-05,15.96377,
1978-06,2.55560,
1978-07,14.91322,
1978-08,-4.95044,
1978-09,-4.59413,
1978-10,11.23816,
1978-11,-6.07318,
1978-12,2.48130,
1979-01,-6.98788,
1979-02,2.56803,
1979-03,12.71863,
1979-04,10.63451,
1979-05,-3.53192,
1979-06,-4.59744,
1979-07,14.82138,
1979-08,4.61222,
1979-09,19.53572,
1979-10,-0.07277,
1979-11,3.87925,
1979-12,1.91659,
1980-01,1.89862,
1980-02,14.23093,
1980-03,-10.76707,
1980-04,1.11848,
1980-05,2.38033,
1980-06,14.66219,
1980-07,4.06620,
1980-08,2.35893,
1980-09,3.79960,
1980-10,4.16453,
1980-11,1.30322,
1980-12,-30.00000,
1981-01,2.33503,
1981-02,5.40662,
1981-03,6.17710,
1981-04,7.16419,
1981-05,6.03813,
1981-06,6.06207,
1981-07,5.49605,
1981-08,5.61675,
1981-09,5.36566,
1981-10,6.26882,
1981-11,3.88139,
1981-12,2.37749,
1982-01,2.49197,
1982-02,3.18590,
1982-03,3.02302,
1982-04,0.07362,
1982-05,3.55096,
1982-06,2.04506,
1982-07,1.25576,
1982-08,1.18026,
1982-09,1.91210,
1982-10,0.03326,
1982-11,0.84309,
1982-12,0.66460,
1983-01,11.97287,
1983-02,-2.27468,
1983-03,-1.16592,
1983-04,1.55465,
1983-05,-10.40282,
1983-06,-17.09654,
1983-07,-6.25459,
1983-08,-6.25920,
1983-09,-6.20385,
1983-10,-3.82551,
1983-11,-3.29597,
1983-12,-2.92914,
1984-01,-2.97444,
1984-02,-2.14634,
1984-03,-2.73015,
1984-04,10.55272,
1984-05,10.18050,
1984-06,-4.50680,
1984-07,-3.30308,
1984-08,-1.54924,
1984-09,-2.82602,
1984-10,-3.02600,
1984-11,-1.76384,
1984-12,-1.98234,
1985-01,-1.19448,
1985-02,-2.68132,
1985-03,-8.63322,
1985-04,-2.57353,
1985-05,1.38203,
1985-06,1.28425,
1985-07,-3.25984,
1985-08,-2.23673,
1985-09,-1.45866,
1985-10,-1.84689,
1985-11,-2.03503,
1985-12,12.30286,
1986-01,8.71512,
1986-02,11.58027,
1986-03,-2.64556,
1986-04,-1.79082,
1986-05,-1.49729,
1986-06,1.34331,
1986-07,6.98949,
1986-08,-1.66150,
1986-09,-1.55865,
1986-10,-1.96520,
1986-11,-2.17821,
1986-12,-1.71675,
1987-01,-2.83999,
1987-02,0.24350,
1987-03,-2.56869,
1987-04,-2.58519,
1987-05,-2.95459,
1987-06,-2.26148,
1987-07,-3.78467,
1987-08,-3.72079,
1987-09,-3.07376,
1987-10,-4.22125,
1987-11,-6.53055,
1987-12,-4.30879,
1988-01,-2.71861,
1988-02,-4.65752,
1988-03,-4.61670,
1988-04,-5.39385,
1988-05,-5.13623,
1988-06,-6.31878,
1988-07,-3.98036,
1988-08,-2.85770,
1988-09,-5.12596,
1988-10,-3.41892,
1988-11,-2.74543,
1988-12,-4.49247,
1989-01,-4.27814,
1989-02,-0.62968,
1989-03,-0.90145,
1989-04,-1.82215,
1989-05,-2.98564,
1989-06,-2.97015,
1989-07,-3.14640,
1989-08,-3.09996,
1989-09,-2.88636,
1989-10,-2.36349,
1989-11,1.49416,
1989-12,1.33685,
1990-01,1.32387,
1990-02,-2.25517,
1990-03,1.50310,
1990-04,0.71931,
1990-05,0.90435,
1990-06,1.07774,
1990-07,2.84221,
1990-08,3.36139,
1990-09,2.77216,
1990-10,1.08367,
1990-11,0.70993,
1990-12,1.24334,
1991-01,0.84708,
1991-02,1.34586,
1991-03,0.48650,
1991-04,-0.50384,
1991-05,1.43942,
1991-06,1.68576,
1991-07,2.31856,
1991-08,1.58785,
1991-09,-0.04516,
1991-10,-1.79626,
1991-11,1.99751,
1991-12,1.88309,
1992-01,1.83868,
1992-02,3.69553,
1992-03,-2.59473,
1992-04,-10.38629,
1992-05,-9.67067,
1992-06,4.01785,
1992-07,1.49580,
1992-08,5.33990,
1992-09,4.47595,
1992-10,0.80357,
1992-11,-4.58751,
1992-12,1.33719,
1993-01,0.75609,
1993-02,1.79780,
1993-03,2.13586,
1993-04,1.83833,
1993-05,0.11635,
1993-06,0.49916,
1993-07,0.52601,
1993-08,-0.09776,
1993-09,-0.34643,
1993-10,-0.30269,
1993-11,-0.96061,
1993-12,-0.75405,
1994-01,-1.05424,
1994-02,-1.35453,
1994-03,-1.87334,
1994-04,-2.39328,
1994-05,-3.12517,
1994-06,-2.63239,
1994-07,-3.03115,
1994-08,-3.67237,
1994-09,-2.14379,
1994-10,-0.91347,
1994-11,-1.60004,
1994-12,-3.87822,
1995-01,-2.71375,
1995-02,-3.03506,
1995-03,-3.45908,
1995-04,-3.87923,
1995-05,-3.58026,
1995-06,-3.63204,
1995-07,-3.70102,
1995-08,-3.62791,
1995-09,-3.83616,
1995-10,-3.79759,
1995-11,-3.80827,
1995-12,-3.82847,
1996-01,-4.36543,
1996-02,-5.39110,
