"",BBK01.OUM364,BBK01.OUM364_FLAGS
"",Loans to foreign non-banks for over one year and up to and including five years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:23,
1999-01,7.072,
1999-02,7.337,
1999-03,7.428,
1999-04,7.592,
1999-05,7.650,
1999-06,7.602,
1999-07,7.987,
1999-08,8.205,
1999-09,8.303,
1999-10,8.505,
1999-11,8.477,
1999-12,8.496,
2000-01,8.432,
2000-02,8.458,
2000-03,8.535,
2000-04,8.591,
2000-05,8.701,
2000-06,8.417,
2000-07,8.332,
2000-08,8.438,
2000-09,8.656,
2000-10,9.115,
2000-11,9.238,
2000-12,9.581,
2001-01,9.646,
2001-02,9.653,
2001-03,9.796,
2001-04,9.500,
2001-05,9.697,
2001-06,9.680,
2001-07,9.553,
2001-08,9.470,
2001-09,9.550,
2001-10,9.534,
2001-11,9.645,
2001-12,10.117,
2002-01,10.297,
2002-02,10.296,
2002-03,10.374,
2002-04,10.450,
2002-05,10.268,
2002-06,10.139,
2002-07,10.720,
2002-08,10.773,
2002-09,10.765,
2002-10,10.551,
2002-11,10.483,
2002-12,10.438,
2003-01,11.123,
2003-02,10.946,
2003-03,10.796,
2003-04,10.950,
2003-05,10.739,
2003-06,7.123,
2003-07,8.074,
2003-08,8.181,
2003-09,8.032,
2003-10,7.559,
2003-11,7.822,
2003-12,8.253,
2004-01,8.361,
2004-02,8.318,
2004-03,8.311,
2004-04,8.856,
2004-05,8.752,
2004-06,8.675,
2004-07,8.892,
2004-08,8.969,
2004-09,9.008,
2004-10,9.511,
2004-11,9.754,
2004-12,9.802,
2005-01,9.983,
2005-02,9.961,
2005-03,10.010,
2005-04,10.132,
2005-05,10.031,
2005-06,10.533,
2005-07,10.994,
2005-08,10.921,
2005-09,11.247,
2005-10,11.015,
2005-11,11.007,
2005-12,11.295,
2006-01,14.341,
2006-02,14.792,
2006-03,13.688,
2006-04,13.745,
2006-05,14.158,
2006-06,14.740,
2006-07,16.344,
2006-08,15.876,
2006-09,16.243,
2006-10,15.651,
2006-11,16.121,
2006-12,16.150,
2007-01,16.243,
2007-02,16.314,
2007-03,17.305,
2007-04,17.293,
2007-05,17.883,
2007-06,17.853,
2007-07,17.968,
2007-08,18.616,
2007-09,19.367,
2007-10,19.778,
2007-11,20.264,
2007-12,20.421,
2008-01,20.272,
2008-02,21.007,
2008-03,21.608,
2008-04,23.006,
2008-05,23.193,
2008-06,23.600,
2008-07,24.081,
2008-08,25.212,
2008-09,27.664,
2008-10,29.744,
2008-11,29.642,
2008-12,27.988,
2009-01,29.563,
2009-02,29.436,
2009-03,29.044,
2009-04,30.357,
2009-05,29.645,
2009-06,29.562,
2009-07,30.166,
2009-08,30.164,
2009-09,29.937,
2009-10,29.451,
2009-11,29.321,
2009-12,30.566,
2010-01,30.964,
2010-02,31.084,
2010-03,31.562,
2010-04,31.079,
2010-05,31.160,
2010-06,31.555,
2010-07,30.499,
2010-08,30.519,
2010-09,30.023,
2010-10,26.655,
2010-11,27.442,
2010-12,26.490,
2011-01,25.253,
2011-02,25.284,
2011-03,25.130,
2011-04,23.585,
2011-05,23.328,
2011-06,22.704,
2011-07,22.829,
2011-08,22.286,
2011-09,22.411,
2011-10,21.635,
2011-11,21.820,
2011-12,21.906,
2012-01,21.135,
2012-02,21.015,
2012-03,20.560,
2012-04,20.522,
2012-05,20.111,
2012-06,19.645,
2012-07,19.132,
2012-08,18.450,
2012-09,17.661,
2012-10,16.534,
2012-11,16.300,
2012-12,15.865,
2013-01,15.454,
2013-02,15.097,
2013-03,14.855,
2013-04,14.375,
2013-05,14.465,
2013-06,14.253,
2013-07,13.999,
2013-08,13.620,
2013-09,13.196,
2013-10,13.354,
2013-11,12.708,
2013-12,12.486,
2014-01,12.229,
2014-02,12.164,
2014-03,12.623,
2014-04,12.571,
2014-05,12.251,
2014-06,12.216,
2014-07,12.548,
2014-08,12.383,
2014-09,12.813,
2014-10,12.972,
2014-11,12.730,
2014-12,13.162,Provisional value
