"",BBK01.QUV379,BBK01.QUV379_FLAGS
"",Banks in Germany: Foreign Bonds and notes / All countries / US dollars,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:06:13,
2001-12,27.731,
2002-01,27.120,
2002-02,27.451,
2002-03,29.330,
2002-04,27.972,
2002-05,27.131,
2002-06,26.108,
2002-07,25.713,
2002-08,25.739,
2002-09,25.859,
2002-10,25.002,
2002-11,25.572,
2002-12,24.096,
2003-01,22.926,
2003-02,22.115,
2003-03,21.942,
2003-04,21.799,
2003-05,20.593,
2003-06,23.878,
2003-07,22.501,
2003-08,22.696,
2003-09,21.141,
2003-10,21.608,
2003-11,21.973,
2003-12,20.346,
2004-01,20.643,
2004-02,19.159,
2004-03,20.774,
2004-04,21.291,
2004-05,20.987,
2004-06,19.514,
2004-07,19.198,
2004-08,18.658,
2004-09,18.807,
2004-10,18.432,
2004-11,16.899,
2004-12,16.905,
2005-01,19.767,
2005-02,20.069,
2005-03,18.308,
2005-04,20.625,
2005-05,21.292,
2005-06,22.375,
2005-07,22.219,
2005-08,22.749,
2005-09,23.169,
2005-10,23.856,
2005-11,23.652,
2005-12,23.761,
2006-01,23.910,
2006-02,22.978,
2006-03,23.974,
2006-04,22.984,
2006-05,22.258,
2006-06,23.810,
2006-07,22.595,
2006-08,22.888,
2006-09,26.286,
2006-10,27.639,
2006-11,28.384,
2006-12,28.649,
2007-01,31.685,
2007-02,32.597,
2007-03,32.467,
2007-04,33.828,
2007-05,35.303,
2007-06,34.513,
2007-07,34.357,
2007-08,36.173,
2007-09,35.671,
2007-10,35.293,
2007-11,36.670,
2007-12,41.007,
2008-01,42.627,
2008-02,42.663,
2008-03,52.109,
2008-04,52.515,
2008-05,51.588,
2008-06,50.499,
2008-07,51.350,
2008-08,54.961,
2008-09,57.139,
2008-10,63.001,
2008-11,61.513,
2008-12,55.916,
2009-01,60.199,
2009-02,61.424,
2009-03,56.921,
2009-04,57.887,
2009-05,54.535,
2009-06,57.455,
2009-07,57.202,
2009-08,55.611,
2009-09,53.720,
2009-10,52.393,
2009-11,51.502,
2009-12,51.082,
2010-01,52.379,
2010-02,51.547,
2010-03,49.212,
2010-04,51.522,
2010-05,41.610,
2010-06,41.486,
2010-07,39.070,
2010-08,40.241,
2010-09,37.669,
2010-10,35.274,
2010-11,37.014,
2010-12,35.512,
2011-01,35.659,
2011-02,35.510,
2011-03,34.002,
2011-04,31.845,
2011-05,32.854,
2011-06,31.832,
2011-07,32.503,
2011-08,30.992,
2011-09,32.811,
2011-10,30.528,
2011-11,31.511,
2011-12,31.032,
2012-01,28.324,
2012-02,25.844,
2012-03,26.069,
2012-04,25.976,
2012-05,27.031,
2012-06,26.466,
2012-07,26.572,
2012-08,25.557,
2012-09,23.212,
2012-10,23.485,
2012-11,23.484,
2012-12,22.760,
2013-01,21.694,
2013-02,22.065,
2013-03,22.283,
2013-04,22.505,
2013-05,22.492,
2013-06,22.735,
2013-07,23.581,
2013-08,22.935,
2013-09,22.593,
2013-10,21.600,
2013-11,20.380,
2013-12,20.011,
2014-01,20.299,
2014-02,20.996,
2014-03,20.482,
2014-04,20.139,
2014-05,20.644,
2014-06,21.186,
2014-07,21.744,
2014-08,21.938,
2014-09,23.265,
2014-10,23.207,
2014-11,24.277,
2014-12,26.375,
