"",BBK01.OUM362,BBK01.OUM362_FLAGS
"",Loans to foreign non-banks / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:13,
1999-01,35.651,
1999-02,36.443,
1999-03,37.674,
1999-04,40.036,
1999-05,42.424,
1999-06,41.394,
1999-07,42.088,
1999-08,42.855,
1999-09,43.471,
1999-10,44.424,
1999-11,45.734,
1999-12,46.657,
2000-01,47.928,
2000-02,48.135,
2000-03,49.245,
2000-04,50.205,
2000-05,49.638,
2000-06,49.963,
2000-07,50.765,
2000-08,51.794,
2000-09,53.007,
2000-10,54.040,
2000-11,53.630,
2000-12,53.915,
2001-01,54.138,
2001-02,55.010,
2001-03,55.910,
2001-04,55.944,
2001-05,56.883,
2001-06,57.694,
2001-07,57.190,
2001-08,56.810,
2001-09,57.395,
2001-10,58.158,
2001-11,58.765,
2001-12,60.505,
2002-01,60.904,
2002-02,61.139,
2002-03,64.046,
2002-04,62.766,
2002-05,62.121,
2002-06,61.118,
2002-07,61.467,
2002-08,61.271,
2002-09,60.774,
2002-10,60.116,
2002-11,59.921,
2002-12,58.384,
2003-01,58.312,
2003-02,57.553,
2003-03,58.444,
2003-04,58.121,
2003-05,56.606,
2003-06,53.886,
2003-07,54.485,
2003-08,54.921,
2003-09,54.601,
2003-10,55.352,
2003-11,55.995,
2003-12,57.306,
2004-01,56.926,
2004-02,57.145,
2004-03,57.586,
2004-04,58.435,
2004-05,58.384,
2004-06,57.822,
2004-07,58.236,
2004-08,58.455,
2004-09,57.367,
2004-10,57.498,
2004-11,57.692,
2004-12,57.657,
2005-01,58.928,
2005-02,58.986,
2005-03,60.180,
2005-04,63.197,
2005-05,63.552,
2005-06,64.360,
2005-07,65.552,
2005-08,65.919,
2005-09,67.689,
2005-10,66.888,
2005-11,66.206,
2005-12,66.599,
2006-01,72.057,
2006-02,72.332,
2006-03,69.908,
2006-04,69.506,
2006-05,69.511,
2006-06,70.918,
2006-07,71.006,
2006-08,71.032,
2006-09,69.801,
2006-10,69.136,
2006-11,70.006,
2006-12,70.638,
2007-01,71.325,
2007-02,71.566,
2007-03,72.584,
2007-04,72.321,
2007-05,74.329,
2007-06,74.217,
2007-07,74.547,
2007-08,76.286,
2007-09,77.048,
2007-10,77.010,
2007-11,77.405,
2007-12,77.828,
2008-01,78.475,
2008-02,78.818,
2008-03,80.081,
2008-04,81.525,
2008-05,82.275,
2008-06,82.559,
2008-07,83.440,
2008-08,85.943,
2008-09,90.224,
2008-10,94.687,
2008-11,95.064,
2008-12,91.629,
2009-01,93.724,
2009-02,93.809,
2009-03,92.255,
2009-04,94.557,
2009-05,93.045,
2009-06,91.313,
2009-07,92.755,
2009-08,92.610,
2009-09,92.430,
2009-10,92.019,
2009-11,91.970,
2009-12,94.102,
2010-01,95.225,
2010-02,96.240,
2010-03,95.412,
2010-04,95.490,
2010-05,97.705,
2010-06,99.550,
2010-07,96.274,
2010-08,96.627,
2010-09,94.645,
2010-10,87.489,
2010-11,90.302,
2010-12,88.601,
2011-01,84.785,
2011-02,84.581,
2011-03,83.031,
2011-04,81.404,
2011-05,81.859,
2011-06,81.211,
2011-07,81.640,
2011-08,80.142,
2011-09,79.970,
2011-10,78.521,
2011-11,78.832,
2011-12,79.458,
2012-01,78.354,
2012-02,77.436,
2012-03,75.819,
2012-04,76.016,
2012-05,69.814,
2012-06,69.189,
2012-07,68.657,
2012-08,68.338,
2012-09,67.364,
2012-10,66.449,
2012-11,66.052,
2012-12,63.566,
2013-01,62.256,
2013-02,61.809,
2013-03,61.619,
2013-04,60.384,
2013-05,60.108,
2013-06,60.126,
2013-07,59.260,
2013-08,55.755,
2013-09,55.068,
2013-10,54.583,
2013-11,53.776,
2013-12,50.365,
2014-01,50.168,
2014-02,49.539,
2014-03,49.943,
2014-04,49.837,
2014-05,49.083,
2014-06,48.090,
2014-07,47.927,
2014-08,47.691,
2014-09,47.879,
2014-10,48.174,
2014-11,47.893,
2014-12,48.758,Provisional value
