"",BBK01.QUX891,BBK01.QUX891_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Australia / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:32,
2002-03,1.748,
2002-04,1.646,
2002-05,1.659,
2002-06,1.739,
2002-07,1.621,
2002-08,1.767,
2002-09,1.955,
2002-10,1.914,
2002-11,1.996,
2002-12,1.968,
2003-01,1.940,
2003-02,2.148,
2003-03,2.207,
2003-04,2.205,
2003-05,2.295,
2003-06,2.398,
2003-07,2.788,
2003-08,3.928,
2003-09,3.356,
2003-10,3.481,
2003-11,3.165,
2003-12,2.899,
2004-01,3.265,
2004-02,3.185,
2004-03,3.754,
2004-04,4.254,
2004-05,4.572,
2004-06,4.606,
2004-07,5.229,
2004-08,5.560,
2004-09,5.259,
2004-10,5.417,
2004-11,5.156,
2004-12,4.744,
2005-01,5.355,
2005-02,5.244,
2005-03,5.430,
2005-04,5.126,
2005-05,4.902,
2005-06,5.690,
2005-07,5.328,
2005-08,5.257,
2005-09,5.591,
2005-10,6.313,
2005-11,6.597,
2005-12,5.585,
2006-01,5.826,
2006-02,6.542,
2006-03,6.644,
2006-04,7.078,
2006-05,6.571,
2006-06,7.084,
2006-07,7.068,
2006-08,6.806,
2006-09,6.750,
2006-10,7.748,
2006-11,7.888,
2006-12,8.106,
2007-01,8.444,
2007-02,8.590,
2007-03,9.015,
2007-04,9.474,
2007-05,9.026,
2007-06,9.076,
2007-07,10.051,
2007-08,10.515,
2007-09,9.495,
2007-10,9.814,
2007-11,10.268,
2007-12,9.818,
2008-01,8.471,
2008-02,8.881,
2008-03,9.521,
2008-04,9.419,
2008-05,9.572,
2008-06,9.884,
2008-07,9.406,
2008-08,9.217,
2008-09,9.057,
2008-10,9.128,
2008-11,8.341,
2008-12,8.400,
2009-01,8.090,
2009-02,8.036,
2009-03,7.429,
2009-04,7.522,
2009-05,7.375,
2009-06,7.621,
2009-07,7.231,
2009-08,6.713,
2009-09,6.511,
2009-10,7.004,
2009-11,7.406,
2009-12,7.685,
2010-01,7.775,
2010-02,8.024,
2010-03,7.941,
2010-04,7.622,
2010-05,8.147,
2010-06,7.621,
2010-07,7.523,
2010-08,8.140,
2010-09,7.469,
2010-10,7.269,
2010-11,7.095,
2010-12,7.448,
2011-01,7.288,
2011-02,7.149,
2011-03,7.397,
2011-04,6.922,
2011-05,6.974,
2011-06,6.753,
2011-07,6.564,
2011-08,6.840,
2011-09,6.427,
2011-10,6.632,
2011-11,7.040,
2011-12,6.921,
2012-01,6.668,
2012-02,6.998,
2012-03,6.731,
2012-04,6.161,
2012-05,5.971,
2012-06,6.200,
2012-07,6.490,
2012-08,6.205,
2012-09,5.949,
2012-10,5.401,
2012-11,5.227,
2012-12,4.679,
2013-01,4.962,
2013-02,4.959,
2013-03,4.660,
2013-04,4.544,
2013-05,6.293,
2013-06,6.095,
2013-07,5.676,
2013-08,5.535,
2013-09,5.446,
2013-10,5.846,
2013-11,7.181,
2013-12,7.681,
2014-01,8.673,
2014-02,7.867,
2014-03,8.608,
2014-04,7.800,
2014-05,7.810,
2014-06,8.489,
2014-07,8.041,
2014-08,9.311,
2014-09,9.706,
2014-10,10.130,
